item,popularity_train,popularity_stratum,top_k_similar_item,current_link_raw,current_link_visible,current_cf_raw,current_cf_visible,current_cf_lost,current_metadata_raw,current_metadata_visible,current_metadata_lost,metadata_first_cf_raw,metadata_first_cf_visible,metadata_first_cf_lost,metadata_first_metadata_raw,metadata_first_metadata_visible,metadata_first_metadata_lost,recoverable_metadata_tokens,displaced_cf_tokens,current_metadata_retention,current_title_raw,current_title_visible,metadata_first_title_visible,current_brand_raw,current_brand_visible,metadata_first_brand_visible,current_categories_raw,current_categories_visible,metadata_first_categories_visible,current_description_raw,current_description_visible,metadata_first_description_visible,current_price_raw,current_price_visible,metadata_first_price_visible,current_salesrank_raw,current_salesrank_visible,metadata_first_salesrank_visible,current_other_metadata_raw,current_other_metadata_visible,metadata_first_other_metadata_visible
B00005NASR,8,top50,10,7,7,80,80,0,132,33,99,80,0,80,132,117,15,84,80,0.25,21,21,21,8,8,8,15,2,15,72,0,70,4,0,0,7,0,0,0,0,0
B00005NFBD,31,top50,10,7,7,80,80,0,195,33,162,80,0,80,195,117,78,84,80,0.16923076923076924,16,16,16,4,4,4,15,11,15,10,0,10,4,0,0,7,0,0,131,0,68
B00005NFBJ,31,top50,10,7,7,78,78,0,114,35,79,78,0,78,114,114,0,79,78,0.30701754385964913,13,13,13,4,4,4,15,15,15,66,0,66,4,0,4,7,0,7,0,0,0
B00005O0MZ,35,top50,10,7,7,79,79,0,261,34,227,79,0,79,261,117,144,83,79,0.13026819923371646,14,14,14,4,4,4,13,13,13,214,0,83,4,0,0,7,0,0,0,0,0
B00005R1H2,7,nonzero_bottom50,10,7,7,79,79,0,262,34,228,79,0,79,262,117,145,83,79,0.1297709923664122,23,23,23,4,4,4,22,5,22,17,0,17,4,0,0,8,0,0,172,0,45
B00005R1H3,4,nonzero_bottom50,10,7,7,79,79,0,255,34,221,79,0,79,255,117,138,83,79,0.13333333333333333,18,18,18,4,4,4,22,10,22,7,0,7,4,0,0,7,0,0,182,0,59
B00005REAQ,17,top50,10,7,7,79,79,0,98,34,64,79,15,64,98,98,0,64,64,0.3469387755102041,29,29,29,4,4,4,22,0,22,27,0,27,4,0,4,7,0,7,0,0,0
B00005REAT,24,top50,10,8,8,79,79,0,122,33,89,79,0,79,122,116,6,83,79,0.27049180327868855,16,16,16,7,7,7,15,8,15,67,0,67,4,0,4,8,0,2,0,0,0
B00005S81T,9,top50,10,7,7,79,79,0,245,34,211,79,0,79,245,117,128,83,79,0.13877551020408163,15,15,15,4,4,4,14,13,14,7,0,7,4,0,0,8,0,0,182,0,70
B00005T83D,7,nonzero_bottom50,10,7,7,79,79,0,178,34,144,79,0,79,178,117,61,83,79,0.19101123595505617,26,26,26,7,7,7,13,0,13,115,0,68,4,0,0,8,0,0,0,0,0
B00005TZU8,6,nonzero_bottom50,10,7,7,79,79,0,191,34,157,79,0,79,191,117,74,83,79,0.17801047120418848,11,11,11,4,4,4,14,14,14,143,2,85,4,0,0,10,0,0,0,0,0
B00005UN90,3,nonzero_bottom50,10,7,7,79,79,0,57,34,23,79,56,23,57,57,0,23,23,0.5964912280701754,16,16,16,5,5,5,14,11,14,5,0,5,4,0,4,8,0,8,0,0,0
B00005UQSP,10,top50,10,7,7,78,78,0,209,35,174,78,0,78,209,117,92,82,78,0.1674641148325359,14,14,14,5,5,5,9,0,9,151,0,71,4,0,0,6,0,0,14,14,14
B00005V5OU,12,top50,10,7,7,79,79,0,161,34,127,79,0,79,161,117,44,83,79,0.2111801242236025,22,22,22,5,5,5,21,5,21,98,0,66,4,0,0,6,0,0,0,0,0
B00005V5OW,13,top50,10,7,7,79,79,0,120,34,86,79,0,79,120,117,3,83,79,0.2833333333333333,23,23,23,5,5,5,9,4,9,60,0,60,4,0,4,7,0,4,6,0,6
B00005V5P6,14,top50,10,7,7,79,79,0,80,34,46,79,33,46,80,80,0,46,46,0.425,11,11,11,5,5,5,9,2,9,25,0,25,4,0,4,7,0,7,13,13,13
B0000632EE,14,top50,10,7,7,79,79,0,828,34,794,0,0,0,981,117,864,83,79,0.04106280193236715,37,34,37,4,0,4,11,0,11,191,0,62,0,0,0,0,0,0,562,0,0
B0000632EN,122,top50,10,7,7,79,79,0,146,34,112,79,0,79,146,117,29,83,79,0.2328767123287671,19,19,19,7,7,7,22,6,22,83,0,66,4,0,0,6,0,0,0,0,0
B00006598X,32,top50,10,7,7,79,79,0,157,34,123,79,0,79,157,117,40,83,79,0.21656050955414013,24,24,24,6,6,6,18,2,18,93,0,66,4,0,0,7,0,0,0,0,0
B000065DJY,7,nonzero_bottom50,10,7,7,79,79,0,207,34,173,79,0,79,207,117,90,83,79,0.1642512077294686,21,21,21,5,5,5,13,6,13,23,0,23,5,0,0,8,0,0,125,0,50
B000065DK4,5,nonzero_bottom50,10,7,7,79,79,0,233,34,199,79,0,79,233,117,116,83,79,0.1459227467811159,23,23,23,12,10,12,19,0,19,161,0,60,5,0,0,8,0,0,0,0,0
B000066CKS,11,top50,10,7,7,79,79,0,448,34,414,79,0,79,448,117,331,83,79,0.07589285714285714,11,11,11,5,5,5,15,15,15,344,0,83,5,0,0,5,0,0,56,0,0
B0000682T7,12,top50,10,7,7,79,79,0,203,34,169,79,0,79,203,117,86,83,79,0.16748768472906403,14,14,14,4,4,4,15,14,15,124,0,81,4,0,0,10,0,0,26,0,0
B0000683O5,2,nonzero_bottom50,10,7,7,79,79,0,119,34,85,79,0,79,119,117,2,83,79,0.2857142857142857,17,17,17,4,4,4,12,11,12,46,0,46,4,0,4,6,0,4,24,0,24
B000068U49,8,top50,10,7,7,79,79,0,81,34,47,79,32,47,81,81,0,47,47,0.41975308641975306,14,14,14,5,5,5,13,13,13,33,0,33,4,0,4,7,0,7,0,0,0
B00006FDU6,4,nonzero_bottom50,10,7,7,79,79,0,223,34,189,79,0,79,223,117,106,83,79,0.15246636771300448,12,12,12,4,4,4,17,16,17,174,0,81,4,0,0,7,0,0,0,0,0
B00006FE30,8,top50,10,7,7,79,79,0,60,34,26,79,53,26,60,60,0,26,26,0.5666666666666667,23,23,23,5,5,5,12,4,12,5,0,5,4,0,4,6,0,6,0,0,0
B00006FRW7,61,top50,10,7,7,79,79,0,292,34,258,79,0,79,292,117,175,83,79,0.11643835616438356,16,16,16,7,7,7,12,9,12,242,0,79,4,0,0,6,0,0,0,0,0
B00006IGL3,6,nonzero_bottom50,10,7,7,79,79,0,183,34,149,79,0,79,183,117,66,83,79,0.18579234972677597,21,21,21,5,5,5,12,6,12,130,0,76,4,0,0,6,0,0,0,0,0
B00006IGL8,8,top50,10,7,7,79,79,0,119,34,85,79,0,79,119,117,2,83,79,0.2857142857142857,17,17,17,5,5,5,15,10,15,67,0,67,4,0,4,6,0,4,0,0,0
B00006IV22,5,nonzero_bottom50,10,7,7,79,79,0,190,34,156,79,0,79,190,117,73,83,79,0.17894736842105263,14,14,14,4,4,4,13,13,13,41,0,41,5,0,0,7,0,0,100,0,41
B00006IV2E,5,nonzero_bottom50,10,7,7,79,79,0,152,34,118,79,0,79,152,117,35,83,79,0.2236842105263158,19,19,19,4,4,4,13,9,13,99,0,78,4,0,0,8,0,0,0,0,0
B00006IV2F,45,top50,10,7,7,79,79,0,104,34,70,79,9,70,104,104,0,70,70,0.3269230769230769,9,9,9,4,4,4,17,17,17,58,1,58,4,0,4,7,0,7,0,0,0
B00006IV30,22,top50,10,7,7,79,79,0,145,34,111,79,0,79,145,117,28,83,79,0.23448275862068965,10,10,10,4,4,4,13,13,13,78,4,78,4,0,0,7,0,0,23,0,8
B00006JN4F,43,top50,10,7,7,79,79,0,693,34,659,79,0,79,693,117,576,83,79,0.049062049062049064,22,22,22,10,10,10,14,0,14,32,0,32,4,0,0,8,0,0,589,0,34
B00006JT6O,54,top50,10,7,7,79,79,0,251,34,217,79,0,79,251,117,134,83,79,0.13545816733067728,21,21,21,5,5,5,18,6,18,191,0,70,4,0,0,7,0,0,0,0,0
B00006K14U,9,top50,10,7,7,79,79,0,61,34,27,79,52,27,61,61,0,27,27,0.5573770491803278,17,17,17,7,7,7,17,8,17,5,0,5,4,0,4,6,0,6,0,0,0
B00006L9KV,5,nonzero_bottom50,10,7,7,79,79,0,202,34,168,79,0,79,202,117,85,83,79,0.16831683168316833,14,14,14,7,7,7,9,9,9,156,1,84,4,0,0,7,0,0,0,0,0
B00006L9KW,5,nonzero_bottom50,10,7,7,79,79,0,210,34,176,79,0,79,210,117,93,83,79,0.1619047619047619,14,14,14,7,7,7,9,9,9,20,1,20,4,0,0,8,0,0,141,0,62
B00007FCQ1,7,nonzero_bottom50,10,7,7,79,79,0,159,34,125,79,0,79,159,117,42,83,79,0.2138364779874214,21,21,21,6,6,6,13,5,13,103,0,74,5,0,0,6,0,0,0,0,0
B00007KQF3,10,top50,10,7,7,79,79,0,162,34,128,79,0,79,162,117,45,83,79,0.20987654320987653,13,13,13,5,5,5,15,14,15,114,0,81,4,0,0,6,0,0,0,0,0
B00007M0CP,20,top50,10,7,7,78,78,0,254,35,219,78,0,78,254,117,137,82,78,0.1377952755905512,17,17,17,4,4,4,13,12,13,118,0,80,5,0,0,7,0,0,83,0,0
B000087L6T,5,nonzero_bottom50,10,7,7,79,79,0,66,34,32,79,47,32,66,66,0,32,32,0.5151515151515151,14,14,14,7,7,7,15,11,15,13,0,13,4,0,4,8,0,8,0,0,0
B000089SA4,9,top50,10,7,7,79,79,0,298,34,264,79,0,79,298,117,181,83,79,0.11409395973154363,13,13,13,4,4,4,16,15,16,2,0,0,4,0,0,8,0,0,228,0,77
B00008BNZ4,9,top50,10,7,7,79,79,0,735,34,701,79,0,79,735,117,618,83,79,0.04625850340136054,17,17,17,4,4,4,13,11,13,69,0,69,5,0,0,10,0,0,592,0,9
B00008CMOQ,82,top50,10,7,7,79,79,0,273,34,239,79,0,79,273,117,156,83,79,0.12454212454212454,16,16,16,6,6,6,15,10,15,85,0,77,4,0,0,7,0,0,129,0,0
B00008CMOR,14,top50,10,7,7,79,79,0,274,34,240,79,0,79,274,117,157,83,79,0.12408759124087591,19,19,19,6,6,6,15,7,15,47,0,47,4,0,0,8,0,0,165,0,26
B00008CMOS,21,top50,10,7,7,79,79,0,259,34,225,79,0,79,259,117,142,83,79,0.13127413127413126,15,15,15,6,6,6,15,11,15,52,0,52,4,0,0,8,0,0,150,0,25
B00008DPP8,6,nonzero_bottom50,10,7,7,79,79,0,138,34,104,79,0,79,138,117,21,83,79,0.2463768115942029,18,18,18,7,3,7,14,0,14,70,0,63,4,0,0,8,0,0,11,11,11
B00008J2XQ,80,top50,10,7,7,79,79,0,135,34,101,79,0,79,135,117,18,83,79,0.2518518518518518,19,19,19,7,7,7,15,6,15,79,0,73,4,0,0,6,0,0,0,0,0
B00008KA7P,16,top50,10,7,7,79,79,0,52,34,18,79,61,18,52,52,0,18,18,0.6538461538461539,13,13,13,5,5,5,9,9,9,7,4,7,4,0,4,9,0,9,0,0,0
B00008KA8D,14,top50,10,7,7,79,79,0,135,34,101,79,0,79,135,117,18,83,79,0.2518518518518518,15,15,15,5,5,5,9,9,9,36,2,36,4,0,0,8,0,0,52,0,48
B00008MNZH,41,top50,10,7,7,79,79,0,71,34,37,79,42,37,71,71,0,37,37,0.4788732394366197,22,22,22,7,7,7,22,3,22,5,0,5,4,0,4,6,0,6,0,0,0
B00008MOQE,42,top50,10,7,7,80,80,0,117,33,84,80,0,80,117,117,0,84,80,0.28205128205128205,18,18,18,5,5,5,9,8,9,69,0,69,4,0,4,7,0,7,0,0,0
B00008MOQJ,5,nonzero_bottom50,10,7,7,79,79,0,114,34,80,79,0,79,114,114,0,80,79,0.2982456140350877,12,12,12,5,5,5,9,9,9,72,5,72,4,0,4,7,0,7,0,0,0
B00008MOQN,41,top50,10,7,7,79,79,0,118,34,84,79,0,79,118,117,1,83,79,0.288135593220339,19,19,19,5,5,5,9,8,9,69,0,69,4,0,4,7,0,6,0,0,0
B00008O2X5,17,top50,10,7,7,79,79,0,122,34,88,79,0,79,122,117,5,83,79,0.2786885245901639,9,9,9,4,4,4,14,4,14,62,0,62,4,0,4,9,0,4,14,14,14
B00008PC1O,12,top50,10,7,7,79,79,0,146,34,112,79,0,79,146,117,29,83,79,0.2328767123287671,20,20,20,4,4,4,11,8,11,96,0,79,4,0,0,6,0,0,0,0,0
B00008ZPG9,34,top50,10,7,7,79,79,0,68,34,34,79,45,34,68,68,0,34,34,0.5,28,28,28,5,5,5,14,0,14,5,0,5,4,0,4,7,0,7,0,0,0
B00008ZPGA,35,top50,10,7,7,79,79,0,61,34,27,79,52,27,61,61,0,27,27,0.5573770491803278,21,21,21,5,5,5,14,6,14,5,0,5,4,0,4,7,0,7,0,0,0
B000092OX4,34,top50,10,7,7,79,79,0,268,34,234,79,0,79,268,117,151,83,79,0.12686567164179105,27,27,27,5,5,5,20,0,20,200,0,62,4,0,0,7,0,0,0,0,0
B000093A0U,4,nonzero_bottom50,10,7,7,79,79,0,178,34,144,79,0,79,178,117,61,83,79,0.19101123595505617,21,21,21,5,5,5,13,6,13,70,0,70,5,0,0,8,0,0,50,0,4
B000093I60,5,nonzero_bottom50,10,7,7,79,79,0,206,34,172,79,0,79,206,117,89,83,79,0.1650485436893204,13,13,13,5,5,5,12,12,12,72,1,72,4,0,0,9,0,0,84,0,10
B000094Q6C,12,top50,10,7,7,79,79,0,426,34,392,79,0,79,426,117,309,83,79,0.07981220657276995,13,13,13,4,4,4,17,15,17,311,0,80,5,0,0,8,0,0,60,0,0
B000094ZDX,9,top50,10,7,7,79,79,0,71,34,37,79,42,37,71,71,0,37,37,0.4788732394366197,11,11,11,4,4,4,13,13,13,26,3,26,4,0,4,8,0,8,0,0,0
B0000950LF,3,nonzero_bottom50,10,7,7,79,79,0,476,34,442,79,0,79,476,117,359,83,79,0.07142857142857142,18,18,18,6,6,6,15,8,15,397,0,75,5,0,0,9,0,0,20,0,0
B000095SDS,7,nonzero_bottom50,10,7,7,79,79,0,50,34,16,79,63,16,50,50,0,16,16,0.68,8,8,8,5,5,5,10,10,10,11,8,11,4,0,4,7,0,7,0,0,0
B00009WO0W,8,top50,10,7,7,79,79,0,226,34,192,79,0,79,226,117,109,83,79,0.1504424778761062,15,15,15,5,5,5,15,12,15,172,0,79,4,0,0,10,0,0,0,0,0
B0000AFUTL,17,top50,10,7,7,79,79,0,244,34,210,79,0,79,244,117,127,83,79,0.13934426229508196,38,34,38,5,0,5,13,0,13,171,0,58,5,0,0,7,0,0,0,0,0
B0000AJ3PT,6,nonzero_bottom50,10,7,7,79,79,0,228,34,194,79,0,79,228,117,111,83,79,0.14912280701754385,19,19,19,7,7,7,15,6,15,172,0,73,4,0,0,6,0,0,0,0,0
B0000AJ3PU,32,top50,10,7,7,79,79,0,179,34,145,79,0,79,179,117,62,83,79,0.18994413407821228,20,20,20,7,7,7,15,5,15,43,0,43,4,0,0,6,0,0,77,0,28
B0000AJ3Q3,4,nonzero_bottom50,10,7,7,79,79,0,511,34,477,79,0,79,511,117,394,83,79,0.06653620352250489,21,21,21,10,10,10,9,1,9,13,0,13,4,0,0,8,0,0,438,0,59
B0000AN9L9,8,top50,10,7,7,80,80,0,173,33,140,80,0,80,173,117,56,84,80,0.1907514450867052,30,30,30,5,2,5,12,0,12,110,0,67,4,0,0,7,0,0,0,0,0
B0000AS54S,4,nonzero_bottom50,10,7,7,79,79,0,162,34,128,79,0,79,162,117,45,83,79,0.20987654320987653,18,18,18,6,6,6,15,8,15,108,0,75,4,0,0,6,0,0,0,0,0
B0000BV14G,5,nonzero_bottom50,10,7,7,79,79,0,130,34,96,79,0,79,130,117,13,83,79,0.26153846153846155,19,19,19,5,5,5,13,8,13,75,0,75,5,0,1,8,0,0,0,0,0
B0000C0XL8,20,top50,10,7,7,79,79,0,270,34,236,79,0,79,270,117,153,83,79,0.1259259259259259,17,17,17,4,4,4,10,10,10,7,0,7,4,0,0,6,0,0,211,0,73
B0000C4COV,15,top50,10,7,7,79,79,0,226,34,192,79,0,79,226,117,109,83,79,0.1504424778761062,13,13,13,6,0,6,15,0,15,157,0,60,4,0,0,6,0,0,19,19,19
B0000CC64W,123,top50,10,7,7,79,79,0,71,34,37,79,42,37,71,71,0,37,37,0.4788732394366197,24,24,24,5,5,5,22,3,22,5,0,5,4,0,4,6,0,6,0,0,0
B0000CDVN6,5,nonzero_bottom50,10,7,7,78,78,0,310,35,275,78,0,78,310,117,193,82,78,0.11290322580645161,11,11,11,4,4,4,13,13,13,2,0,0,4,0,0,8,0,0,248,4,82
B0000CNR0E,4,nonzero_bottom50,10,7,7,79,79,0,157,34,123,79,0,79,157,117,40,83,79,0.21656050955414013,10,10,10,5,5,5,13,13,13,110,3,86,4,0,0,5,0,0,4,0,0
B0000CNR0J,3,nonzero_bottom50,10,7,7,79,79,0,212,34,178,79,0,79,212,117,95,83,79,0.16037735849056603,12,12,12,5,5,5,13,13,13,162,1,84,4,0,0,5,0,0,5,0,0
B0000UJJH0,15,top50,10,7,7,79,79,0,73,34,39,79,40,39,73,73,0,39,39,0.4657534246575342,12,12,12,4,4,4,8,8,8,32,7,32,4,0,4,8,0,8,0,0,0
B0000UTUS8,12,top50,10,7,7,79,79,0,155,34,121,79,0,79,155,117,38,83,79,0.21935483870967742,24,24,24,6,6,6,16,2,16,93,0,68,4,0,0,7,0,0,0,0,0
B0000UTUVU,32,top50,10,7,7,79,79,0,135,34,101,79,0,79,135,117,18,83,79,0.2518518518518518,21,21,21,14,12,14,15,0,15,70,0,64,4,0,0,6,0,0,0,0,0
B0000UTUW4,39,top50,10,7,7,79,79,0,123,34,89,79,0,79,123,117,6,83,79,0.2764227642276423,23,23,23,10,10,10,15,0,15,60,0,60,4,0,4,6,0,0,0,0,0
B0000VC1YC,6,nonzero_bottom50,10,7,7,79,79,0,127,34,93,79,0,79,127,117,10,83,79,0.2677165354330709,17,17,17,5,5,5,14,10,14,73,0,73,5,0,4,8,0,0,0,0,0
B0000XMQTA,11,top50,10,7,7,79,79,0,100,34,66,79,13,66,100,100,0,66,66,0.34,18,18,18,8,8,8,13,6,13,44,0,44,4,0,4,8,0,8,0,0,0
B0000Y3C3I,6,nonzero_bottom50,10,7,7,79,79,0,273,34,239,79,0,79,273,117,156,83,79,0.12454212454212454,7,7,7,5,5,5,12,12,12,231,7,90,5,0,0,8,0,0,0,0,0
B0000Y3COC,13,top50,10,7,7,79,79,0,147,34,113,79,0,79,147,117,30,83,79,0.23129251700680273,13,13,13,5,5,5,12,12,12,101,1,84,4,0,0,7,0,0,0,0,0
B0000Y3CRY,6,nonzero_bottom50,10,7,7,79,79,0,66,34,32,79,47,32,66,66,0,32,32,0.5151515151515151,17,17,17,5,5,5,9,9,9,18,0,18,4,0,4,8,0,8,0,0,0
B0000Y3CSI,4,nonzero_bottom50,10,7,7,79,79,0,182,34,148,79,0,79,182,117,65,83,79,0.18681318681318682,14,14,14,5,5,5,9,9,9,137,3,86,4,0,0,8,0,0,0,0,0
B0000Y3D4G,29,top50,10,7,7,79,79,0,90,34,56,79,23,56,90,90,0,56,56,0.37777777777777777,22,22,22,6,6,6,14,4,14,31,0,31,4,0,4,8,0,8,0,0,0
B0000Y3D4Q,5,nonzero_bottom50,10,7,7,79,79,0,253,34,219,79,0,79,253,117,136,83,79,0.13438735177865613,15,15,15,5,5,5,15,12,15,200,0,79,5,0,0,8,0,0,0,0,0
B0000Y3DAK,4,nonzero_bottom50,10,7,7,79,79,0,126,34,92,79,0,79,126,117,9,83,79,0.2698412698412698,12,12,12,6,6,6,9,9,9,82,4,82,4,0,4,8,0,0,0,0,0
B0000Y3FQC,3,nonzero_bottom50,10,7,7,79,79,0,254,34,220,79,0,79,254,117,137,83,79,0.13385826771653545,9,9,9,6,6,6,14,14,14,207,2,85,5,0,0,8,0,0,0,0,0
B0000Y3FRG,28,top50,10,7,7,79,79,0,115,34,81,79,0,79,115,115,0,81,79,0.2956521739130435,20,20,20,7,7,7,6,5,6,65,0,65,5,0,5,7,0,7,0,0,0
B0000Y3GF2,7,nonzero_bottom50,10,8,8,79,79,0,132,33,99,79,0,79,132,116,16,83,79,0.25,4,4,4,4,4,4,13,9,13,81,0,78,4,0,0,7,0,0,12,12,12
B0000Y3GIE,10,top50,10,7,7,81,81,0,146,32,114,81,0,81,146,117,29,85,81,0.2191780821917808,15,15,15,4,4,4,15,11,15,95,0,80,4,0,0,8,0,0,0,0,0
B0000Y3LAC,20,top50,10,7,7,79,79,0,68,34,34,79,45,34,68,68,0,34,34,0.5,17,17,17,4,4,4,15,11,15,15,0,15,5,0,5,7,0,7,0,0,0
B0000Y8H3S,7,nonzero_bottom50,10,7,7,80,80,0,689,33,656,80,0,80,689,117,572,84,80,0.047895500725689405,25,25,25,5,5,5,16,1,16,114,0,68,5,0,0,7,0,0,510,0,0
B0000YUWY0,11,top50,10,7,7,79,79,0,154,34,120,79,0,79,154,117,37,83,79,0.22077922077922077,23,23,23,6,6,6,14,3,14,94,0,71,4,0,0,8,0,0,0,0,0
B0000YUX4O,51,top50,10,7,7,79,79,0,68,34,34,79,45,34,68,68,0,34,34,0.5,13,13,13,4,4,4,13,13,13,22,1,22,4,0,4,7,0,7,0,0,0
B0000YUXGW,6,nonzero_bottom50,10,7,7,79,79,0,145,34,111,79,0,79,145,117,28,83,79,0.23448275862068965,10,10,10,5,5,5,15,15,15,98,1,84,4,0,0,8,0,0,0,0,0
B0000YUXI0,52,top50,10,7,7,79,79,0,89,34,55,79,24,55,89,89,0,55,55,0.38202247191011235,23,23,23,5,5,5,21,4,21,25,0,25,4,0,4,6,0,6,0,0,0
B0000YV6BI,5,nonzero_bottom50,10,7,7,79,79,0,86,34,52,79,27,52,86,86,0,52,52,0.3953488372093023,11,11,11,7,7,7,9,9,9,42,4,42,4,0,4,8,0,8,0,0,0
B0000YV6YK,4,nonzero_bottom50,10,7,7,79,79,0,105,34,71,79,8,71,105,105,0,71,71,0.3238095238095238,8,8,8,7,7,7,16,16,16,56,0,56,4,0,4,9,0,9,0,0,0
B0000YV83O,12,top50,10,7,7,79,79,0,99,34,65,79,14,65,99,99,0,65,65,0.3434343434343434,7,7,7,8,8,8,12,12,12,54,4,54,5,0,5,8,0,8,0,0,0
B0000ZHH5G,16,top50,10,7,7,78,78,0,152,35,117,78,0,78,152,117,35,82,78,0.23026315789473684,15,15,15,5,5,5,15,13,15,101,0,79,4,0,0,7,0,0,0,0,0
B0000ZHOEU,16,top50,10,7,7,81,81,0,94,32,62,81,19,62,94,94,0,62,62,0.3404255319148936,4,4,4,4,4,4,16,11,16,43,0,43,4,0,4,7,0,7,9,9,9
B0000ZLEFU,74,top50,10,7,7,80,80,0,75,33,42,80,38,42,75,75,0,42,42,0.44,16,16,16,6,6,6,13,9,13,23,0,23,4,0,4,8,0,8,0,0,0
B0000ZLEX2,21,top50,10,7,7,79,79,0,71,34,37,79,42,37,71,71,0,37,37,0.4788732394366197,12,12,12,6,6,6,13,13,13,23,0,23,4,0,4,8,0,8,0,0,0
B00011JI88,5,nonzero_bottom50,10,7,7,79,79,0,159,34,125,79,0,79,159,117,42,83,79,0.2138364779874214,12,12,12,5,5,5,20,15,20,105,0,77,4,0,0,8,0,0,0,0,0
B00011JOQY,5,nonzero_bottom50,10,7,7,79,79,0,123,34,89,79,0,79,123,117,6,83,79,0.2764227642276423,7,7,7,3,3,3,11,11,11,86,10,86,4,0,4,7,0,1,0,0,0
B00011JOR8,11,top50,10,7,7,79,79,0,90,34,56,79,23,56,90,90,0,56,56,0.37777777777777777,16,16,16,3,3,3,11,11,11,43,1,43,4,0,4,8,0,8,0,0,0
B00011JTFA,5,nonzero_bottom50,10,7,7,79,79,0,48,34,14,79,65,14,48,48,0,14,14,0.7083333333333334,9,9,9,5,5,5,12,12,12,5,5,5,4,0,4,8,0,8,0,0,0
B00011QTZI,24,top50,10,7,7,79,79,0,143,34,109,79,0,79,143,117,26,83,79,0.23776223776223776,15,15,15,3,3,3,11,11,11,98,2,85,4,0,0,7,0,0,0,0,0
B00011QUDE,18,top50,10,7,7,79,79,0,108,34,74,79,5,74,108,108,0,74,74,0.3148148148148148,20,20,20,9,9,9,17,3,17,38,0,38,4,0,4,7,0,7,7,0,7
B00011QUKW,9,top50,10,7,7,79,79,0,99,34,65,79,14,65,99,99,0,65,65,0.3434343434343434,16,16,16,4,4,4,17,12,17,45,0,45,5,0,5,7,0,7,0,0,0
B00011QVHO,28,top50,10,7,7,79,79,0,78,34,44,79,35,44,78,78,0,44,44,0.4358974358974359,16,16,16,6,6,6,11,10,11,28,0,28,4,0,4,8,0,8,0,0,0
B00011QVIS,7,nonzero_bottom50,10,7,7,79,79,0,140,34,106,79,0,79,140,117,23,83,79,0.24285714285714285,13,13,13,7,7,7,11,11,11,49,0,49,4,0,0,8,0,0,42,0,33
B00011QVUG,6,nonzero_bottom50,10,7,7,79,79,0,59,34,25,79,54,25,59,59,0,25,25,0.576271186440678,17,17,17,4,4,4,16,11,16,5,0,5,4,0,4,8,0,8,0,0,0
B000127UUA,11,top50,10,8,8,79,79,0,370,33,337,79,0,79,370,116,254,83,79,0.0891891891891892,25,25,25,8,7,8,15,0,15,305,0,65,4,0,0,8,0,0,0,0,0
B000127UVY,6,nonzero_bottom50,10,8,8,79,79,0,372,33,339,79,0,79,372,116,256,83,79,0.08870967741935484,27,27,27,8,5,8,15,0,15,305,0,63,4,0,0,8,0,0,0,0,0
B000127VFE,8,top50,10,7,7,79,79,0,341,34,307,79,0,79,341,117,224,83,79,0.09970674486803519,27,27,27,8,6,8,15,0,15,274,0,64,4,0,0,8,0,0,0,0,0
B00012NEYG,8,top50,10,7,7,79,79,0,159,34,125,79,0,79,159,117,42,83,79,0.2138364779874214,14,14,14,5,5,5,9,9,9,112,3,86,5,0,0,9,0,0,0,0,0
B00012NI7E,9,top50,10,7,7,79,79,0,150,34,116,79,0,79,150,117,33,83,79,0.22666666666666666,30,30,30,10,3,10,9,0,9,82,0,65,4,0,0,10,0,0,0,0,0
B00012NJZA,21,top50,10,7,7,79,79,0,210,34,176,79,0,79,210,117,93,83,79,0.1619047619047619,19,19,19,10,10,10,16,3,16,31,0,31,4,0,0,7,0,0,116,0,37
B00012NKGS,12,top50,10,7,7,79,79,0,81,34,47,79,32,47,81,81,0,47,47,0.41975308641975306,17,17,17,10,10,10,17,5,17,20,0,20,4,0,4,8,0,8,0,0,0
B000136P7S,7,nonzero_bottom50,10,7,7,79,79,0,373,34,339,79,0,79,373,117,256,83,79,0.09115281501340483,15,15,15,4,4,4,15,13,15,321,0,80,4,0,0,9,0,0,0,0,0
B00013TQRE,15,top50,10,8,8,79,79,0,826,33,793,47,0,47,886,116,770,83,79,0.039951573849878935,17,17,17,5,5,5,16,9,16,785,0,75,0,0,0,0,0,0,0,0,0
B00013YYS0,30,top50,10,7,7,79,79,0,93,34,59,79,20,59,93,93,0,59,59,0.3655913978494624,21,21,21,10,10,10,21,1,21,24,0,24,4,0,4,8,0,8,0,0,0
B00013YZ7U,10,top50,10,7,7,78,78,0,72,35,37,78,41,37,72,72,0,37,37,0.4861111111111111,15,15,15,9,9,9,13,9,13,19,0,19,4,0,4,7,0,7,0,0,0
B00013Z15A,5,nonzero_bottom50,10,7,7,79,79,0,304,34,270,79,0,79,304,117,187,83,79,0.1118421052631579,22,22,22,10,10,10,15,0,15,241,0,67,4,0,0,7,0,0,0,0,0
B000141O6E,22,top50,10,7,7,79,79,0,75,34,41,79,38,41,75,75,0,41,41,0.4533333333333333,18,18,18,4,4,4,10,10,10,27,0,27,4,0,4,7,0,7,0,0,0
B000142AZ8,5,nonzero_bottom50,10,7,7,79,79,0,144,34,110,79,0,79,144,117,27,83,79,0.2361111111111111,30,30,30,5,3,5,11,0,11,7,0,7,4,0,0,6,0,0,74,0,59
