parent,left_item,right_item,left_train_freq,right_train_freq,delta_lp_last,delta_amplification,non_tie,concordant
14295 4232 15231 11021,B00G4TDG6G,B00G4VN3EY,2,2,-1.5389375686645508,0.17435338714477666,1,0
14295 4232 30707 1207 19121,B0060RZ7E6,B0060RZ7EQ,7,10,-0.8688182830810547,-0.2448050480953885,1,1
14295 4711 20915 7814 2242,B005XTLAQQ,B009F7OQY0,5,6,0.6334161758422852,-0.42562807295687755,1,0
14295 4711 20915 7814 12692,B00946ZOT8,B009F7OR0S,6,6,0.6115484237670898,-0.9532793012434961,1,0
14295 4711 20915 7814 12692,B00946ZOT8,B009F7ORF8,6,7,0.33266544342041016,-0.961038797014405,1,0
14295 4711 20915 7814 12692,B00946ZOT8,B009F7ORG2,6,4,-1.0742168426513672,-0.8878353929911107,1,1
14295 4711 20915 7814 12692,B009F7OR0S,B009F7ORF8,6,7,-0.2788829803466797,-0.007759495770908842,1,1
14295 4711 20915 7814 12692,B009F7OR0S,B009F7ORG2,6,4,-1.685765266418457,0.06544390825238544,1,0
14295 4711 20915 7814 12692,B009F7ORF8,B009F7ORG2,7,4,-1.4068822860717773,0.07320340402329428,1,0
14295 5513 7418 13192 25256,B0025X444S,B005GHX0EU,6,5,-0.5814914703369141,0.22063833079727502,1,0
14295 5513 14443 8461,B006V13Z54,B00840L9EY,16,14,-2.643983840942383,-1.03817765566742,1,1
14295 5807 12563 1489,B002QB47GY,B002QB9UIE,8,6,-1.9252910614013672,-0.4197152238068238,1,1
14295 5807 12563 1489,B002QB9UIE,B002RBWKOO,6,3,9.832860946655273,-0.023846137372832032,1,0
14295 5807 12563 1489 1791,B0012BSNJG,B002QB48QS,7,6,0.9044437408447266,-0.4892275968842341,1,0
14295 5807 12563 1489 1791,B0012BSNJG,B002QB601Y,7,7,3.3311948776245117,-0.53758307293554,1,0
14295 5807 12563 1489 1791,B0012BSNJG,B002QBDOJA,7,8,0.4683408737182617,-0.12516314295400655,1,0
14295 5807 12563 1489 1791,B0012BSNJG,B002QBDPTY,7,6,2.0764379501342773,-0.5533521250537721,1,0
14295 5807 12563 1489 1791,B0012BSNJG,B002RCDVW8,7,5,0.8102874755859375,0.29015426159716995,1,1
14295 5807 12563 1489 1791,B002QB48QS,B002QB601Y,6,7,2.426751136779785,-0.04835547605130586,1,0
14295 5807 12563 1489 1791,B002QB48QS,B002QBDOJA,6,8,-0.43610286712646484,0.36406445393022757,1,0
14295 5807 12563 1489 1791,B002QB48QS,B002QBDPTY,6,6,1.1719942092895508,-0.06412452816953795,1,0
14295 5807 12563 1489 1791,B002QB48QS,B002RCCC4Q,6,3,-1.2253494262695312,0.3659485807240621,1,0
14295 5807 12563 1489 1791,B002QB48QS,B002RCDVW8,6,5,-0.09415626525878906,0.7793818584814041,1,0
14295 5807 12563 1489 1791,B002QB601Y,B002QBDOJA,7,8,-2.86285400390625,0.41241992998153343,1,0
14295 5807 12563 1489 1791,B002QB601Y,B002QBDPTY,7,6,-1.2547569274902344,-0.015769052118232096,1,1
14295 5807 12563 1489 1791,B002QB601Y,B002RCDVW8,7,5,-2.520907402038574,0.8277373345327099,1,0
14295 5807 12563 1489 1791,B002QBDOJA,B002QBDPTY,8,6,1.6080970764160156,-0.4281889820997655,1,0
14295 5807 12563 1489 1791,B002QBDOJA,B002RCDVW8,8,5,0.3419466018676758,0.4153174045511765,1,1
14295 5807 12563 1489 1791,B002QBDPTY,B002RCCC4Q,6,3,-2.397343635559082,0.43007310889360006,1,0
14295 5807 12563 1489 1791,B002QBDPTY,B002RCDVW8,6,5,-1.2661504745483398,0.843506386650942,1,0
14295 5807 12563 1489 1791,B002RCCC4Q,B002RCDVW8,3,5,1.1311931610107422,0.41343327775734195,1,1
14295 5807 12563 4849,B0011MTFUM,B001F8R6K8,5,9,1.259622573852539,1.6149627883660713,1,1
14295 6330 1907 1840,B0015KSSTY,B002SNIK4U,11,9,1.7206029891967773,0.43028492582854305,1,1
14295 6330 15314 5697,B0074NVGKE,B0074NVGKO,7,5,12.697294235229492,-0.788457360364271,1,0
14295 6840 935 4232 16500,B004CFBYFO,B004CFBYHW,7,4,-0.738917350769043,-0.1159191022183208,1,1
14295 6840 935 4232 16500,B004CFBYFO,B004CFBYIG,7,8,-1.5302801132202148,-0.35204501637882224,1,1
14295 6840 935 4232 16500,B004CFBYHW,B004CFBYIG,4,8,-0.7913627624511719,-0.23612591416050144,1,1
14295 6840 935 5221 4232,B002RMO88Y,B005XLN74M,4,8,0.5518913269042969,1.2443240998495035,1,1
14295 7267 14371 1482,B008EG7KS2,B008EG7KTQ,29,25,-4.286535263061523,-0.08507209466677956,1,1
14295 10211 19557 10427,B005PO3Y2W,B009R4UNBQ,4,6,5.174108505249023,-0.5551877364196915,1,0
14295 11849 11454 15424 1240,B002LE8Z00,B002LE8Z0K,5,5,-2.5168352127075195,1.3694872428035083,1,0
14295 11849 11454 15424 1240,B002LE8Z00,B002LE8Z14,5,5,-0.9528827667236328,0.5108256237659905,1,0
14295 11849 11454 15424 1240,B002LE8Z00,B003UER48Y,5,6,-1.6465730667114258,1.415355155383013,1,0
14295 11849 11454 15424 1240,B002LE8Z0K,B002LE8Z14,5,5,1.5639524459838867,-0.8586616190375178,1,0
14295 11849 11454 15424 1240,B002LE8Z0K,B003UER48Y,5,6,0.8702621459960938,0.04586791257950473,1,1
14295 11849 11454 15424 1240,B002LE8Z14,B003UER48Y,5,6,-0.693690299987793,0.9045295316170225,1,0
14295 11849 11454 15424 1240,B003N8GELA,B003UER48Y,11,6,1.0891828536987305,0.24588378277474376,1,1
14295 13402 22855 8326,B0001YH03U,B001R0LBLO,14,8,-0.24444293975830078,1.4373389999655064,1,0
14295 18312 1859 13426 29538,B000FSIJ0K,B000G334Z4,24,27,-1.584775447845459,-0.041232812738973834,1,1
14295 22996 5571 2153 26338,B00CUDE2EK,B00CUDE2LS,19,15,-0.34145355224609375,-0.05253658575782616,1,1
14295 24447 4232 1207 7002,B002MUANJO,B0042ESFGQ,6,4,0.7487144470214844,0.3999856423435393,1,1
14295 25256 13192 710,B0012MJLXM,B0049B3D9G,5,9,1.7474365234375,-0.6717068493220761,1,0
14351 9760 4201 4327 1928,B00GGALYF8,B00IRKA8YI,3,4,0.7233028411865234,-0.2652035404415738,1,0
14351 9760 21567 7441 7859,B00E2K3498,B00E2K95FK,10,11,-0.5709104537963867,-0.15873963701094596,1,1
14351 9760 21567 7441 7859,B00GBM5YQ6,B00GBM73WE,4,3,-1.700150489807129,0.26393289224011873,1,0
14351 9760 21567 7859 7441,B00E2KCY8K,B00E2KIR1S,5,4,1.1038331985473633,-0.21606848921923216,1,0
14351 16507 18734 9656 25738,B00030DEZA,B00550LX1U,11,9,-0.6293125152587891,0.1604121706506243,1,0
14351 16744 1928 1480,B00713LJC2,B008NRXIXS,11,8,9.416532516479492,-0.8148076929627504,1,0
14351 16744 1928 7859,B00713L1FC,B00713LX78,5,5,-1.7733345031738281,-0.7018808605286999,1,1
14351 16744 1928 7859,B00713L1FC,B0071SXIGW,5,3,4.453214645385742,-0.28561381938772357,1,0
14351 16744 1928 7859,B00713LX78,B0071SXIGW,5,3,6.22654914855957,0.41626704114097635,1,1
14351 16744 1928 7859 9760,B00713LF0I,B00713LRDS,5,6,-1.3884506225585938,-0.09559512068102194,1,1
14351 16744 2113 21567,B00DGCDT7A,B00DGCGZCG,6,12,-4.943758010864258,1.534369479185255,1,0
14351 17056 14552 1928 21650,B003JJUPD6,B003JM97ZK,3,5,-0.2605113983154297,-0.217584417904213,1,1
14351 17056 14552 1928 21650,B003JJUPD6,B003MQMZ20,3,6,-0.9964313507080078,-0.07847161544149728,1,1
14351 17056 14552 1928 21650,B003JM97ZK,B003MQMZ20,5,6,-0.7359199523925781,0.13911280246271573,1,0
14351 21863 7929 9336 19910,B00365HTO6,B0046O1DTI,4,8,-0.4157533645629883,0.37267528528517246,1,0
14527 1370 367 2279 8148,B0044UHKCI,B004MWJWW4,8,5,0.19932937622070312,0.03691015545968135,1,1
14527 1370 27301 20901,B007U7M144,B00804BF3Y,12,6,-0.9767551422119141,-0.9440170656017024,1,1
14527 2264 7568 1133,B009NHVMZ8,B009NHVN16,3,4,2.632139205932617,-1.0468766142689212,1,0
14527 5236 2264 28878 6655,B005IFW384,B005IFW3P2,18,17,0.63140869140625,0.05851102974562661,1,1
14527 5236 9660 2342,B0038ALXZ0,B004MWP3FO,6,4,-0.6392059326171875,-0.4795730802618845,1,1
14527 5612 7568 1133 7022,B007U7M0LI,B0088LQZYS,15,26,0.6302738189697266,-0.0597596402027305,1,0
14527 5612 7568 1133 7022,B0088LQZOI,B0088LQZYS,34,26,0.15914535522460938,0.08770384070417503,1,1
14527 5612 7568 6173 1133,B00CN8AGA6,B00CN8AGE2,7,9,0.7016048431396484,-0.13804369456475207,1,0
14527 7860 20929 1157 5471,B00138PO1I,B00138UYOA,7,12,-0.5701255798339844,-0.40453096511636844,1,1
14527 8770 4088 15474 548,B000NOZ3XC,B000PX0DNG,4,3,-0.9032955169677734,0.5257512739826673,1,0
14527 9212 7860 1183 484,B001U5R1Y2,B001U5R200,15,15,0.1943206787109375,-0.008849615276981027,1,0
14527 12911 1002 2288,B00385QUTO,B007XVYN7U,36,31,-3.960193634033203,0.20633888619391172,1,0
14527 12911 2288 2697 358,B003LPUCM2,B003LPUCNG,23,14,-0.16529273986816406,0.22516789515719893,1,0
14527 20901 1370 5612,B004MWN0Y0,B007FDBELY,22,13,3.8919200897216797,-0.4257894810279259,1,0
16352 2128 15122 9891,B0083WKU7A,B008CXE5OO,5,4,-2.0302658081054688,1.1880573490200366,1,0
16352 3709 6377 9891 13861,B004UHFRTI,B004VGD0ZG,10,14,-1.343893051147461,-0.05321028239374481,1,1
16352 3709 6377 9891 13861,B004UHFRTI,B005CK8T3S,10,16,-0.5583305358886719,-0.2138531726633346,1,1
16352 3709 6377 9891 13861,B004VGD0ZG,B005CK8T3S,14,16,0.7855625152587891,-0.16064289026958978,1,0
16352 4245 18057 17924 5014,8499000606,B004A8ZRBA,130,99,0.36925506591796875,0.2719553643963195,1,1
16352 4245 18057 26202 17924,8499009522,8677805966,9,8,0.4212360382080078,0.03796634330957005,1,1
16352 4729 3798 27871 988,B009SE5DRO,B009SEOV40,11,10,0.09405803680419922,0.09097177820572533,1,1
16352 7801 19893 16429,B00ECDRBHQ,B00FZ1P3LK,5,3,-2.135885238647461,0.7648574450233969,1,0
16352 9285 13944 1497,B00FAT3YZE,B00JV9D9M2,6,4,-1.9587173461914062,1.2894063606343504,1,0
17582 542 3688 8235,B00004WKVI,B000MWTPZ2,16,8,4.822248458862305,-3.163368939066725,1,0
17582 1464 13739 11178 2918,B001Q3KUAA,B006YD1ZTM,12,9,0.8731508255004883,0.2974704935793877,1,1
17582 2309 6998 11426,B0002D0F8W,B000ALCK8E,5,6,0.03553962707519531,-1.5020551513955063,1,0
17582 2309 6998 11426,B0002D0F8W,B009Q02D5K,5,8,0.5100002288818359,0.23116086221993726,1,1
17582 2309 6998 11426,B000ALCK8E,B009Q02D5K,6,8,0.4744606018066406,1.7332160136154435,1,1
17582 3270 9244 8602,B009F00PYC,B00B909ZNS,2,3,4.843168258666992,0.08768500449910377,1,1
17582 6380 6506 1409,B002V5PUSY,B002V5TOPE,4,4,-6.9538116455078125,1.6094379124341014,1,0
17582 8553 4627 1464 613,B008VVJ614,B008VVJ6RS,2,3,0.2458362579345703,-0.5790338737925236,1,0
17582 14741 27622 14693 17056,B001AHFP52,B001AHIZ5E,8,10,0.7455739974975586,-0.6099482367049713,1,0
19819 26976 50 1268 17056,B004Z6HDNM,B007LEB25A,7,5,0.8118228912353516,-0.6689122097144864,1,0
19819 26976 50 1268 17056,B004Z6HDNM,B007Y74YXQ,7,5,1.700998306274414,-0.48894083026548607,1,0
19819 26976 50 1268 17056,B004Z6HDNM,B00840LAL6,7,6,1.7413558959960938,-0.5035263212843795,1,0
19819 26976 50 1268 17056,B007LEB25A,B007Y74YXQ,5,5,0.8891754150390625,0.17997137944900032,1,1
19819 26976 50 1268 17056,B007LEB25A,B00840LAL6,5,6,0.9295330047607422,0.16538588843010693,1,1
19819 26976 50 1268 17056,B007Y74YXQ,B00840LAL6,5,6,0.04035758972167969,-0.014585491018893393,1,0
19819 26976 50 2331 1840,B004ZK6LD6,B00840LAUM,6,4,-0.5503301620483398,0.4458895529746538,1,0
19819 26976 50 20053,B0062GJ7JG,B006NPVG72,7,5,-5.0927581787109375,-0.28152279209124487,1,1
19819 26976 50 20053 19665,B0062GJ9GC,B00840LAK2,4,6,-2.1457443237304688,0.03566778838087359,1,0
19819 26976 50 20053 19665,B0062GJ9GC,B00840LAKM,4,3,-1.6407089233398438,0.9288118371737237,1,0
19819 26976 50 20053 19665,B0062GJ9GC,B00840LASY,4,4,-0.608403205871582,0.08338160893905133,1,0
19819 26976 50 20053 19665,B00840LAK2,B00840LAKM,6,3,0.505035400390625,0.8931440487928501,1,1
19819 26976 50 20053 19665,B00840LAK2,B00840LASY,6,4,1.5373411178588867,0.047713820558177744,1,1
19819 26976 50 20053 19665,B00840LAKM,B00840LASY,3,4,1.0323057174682617,-0.8454302282346724,1,0
19819 26976 130 50,B004DL0KPM,B006ZGXA3W,6,4,6.716547012329102,-0.2849310390798898,1,0
19819 26976 130 50 13982,B004KL80ZW,B004Z6HD6E,10,5,0.7825403213500977,0.272271610401539,1,1
19819 26976 130 50 13982,B004KL80ZW,B00707CQN0,10,7,-0.9839649200439453,0.39425003728802466,1,0
19819 26976 130 50 13982,B004Z6HD6E,B00707CQN0,5,7,-1.766505241394043,0.12197842688648564,1,0
19903 853 4024 25138 11338,B00ATA2T9Q,B00ATA2TB4,11,8,-0.09333610534667969,0.21488904975792344,1,0
19903 3427 1622 630,B004FEHLWC,B004FEJ43Q,6,10,3.974925994873047,0.8878883325249127,1,1
19903 4045 11763 4811,B0062JXHVM,B0085WX408,12,10,-7.900432586669922,1.0995594826768844,1,0
19903 11398 10959 19035 9738,B0085WX4O4,B0085WX4OO,3,5,0.5510730743408203,0.7939518796819112,1,1
19903 11577 2405 8585,B006CD3CEK,B008S9QACW,7,6,3.974885940551758,-0.4511063890643694,1,0
19903 14761 4045 20326 3569,B004S69Z30,B006IMX3V2,12,8,0.16952133178710938,0.3324584447485197,1,1
19903 14761 9733 3427,B00499CVBE,B00A8UT58K,46,24,4.864385604858398,0.2895420024040263,1,1
19903 26783 7567 17274,B004HPFGRQ,B004HPIYKM,7,9,4.419195175170898,0.25131442828090833,1,1
21677 2002 3929 1498,B0002HY7KU,B0073ROFWM,5,10,1.4416313171386719,0.3287524833191089,1,1
21677 3922 24857 62,B004I2DO5E,B006HEIIUM,7,4,0.9558162689208984,-0.06252035698133263,1,0
21677 3922 24857 62,B004I2DO5E,B006HEIK6Y,7,8,5.253656387329102,-0.20067069546215066,1,0
21677 3922 24857 62,B006HEIIUM,B006HEIK6Y,4,8,4.297840118408203,-0.13815033848081804,1,0
21677 3922 24857 62 8286,B00B03VW58,B00B0FTXN4,4,4,-0.3243064880371094,-0.4886640519631378,1,1
21677 3922 24857 18278,B001Q1A2P0,B001TYKE66,5,4,13.998568534851074,-0.3953127366441471,1,0
21677 3922 24857 18278,B001TYKE66,B0032O3P80,4,2,-12.70984935760498,1.9070703157390483,1,0
21677 9735 3922 24857 62,B002KIOPEC,B004I2DNO6,5,6,0.5529041290283203,-0.21101720808428404,1,0
21677 9735 16789 1950 3584,B0013M2KH0,B0015FRC2I,8,12,-1.2451586723327637,-0.48658839940194376,1,1
21677 14504 7348 4502 21367,B0033RVDVC,B003R1V90Y,27,29,1.7538681030273438,-0.06499365200785157,1,0
21677 14580 15722 13418 30732,B000BR4JQI,B00132K32O,10,5,-0.574244499206543,0.3326968663983365,1,0
21677 14580 15722 13418 30732,B00132K32O,B00132NWIQ,5,4,0.468475341796875,-0.23722968839916803,1,0
21677 15460 24857 825 2643,B000HSVAQ8,B0012SCMJG,5,3,0.0683908462524414,0.628915831902134,1,1
21677 16281 5151 8609,B0036MDNN0,B0036MDNV2,7,4,4.95765495300293,0.9789618388369306,1,1
21677 16281 7348 4502,B000NUN5YU,B0014YPEI4,14,7,-1.4659347534179688,-0.2962658161431726,1,1
21677 16281 13009 24716 2193,B00061MJZ2,B000NUN4Q4,8,5,-1.4360265731811523,-0.09876441467241293,1,1
21677 16281 13009 24716 2193,B00061MJZ2,B0014X25F0,8,5,-0.41754913330078125,0.16318841181355026,1,0
21677 16281 13009 24716 2193,B00061MJZ2,B0036MDNXA,8,4,-0.39848899841308594,0.024089258432930194,1,0
21677 16281 13009 24716 2193,B000NUN4Q4,B0014X25F0,5,5,1.018477439880371,0.2619528264859632,1,1
21677 16281 13009 24716 2193,B000NUN4Q4,B0036MDNXA,5,4,1.0375375747680664,0.12285367310534312,1,1
21677 16281 13009 24716 2193,B0014X25F0,B0036MDNXA,5,4,0.019060134887695312,-0.13909915338062007,1,0
21677 24857 3922 62 8286,B006HEIGM2,B00B3YM0WS,4,6,1.2041540145874023,0.7799771187393141,1,1
21677 24857 3922 4415 62,B001Q6RUXM,B004I2FPYM,5,6,-0.6322603225708008,-0.0011574075366134196,1,1
21677 24857 17593 10565,B000BNC9P0,B000GJ5GMW,7,6,-1.4469337463378906,0.22648245257972377,1,0
21677 24857 17593 10565,B000GJ5GMW,B000GYZ3QG,6,3,1.0748100280761719,-0.6539264674066629,1,0
21677 24857 17593 10565 6064,B000BNC90A,B000BNEOS0,10,11,-0.9071388244628906,-0.16161905383161823,1,1
21677 24857 17593 10565 6064,B000BNC90A,B000FAMG3O,10,6,0.8945960998535156,-1.2005121077981071,1,0
21677 24857 17593 10565 6064,B000BNC90A,B000GYSZES,10,6,1.2466278076171875,-0.907940050052134,1,0
21677 24857 17593 10565 6064,B000BNC90A,B000RQ59VM,10,7,1.8920621871948242,-1.2092648989077004,1,0
21677 24857 17593 10565 6064,B000BNEOS0,B000FAMG3O,11,6,1.8017349243164062,-1.038893053966489,1,0
21677 24857 17593 10565 6064,B000BNEOS0,B000GYSZES,11,6,2.153766632080078,-0.7463209962205157,1,0
21677 24857 17593 10565 6064,B000BNEOS0,B000RQ59VM,11,7,2.799201011657715,-1.0476458450760822,1,0
21677 24857 17593 10565 6064,B000FAMG3O,B000GYSZES,6,6,0.3520317077636719,0.29257205774597317,1,1
21677 24857 17593 10565 6064,B000FAMG3O,B000RQ59VM,6,7,0.9974660873413086,-0.008752791109593261,1,0
21677 24857 17593 10565 6064,B000GYSZES,B000RQ59VM,6,7,0.6454343795776367,-0.30132484885556643,1,0
21677 24857 28538 14231,B000FGGG52,B000GYUZ2S,4,4,1.586008071899414,-4.595119850134591,1,0
25636 2480 15150 6133,B00186DECG,B00186FCX0,13,12,1.2807903289794922,3.838161156829692,1,1
25636 4952 2141 1709 25092,B00021Z1XS,B000EYF5IO,5,8,-1.01470947265625,-0.4353180712578464,1,1
25636 5404 3837 18816 11531,B008AG5VLE,B008AG5VS2,5,6,-0.33814525604248047,0.403490773804446,1,0
25636 16429 2191 579 5032,B00017ILJ4,B0015KXFB0,6,7,1.374974250793457,0.7442023513602312,1,1
25636 17641 17041 23386 4580,B003H7IB1I,B003H7J7KM,8,6,0.38562774658203125,0.6276379875025775,1,1
25636 22685 2252 5644 82,B00AQ7UPYI,B00AQ7UPZC,5,4,1.1124496459960938,1.244474747635266,1,1
25636 26190 14956 2480 2252,B002088XLI,B0020LZO80,4,6,0.3886442184448242,-1.2150226405125224,1,0
25636 27241 9629 12922,B000FOHM2U,B001PO1OFU,6,5,1.7562313079833984,0.9694005571881057,1,1
