item,top_k_similar_item,current_tensor_width,ffnf_cf_tensor_width,ffnf_metadata_tensor_width,ffnf_tensor_width_sum,current_active_tokens,ffnf_cf_active_tokens,ffnf_metadata_active_tokens,ffnf_active_tokens,current_link_visible,ffnf_link_visible,current_cf_visible,ffnf_cf_visible,current_metadata_visible,ffnf_metadata_visible,metadata_visible_gain,link_duplication_count,current_title_visible,ffnf_title_visible,current_brand_visible,ffnf_brand_visible,current_categories_visible,ffnf_categories_visible,current_description_visible,ffnf_description_visible,current_price_visible,ffnf_price_visible,current_salesrank_visible,ffnf_salesrank_visible,current_other_metadata_visible,ffnf_other_metadata_visible
B00000IRZ6,5,128,64,64,128,92,41,51,92,5,5,29,29,50,50,0,0,11,11,5,5,11,11,5,5,5,5,8,8,0,0
B00000IRZE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,15,15,57,34,0,0,0,0,0,0
B00000IS0P,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,21,21,5,5,15,15,37,19,4,0,0,0,0,0
B00000IS1N,5,128,64,64,128,128,40,64,104,5,5,28,28,87,63,-24,0,10,10,5,5,15,15,54,30,0,0,0,0,0,0
B00000ISC5,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,9,9,5,5,11,11,57,35,0,0,0,0,0,0
B00000ISEE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,14,14,55,32,0,0,0,0,0,0
B00000ISEH,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,4,4,65,42,0,0,0,0,0,0
B00000ISEW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,4,4,62,39,0,0,0,0,0,0
B00000ISFO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,11,11,58,36,0,0,0,0,0,0
B00000ISK4,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,56,33,0,0,0,0,0,0
B00000ISKK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,18,18,49,26,0,0,0,0,0,0
B00000ISR7,5,128,64,64,128,127,41,64,105,5,5,29,29,85,63,-22,0,9,9,5,5,12,12,40,34,5,0,9,0,0,0
B00000ISUK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,19,19,41,18,0,0,0,0,0,0
B00000ISVE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,9,9,61,38,0,0,0,0,0,0
B00000IT40,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,63,40,0,0,0,0,0,0
B00000ITFQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,14,14,53,30,0,0,0,0,2,2
B00000ITIV,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,16,16,52,29,0,0,0,0,0,0
B00000ITOQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,12,12,51,28,0,0,0,0,0,0
B00000ITOY,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,9,9,5,5,16,16,52,30,0,0,0,0,0,0
B00000IU7S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,12,12,54,31,0,0,0,0,0,0
B00000IU9Z,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,10,10,53,30,0,0,0,0,0,0
B00000IUA0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,14,14,17,17,0,0,0,0,36,13
B00000IUBJ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,11,11,55,32,0,0,0,0,0,0
B00000IUCE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,10,10,58,35,0,0,0,0,0,0
B00000IUD2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,12,12,59,36,0,0,0,0,0,0
B00000IUFA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,4,4,60,37,0,0,0,0,0,0
B00000IUFD,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,12,12,55,32,0,0,0,0,0,0
B00000IURX,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,14,14,55,32,0,0,0,0,0,0
B00000IURZ,5,128,64,64,128,114,41,64,105,5,5,29,29,72,63,-9,0,12,12,5,5,14,14,22,22,5,5,9,0,0,0
B00000IUT7,5,128,64,64,128,128,43,64,107,5,5,31,31,84,63,-21,0,9,9,5,5,19,19,48,27,0,0,0,0,0,0
B00000IUX7,5,128,64,64,128,118,40,64,104,5,5,28,28,77,63,-14,0,13,13,5,5,14,14,21,21,5,1,9,0,4,4
B00000IUXC,5,128,64,64,128,126,41,64,105,5,5,29,29,84,63,-21,0,13,13,5,5,13,13,35,29,5,0,8,0,0,0
B00000IUYM,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,26,26,5,5,10,10,41,19,0,0,0,0,0,0
B00000IV34,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,9,9,60,37,0,0,0,0,0,0
B00000IV35,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,14,14,59,36,0,0,0,0,0,0
B00000IV3U,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,12,12,49,26,0,0,0,0,7,7
B00000IV3V,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,12,12,52,29,0,0,0,0,0,0
B00000IV4K,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,31,31,5,5,12,12,35,12,0,0,0,0,0,0
B00000IV8B,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,12,12,61,38,0,0,0,0,0,0
B00000IV8D,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,14,14,54,31,0,0,0,0,3,3
B00000IV8F,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,12,12,58,35,0,0,0,0,0,0
B00000IV95,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,9,9,64,41,0,0,0,0,0,0
B00000IVAK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,4,4,5,5,14,14,60,37,0,0,0,0,0,0
B00000IVUJ,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,10,10,5,5,10,10,57,35,0,0,0,0,0,0
B00000IVXP,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,10,10,61,38,0,0,0,0,0,0
B00000IVZJ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,14,14,57,34,0,0,0,0,0,0
B00000IW2S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,14,14,50,27,0,0,0,0,0,0
B00000IW2Y,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,9,9,5,5,12,12,56,34,0,0,0,0,0,0
B00000IW3G,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,18,18,48,25,0,0,0,0,0,0
B00000IW3I,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,18,18,50,27,0,0,0,0,0,0
B00000IWBY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,9,9,60,37,0,0,0,0,0,0
B00000IWCT,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,14,14,59,36,0,0,0,0,0,0
B00000IWCX,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,11,11,5,5,9,9,57,35,0,0,0,0,0,0
B00000IWCY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,3,3,5,5,9,9,66,43,0,0,0,0,0,0
B00000IWCZ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,9,9,64,41,0,0,0,0,0,0
B00000IWD0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,3,3,5,5,14,14,61,38,0,0,0,0,0,0
B00000IWD2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,9,9,59,36,0,0,0,0,0,0
B00000IWD3,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,63,40,0,0,0,0,0,0
B00000IWD4,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,9,9,62,39,0,0,0,0,0,0
B00000IWD6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,63,40,0,0,0,0,0,0
B00000IWD7,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,14,14,59,36,0,0,0,0,0,0
B00000IWDB,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,9,9,61,38,0,0,0,0,0,0
B00000IWDD,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,4,4,5,5,9,9,65,42,0,0,0,0,0,0
B00000IWDO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,14,14,57,34,0,0,0,0,0,0
B00000IWDP,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,63,40,0,0,0,0,0,0
B00000IWDQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,9,9,61,38,0,0,0,0,0,0
B00000IWDR,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,63,40,0,0,0,0,0,0
B00000IWEP,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,9,9,61,38,0,0,0,0,0,0
B00000IWGQ,5,128,64,64,128,87,41,46,87,5,5,29,29,45,45,0,0,6,6,5,5,14,14,5,5,4,4,6,6,0,0
B00000IWH6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,14,14,56,33,0,0,0,0,0,0
B00000IWH8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,9,9,59,36,0,0,0,0,0,0
B00000IWH9,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,9,9,59,36,0,0,0,0,0,0
B00000IWHE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,6,6,61,43,4,0,0,0,0,0
B00000IWHF,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,63,40,0,0,0,0,0,0
B00000IWHG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,3,3,5,5,9,9,66,43,0,0,0,0,0,0
B00000IWHI,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,9,9,64,41,0,0,0,0,0,0
B00000IWHP,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,9,9,60,37,0,0,0,0,0,0
B00000IWI1,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,4,4,5,5,9,9,45,42,0,0,0,0,19,0
B00000IWI6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,9,9,59,36,0,0,0,0,0,0
B00000IWIA,5,128,64,64,128,128,43,64,107,6,6,30,30,84,63,-21,0,6,6,5,5,9,9,61,40,0,0,0,0,0,0
B00000IWIB,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,9,9,64,41,0,0,0,0,0,0
B00000IWIK,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,11,11,5,5,9,9,57,35,0,0,0,0,0,0
B00000IWIT,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,14,14,54,31,0,0,0,0,0,0
B00000IZC9,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,30,30,5,5,11,11,7,7,0,0,0,0,29,6
B00000IZEL,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,9,9,61,38,0,0,0,0,0,0
B00000IZEM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,17,17,52,29,0,0,0,0,0,0
B00000IZKW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,24,24,5,5,12,12,42,19,0,0,0,0,0,0
B00000IZKX,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,22,22,5,5,12,12,44,21,0,0,0,0,0,0
B00000IZKY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,24,24,5,5,12,12,42,19,0,0,0,0,0,0
B00000IZOR,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,12,12,55,32,0,0,0,0,0,0
B00000IZOU,5,128,64,64,128,127,41,64,105,5,5,29,29,85,63,-22,0,11,11,5,5,12,12,40,32,4,0,8,0,0,0
B00000IZOX,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,4,4,61,38,0,0,0,0,0,0
B00000IZPL,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,9,9,62,39,0,0,0,0,0,0
B00000IZQE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,4,4,5,5,15,15,46,23,0,0,0,0,11,11
B00000IZQP,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,16,16,44,28,4,0,1,0,0,0
B00000IZQQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,16,16,50,30,2,0,0,0,0,0
B00000IZQX,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,17,17,48,25,0,0,0,0,0,0
B00000IZW2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,9,9,58,35,0,0,0,0,0,0
B00000IZXG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,4,4,5,5,9,9,65,42,0,0,0,0,0,0
B00000IZYR,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,12,12,57,34,0,0,0,0,0,0
B00000IZZD,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,15,15,52,29,0,0,0,0,0,0
B00000J03J,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,17,17,51,28,0,0,0,0,0,0
B00000J048,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,10,10,50,27,0,0,0,0,0,0
B00000J05S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,18,18,45,22,0,0,0,0,0,0
B00000J0B7,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,13,13,53,30,0,0,0,0,0,0
B00000J0HG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,12,12,56,33,0,0,0,0,0,0
B00000J0JF,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,11,11,5,5,9,9,57,35,0,0,0,0,0,0
B00000J0L5,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,14,14,56,33,0,0,0,0,0,0
B00000J0NT,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,13,13,5,5,14,14,50,28,0,0,0,0,0,0
B00000J0RJ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,19,19,5,5,16,16,43,20,0,0,0,0,0,0
B00000J0S3,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,15,15,49,26,0,0,0,0,0,0
B00000J0SC,5,128,64,64,128,108,41,64,105,5,5,29,29,66,63,-3,0,16,16,5,5,13,13,13,13,5,5,9,6,0,0
B00000J15D,5,128,64,64,128,122,42,64,106,5,5,30,30,79,63,-16,0,8,8,5,5,9,9,39,38,4,0,9,0,0,0
B00000J161,5,128,64,64,128,94,41,53,94,5,5,29,29,52,52,0,0,15,15,5,5,4,4,9,9,5,5,9,9,0,0
B00000J1DM,5,128,64,64,128,110,41,64,105,5,5,29,29,68,63,-5,0,28,28,5,5,12,12,5,5,4,4,9,4,0,0
B00000J421,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,17,17,16,16,0,0,0,0,32,11
B00000J4B3,5,128,64,64,128,111,41,64,105,5,5,29,29,69,63,-6,0,21,21,5,5,4,4,19,19,6,6,9,3,0,0
B00000J4HK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,10,10,52,29,0,0,0,0,4,4
B00000J4I6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,18,18,48,25,0,0,0,0,0,0
B00000J4QK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,10,10,52,29,0,0,0,0,0,0
B00000J4SP,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,4,4,62,39,0,0,0,0,0,0
B00000J4XU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,11,11,62,39,0,0,0,0,0,0
B00000J4XX,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,4,4,5,5,11,11,63,40,0,0,0,0,0,0
B00000J4YP,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,12,12,58,35,0,0,0,0,0,0
B00000J50C,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,16,16,5,5,10,10,51,29,0,0,0,0,0,0
B00000J50F,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,15,15,5,5,10,10,52,30,0,0,0,0,0,0
B00000J58X,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,15,15,51,28,0,0,0,0,0,0
B00000J6JX,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,9,9,62,41,1,0,0,0,0,0
B00000J9LP,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,10,10,59,36,0,0,0,0,0,0
B00000JBL7,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,15,15,48,25,0,0,0,0,6,6
B00000JBLI,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,21,21,5,5,15,15,38,19,0,0,0,0,3,0
B00000JD5S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,15,15,46,23,0,0,0,0,0,0
B00000JGWY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,10,10,49,33,5,0,0,0,0,0
B00000JH3R,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,10,10,51,28,0,0,0,0,5,5
B00000JH41,5,128,64,64,128,124,41,64,105,5,5,29,29,82,63,-19,0,12,12,5,5,12,12,38,31,4,0,6,0,0,0
B00000JHX6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,19,19,42,19,0,0,0,0,0,0
B00000JHX8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,19,19,42,19,0,0,0,0,0,0
B00000JHXA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,19,19,43,20,0,0,0,0,0,0
B00000JHXB,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,19,19,42,19,0,0,0,0,0,0
B00000JHXD,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,19,19,43,20,0,0,0,0,0,0
B00000JHXE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,19,19,44,21,0,0,0,0,0,0
B00000JHXQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,19,19,46,23,0,0,0,0,5,5
B00000JHXT,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,19,19,44,21,0,0,0,0,0,0
B00000JIC6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,19,19,47,24,0,0,0,0,0,0
B00000JICT,5,128,64,64,128,128,43,64,107,5,5,31,31,84,63,-21,0,14,14,5,5,21,21,10,10,0,0,0,0,30,9
B00000JICU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,19,19,46,23,0,0,0,0,5,5
B00000JIVS,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,10,10,53,30,0,0,0,0,5,5
B00000JJ7S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,7,7,60,37,0,0,0,0,0,0
B00000JKWY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,63,40,0,0,0,0,0,0
B00000JN49,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,9,9,58,35,0,0,0,0,0,0
B00000JPES,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,12,12,60,37,0,0,0,0,0,0
B00000JPFF,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,11,11,59,36,0,0,0,0,0,0
B00000JQ4X,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,13,13,54,31,0,0,0,0,0,0
B00000JS5S,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,14,14,5,5,16,16,47,25,0,0,0,0,0,0
B00000JVRT,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,9,9,61,38,0,0,0,0,0,0
B00000JW9S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,9,9,61,38,0,0,0,0,0,0
B00000K0FY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,54,31,0,0,0,0,8,8
B00000K1VR,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,17,17,51,28,0,0,0,0,0,0
B00000K1Y9,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,17,17,53,30,0,0,0,0,0,0
B00000K2IO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,9,9,47,35,0,0,0,0,9,0
B00000K3BR,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,13,13,5,5,13,13,51,29,0,0,0,0,0,0
B00000K3BU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,4,4,66,43,0,0,0,0,0,0
B00000K3PW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,15,15,53,30,0,0,0,0,0,0
B00000K3SO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,13,13,54,31,0,0,0,0,0,0
B00000K3SP,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,13,13,50,27,0,0,0,0,4,4
B00000PQHL,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,17,17,51,28,0,0,0,0,0,0
B00001O353,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,14,14,51,28,0,0,0,0,0,0
B00001OK75,5,128,64,64,128,92,41,51,92,5,5,29,29,50,50,0,0,13,13,5,5,9,9,5,5,4,4,9,9,0,0
B00001P4QK,5,128,64,64,128,126,41,64,105,5,5,29,29,84,63,-21,0,9,9,5,5,4,4,51,42,4,0,6,0,0,0
B00001QEAH,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,13,13,48,25,0,0,0,0,0,0
B00001R3OL,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,18,18,45,22,0,0,0,0,0,0
B00001R3PJ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,21,21,43,23,2,0,0,0,0,0
B00001TPYA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,9,9,64,41,0,0,0,0,0,0
B00001TQ09,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,4,4,5,5,9,9,65,42,0,0,0,0,0,0
B00001TQ0J,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,63,40,0,0,0,0,0,0
B00001ZT4D,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,9,9,6,6,0,0,0,0,48,26
B00001ZWV7,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,12,12,61,38,0,0,0,0,0,0
B00001ZX17,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,9,9,63,40,0,0,0,0,0,0
B0000205WQ,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,9,9,5,5,15,15,53,31,0,0,0,0,0,0
B0000205X3,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,7,7,5,5,9,9,61,39,0,0,0,0,0,0
B0000205XH,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,9,9,6,6,0,0,0,0,54,32
B0000205XI,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,14,14,58,35,0,0,0,0,0,0
B0000206G9,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,5,5,5,5,14,14,58,36,0,0,0,0,0,0
B000021Y68,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,6,6,66,43,0,0,0,0,0,0
B00002DHEV,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,26,26,47,24,0,0,0,0,0,0
B00002EIVN,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,11,11,5,5,18,18,48,26,0,0,0,0,0,0
B00002MZ8A,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,17,17,54,31,0,0,0,0,0,0
B00002QUNX,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,11,11,54,31,0,0,0,0,0,0
B000030000,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,21,21,46,23,0,0,0,0,0,0
B00003008E,5,128,64,64,128,120,41,64,105,5,5,29,29,78,63,-15,0,13,13,5,5,16,16,27,26,4,0,8,0,0,0
B000031XD7,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,16,16,52,29,0,0,0,0,0,0
B000031XDE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,17,17,55,32,0,0,0,0,0,0
