user_id	fold	history_length	target_frequency	tail_mass	effective_lambda	beta	gamma	baseline_rank	fixed_p9c_rank	oof_rank
AY4BKTTLRHETL	3	3	10	0.300000	0.70000000	0.5	1.0	51	51	51
A2NW1WH02SNCRP	2	8	5	0.100000	0.90000000	0.5	1.0	51	51	51
A8D8W0Z8E9IOG	0	8	30	0.200000	0.80000000	0.5	1.0	9	8	9
AMCTELCF1ESG7	1	6	5	0.500000	0.50000000	0.5	1.0	51	51	51
A33SRRK6M2ZGIH	3	3	3	0.100000	0.90000000	0.5	1.0	51	51	51
A376OJHLE6SU9Q	3	20	22	0.000000	1.00000000	0.5	1.0	51	51	51
A2TNEYVYHY3C4C	0	6	58	0.000000	1.00000000	0.5	1.0	51	51	51
A1F5588D4SRZ2W	4	3	6	0.100000	0.90000000	0.5	1.0	51	51	51
A13OBBS94PRVLP	4	4	170	0.000000	1.00000000	0.5	1.0	19	16	27
AUXCIRLTZUR8W	3	5	19	0.200000	0.80000000	0.5	1.0	51	51	51
AOL4EAN05IY16	0	3	38	0.000000	1.00000000	0.5	1.0	1	1	1
A1IR8NOC0TBOM2	1	4	3	0.100000	0.90000000	0.5	1.0	51	51	51
A1SP366J07MNU	4	4	9	0.000000	1.00000000	0.5	1.0	51	51	51
A14WOXZ6JTGNPC	3	5	35	0.200000	0.80000000	0.5	1.0	51	51	51
A2T73ILK4WCOSP	0	6	7	0.400000	0.60000000	0.5	1.0	14	2	4
A2QPGQBU2CAF2D	4	7	36	0.100000	0.90000000	0.5	1.0	15	13	14
A3QB5GGUYO607J	4	4	2	0.300000	0.70000000	0.5	1.0	51	51	51
A2WU1CT9AXRS33	0	3	151	0.000000	1.00000000	0.5	1.0	51	51	51
A2LDXAC9KJHU5F	0	6	8	0.200000	0.80000000	0.5	1.0	51	51	51
A2KFO3WTSDBLEX	3	3	9	0.300000	0.70000000	0.5	1.0	1	1	1
A3C2RGMRAI1JG1	1	8	7	0.300000	0.70000000	0.5	1.0	51	51	51
ARTL8Q5NJF7WF	2	6	7	0.000000	1.00000000	0.5	1.0	51	51	51
AHPX71LWPYX04	2	4	7	0.400000	0.60000000	0.5	1.0	51	51	51
A1081CI06OVJFP	1	8	29	0.100000	0.90000000	0.5	1.0	51	51	51
A37MU0GH45SBQW	4	4	2	0.300000	0.70000000	0.5	1.0	51	51	51
A2HUOPC7F93949	3	3	1	0.300000	0.70000000	0.5	1.0	9	29	12
A11OTLEDSW8ZXD	0	11	34	0.000000	1.00000000	0.5	1.0	51	51	51
A3H9TRBHEW94C0	0	3	6	0.200000	0.80000000	0.5	1.0	51	51	51
A7NNRSEZWQDSQ	2	3	5	0.200000	0.80000000	0.5	1.0	51	51	51
A3UE1PURTS8PG	1	3	17	0.000000	1.00000000	0.5	1.0	2	2	1
A2RAHVQXI12VGA	2	5	12	0.400000	0.60000000	0.5	1.0	51	51	51
A3PDGHTCRE3G56	4	4	14	0.200000	0.80000000	0.5	1.0	20	13	12
A8GR4PH5NW96V	4	5	17	0.000000	1.00000000	0.5	1.0	51	51	51
A3ENCEVRRTFQL1	4	5	4	0.000000	1.00000000	0.5	1.0	51	51	51
A1CZX3CP8IKQIJ	2	9	7	0.100000	0.90000000	0.5	1.0	1	1	1
A2J29RFZ2TI0NQ	0	3	8	0.100000	0.90000000	0.5	1.0	51	51	51
A1M8VUEMELRTNL	4	4	4	0.000000	1.00000000	0.5	1.0	51	51	51
AYRY9SNC133U8	1	11	2	0.000000	1.00000000	0.5	1.0	51	51	51
A2LQA7C6T640AY	0	3	55	0.000000	1.00000000	0.5	1.0	51	51	51
ANYPFR38T1I4A	4	4	5	0.100000	0.90000000	0.5	1.0	51	51	51
A2P8JAGEYL18GF	3	7	18	0.200000	0.80000000	0.5	1.0	51	51	51
A3PW1SRE8IJ7BU	1	11	26	0.000000	1.00000000	0.5	1.0	1	1	1
A1BFSF51KDKLP4	1	3	12	0.200000	0.80000000	0.5	1.0	51	51	51
A2S036QNK68S8T	3	3	27	0.100000	0.90000000	0.5	1.0	10	24	27
AH6OYB8SIKPE9	2	3	9	0.400000	0.60000000	0.5	1.0	8	13	11
A2R7QBW9QL3NJU	0	3	2	0.200000	0.80000000	0.5	1.0	51	51	51
A4CVS4GV4JS3D	1	3	62	0.300000	0.70000000	0.5	1.0	51	51	51
A44V99PXB7RCZ	2	10	2	0.300000	0.70000000	0.5	1.0	51	51	51
A1VEELTKS8NLZB	1	6	38	0.100000	0.90000000	0.5	1.0	51	51	51
A10YWQ4AAAE29O	2	10	8	0.000000	1.00000000	0.5	1.0	33	21	14
A33XE32OLAY7DW	3	3	10	0.400000	0.60000000	0.5	1.0	51	51	51
A1Q62S1E5H3Q2A	1	10	4	0.400000	0.60000000	0.5	1.0	51	51	51
A2LQWDVAZ0RUV1	4	3	13	0.200000	0.80000000	0.5	1.0	51	51	51
A3O389O1DUHM0W	4	3	7	0.300000	0.70000000	0.5	1.0	51	51	51
A29RHXL9SG6Y6Y	3	4	6	0.100000	0.90000000	0.5	1.0	51	51	51
A3U2C3NVBAGV29	3	4	3	0.200000	0.80000000	0.5	1.0	51	51	51
A30YJ52TVOABT7	4	3	18	0.100000	0.90000000	0.5	1.0	51	51	51
A2W99G61E5ZPF0	1	5	1	0.400000	0.60000000	0.5	1.0	51	51	51
A2IGZXPAT1CXNF	4	8	83	0.300000	0.70000000	0.5	1.0	51	51	51
A2HPWNWR8795UE	2	5	11	0.300000	0.70000000	0.5	1.0	51	51	51
AIDX2MKIIF2OO	1	3	99	0.000000	1.00000000	0.5	1.0	51	51	51
A3C5OZBJD5WMZC	3	3	17	0.100000	0.90000000	0.5	1.0	13	5	4
A5J15TWUVTWVG	1	5	12	0.200000	0.80000000	0.5	1.0	51	51	51
A3P0PA5CEP3HTU	0	6	170	0.000000	1.00000000	0.5	1.0	51	51	51
A100L918633LUO	2	4	11	0.000000	1.00000000	0.5	1.0	51	51	51
A1PS67NTSNL3OM	1	4	3	0.300000	0.70000000	0.5	1.0	2	5	2
A1MK0UA8UDSMRW	4	4	15	0.100000	0.90000000	0.5	1.0	51	51	51
A1SQT0QOVM5TUR	4	3	6	0.000000	1.00000000	0.5	1.0	51	51	51
A7NTB12F2QR3A	2	7	23	0.000000	1.00000000	0.5	1.0	51	51	51
A2AHQPAL712IJ4	0	3	28	0.200000	0.80000000	0.5	1.0	51	51	51
A2Q3L9FI2BZPHQ	0	4	119	0.100000	0.90000000	0.5	1.0	51	51	51
A22BY6LSKXFZ8J	1	3	6	0.100000	0.90000000	0.5	1.0	51	51	51
A30YCE03QCYBFC	2	6	17	0.000000	1.00000000	0.5	1.0	51	51	51
A1VTCSCH8FFC76	2	6	14	0.300000	0.70000000	0.5	1.0	51	51	51
A2YP323KXIBPQ9	4	4	82	0.000000	1.00000000	0.5	1.0	25	11	11
A2YQJ3PMLRD5RB	4	4	105	0.300000	0.70000000	0.5	1.0	51	51	51
ALY8AZAOP0TTN	2	6	28	0.400000	0.60000000	0.5	1.0	51	51	51
A183VX9JGPARDF	0	6	13	0.200000	0.80000000	0.5	1.0	51	51	51
A14TD41I1VY0J9	4	3	9	0.000000	1.00000000	0.5	1.0	51	51	51
ALUZO8SLEA7S4	0	11	8	0.100000	0.90000000	0.5	1.0	51	51	51
AQKZ1VTU69JU6	3	6	9	0.300000	0.70000000	0.5	1.0	1	1	1
A2NW2IMTWKKSXK	2	6	36	0.200000	0.80000000	0.5	1.0	51	51	51
A6O3A839D8QPU	0	3	59	0.100000	0.90000000	0.5	1.0	51	51	51
A3P0OZLK5QOUYX	4	3	10	0.200000	0.80000000	0.5	1.0	51	51	51
A126ZIW0CAQZRT	1	3	6	0.400000	0.60000000	0.5	1.0	4	3	2
A1WOLYSTSPL4FK	2	20	10	0.200000	0.80000000	0.5	1.0	51	51	51
A2J98AMZX9Q2JN	3	10	88	0.100000	0.90000000	0.5	1.0	51	51	51
A1NK9YVOB13K25	0	3	5	0.100000	0.90000000	0.5	1.0	51	51	51
A2N2NN5R4LRIFO	1	10	50	0.100000	0.90000000	0.5	1.0	51	51	51
A4OWA49OQXPTB	0	3	13	0.000000	1.00000000	0.5	1.0	51	51	51
A9EZ21KOOBGDJ	1	3	3	0.100000	0.90000000	0.5	1.0	51	51	51
A1EG9VGHIL3P5Q	0	4	57	0.100000	0.90000000	0.5	1.0	51	51	51
A1JH4RE328VB3K	4	3	13	0.300000	0.70000000	0.5	1.0	51	51	51
A1TCFQP6796ZYB	3	4	4	0.500000	0.50000000	0.5	1.0	51	51	51
A2ZOVFBMZHH992	4	13	10	0.500000	0.50000000	0.5	1.0	51	51	51
A1CHPI95TU3FL6	2	5	7	0.400000	0.60000000	0.5	1.0	51	51	51
A1BNSQ4K7B7OGV	1	3	55	0.400000	0.60000000	0.5	1.0	51	51	51
A2ON6D6P8JM8Z3	0	10	7	0.200000	0.80000000	0.5	1.0	51	51	51
A68NT4XJ9O7UL	1	7	17	0.300000	0.70000000	0.5	1.0	15	12	11
A1JZGRS68RAQ4Y	1	9	15	0.300000	0.70000000	0.5	1.0	51	51	51
AT0VLURSP607X	3	20	2	0.400000	0.60000000	0.5	1.0	51	51	51
A12ZUQX01MDM9J	0	5	91	0.000000	1.00000000	0.5	1.0	51	51	51
A2CI6RB6VYJEN6	3	4	2	0.300000	0.70000000	0.5	1.0	51	51	51
A223HV3XWU8VGJ	2	7	2	0.200000	0.80000000	0.5	1.0	51	51	51
A2YWT3X8GFJXR2	1	6	11	0.200000	0.80000000	0.5	1.0	51	51	51
A3J0PEV0ONBTFR	3	3	23	0.100000	0.90000000	0.5	1.0	9	8	7
A15CL28ALB7MTZ	3	16	21	0.000000	1.00000000	0.5	1.0	51	51	51
AFLO03MVE0R9N	2	3	88	0.000000	1.00000000	0.5	1.0	2	2	2
A3H1WO77ING6CW	0	3	4	0.200000	0.80000000	0.5	1.0	51	51	51
ANB6K82JIWGYL	4	3	3	0.300000	0.70000000	0.5	1.0	24	45	30
A2FEGS2537L31Q	1	4	25	0.000000	1.00000000	0.5	1.0	51	51	51
A3BT5ZLAZ87H1Q	2	6	37	0.100000	0.90000000	0.5	1.0	51	51	51
AJSP0Y4BE8K18	1	6	15	0.000000	1.00000000	0.5	1.0	51	51	51
A3IKCAI3QWDYER	3	16	10	0.300000	0.70000000	0.5	1.0	51	51	51
AAMJ8WHRHFZ9J	4	4	6	0.100000	0.90000000	0.5	1.0	51	51	51
A2058UP7ATXFOF	0	5	4	0.100000	0.90000000	0.5	1.0	51	51	51
A2SXGR38BJR47M	0	9	73	0.300000	0.70000000	0.5	1.0	51	51	51
A20V63L3YDQQ5J	0	4	10	0.000000	1.00000000	0.5	1.0	51	51	51
A1HF5RG10CVEHJ	3	4	5	0.300000	0.70000000	0.5	1.0	5	9	5
A23BDL5BB8QUC7	4	3	2	0.200000	0.80000000	0.5	1.0	51	51	51
AJI3NFOTQ78ZZ	3	20	78	0.100000	0.90000000	0.5	1.0	51	51	51
A3339OATDLL33V	2	4	11	0.400000	0.60000000	0.5	1.0	51	51	51
AT9WSNXH6URZF	3	3	4	0.000000	1.00000000	0.5	1.0	51	51	51
A3G5VUKCE2AH25	4	4	3	0.100000	0.90000000	0.5	1.0	51	51	51
A24VUKKAKYAOC0	0	5	11	0.000000	1.00000000	0.5	1.0	51	51	51
A2B9HOG5EZJ8PE	1	3	9	0.200000	0.80000000	0.5	1.0	51	51	51
A2JI3ASA64PRAG	1	4	4	0.100000	0.90000000	0.5	1.0	51	51	51
A1YNSXMIBMQ7UO	3	3	30	0.000000	1.00000000	0.5	1.0	51	51	51
A3GWJTIM8AW719	2	3	5	0.100000	0.90000000	0.5	1.0	51	51	51
AY3MC7XLLC0XU	0	3	55	0.000000	1.00000000	0.5	1.0	51	51	51
A3ITP8ZBMZ2TL0	1	4	5	0.300000	0.70000000	0.5	1.0	51	51	51
A2XUQN9HUD6ISG	4	7	8	0.200000	0.80000000	0.5	1.0	51	51	51
AT9ES1WH99FVB	2	14	68	0.400000	0.60000000	0.5	1.0	20	8	9
AAPNQBUYETGW0	1	3	23	0.100000	0.90000000	0.5	1.0	51	51	51
A3MRUIKOIGZ6QY	1	20	9	0.100000	0.90000000	0.5	1.0	22	24	20
AVB2DLGITM3JH	0	3	34	0.000000	1.00000000	0.5	1.0	51	51	51
A3EU633MXFIID9	1	3	41	0.000000	1.00000000	0.5	1.0	51	51	51
A22GN1A0DVRPXI	2	5	3	0.400000	0.60000000	0.5	1.0	51	51	51
A2XBE812RSFZO7	1	3	33	0.200000	0.80000000	0.5	1.0	1	1	1
ATZXHAOOXZ9WX	1	4	4	0.200000	0.80000000	0.5	1.0	51	51	51
A22QATUZUP01TT	2	4	61	0.000000	1.00000000	0.5	1.0	48	22	27
A11YV8Y3CIA8L7	2	6	5	0.700000	0.30000000	0.5	1.0	2	3	2
AUVOMF6CMI4O6	0	4	5	0.100000	0.90000000	0.5	1.0	51	51	51
A1GJHYOS9T56GR	0	6	6	0.000000	1.00000000	0.5	1.0	51	51	51
A1GCNWD2PA81ED	0	10	6	0.200000	0.80000000	0.5	1.0	51	51	51
A265IEMG2K5R4W	2	9	13	0.000000	1.00000000	0.5	1.0	51	51	51
A1B4420QVZ30GW	2	10	58	0.200000	0.80000000	0.5	1.0	36	24	33
ASLHOMCVQI6BM	4	7	19	0.000000	1.00000000	0.5	1.0	17	14	12
AWE13F1HOCZNT	3	7	30	0.000000	1.00000000	0.5	1.0	27	17	17
A23Z8PIFQ5X1ZO	1	3	3	0.200000	0.80000000	0.5	1.0	51	51	51
A1ZPIYFT6VHWIF	4	5	19	0.000000	1.00000000	0.5	1.0	14	8	5
AXNOIG99M4JF5	1	3	215	0.200000	0.80000000	0.5	1.0	51	51	51
A2V98TS4QDDCG9	2	19	7	0.100000	0.90000000	0.5	1.0	51	51	51
A2ROZ4TYFKRQU1	2	3	28	0.100000	0.90000000	0.5	1.0	51	51	51
ASGI7E0AJ8H5X	2	20	33	0.100000	0.90000000	0.5	1.0	51	51	51
A3IMALU0RM8UT9	4	4	10	0.200000	0.80000000	0.5	1.0	51	51	51
A2JG550V9O0FAA	3	3	3	0.000000	1.00000000	0.5	1.0	51	51	51
A1IQ68HCRAHUJ5	1	4	5	0.000000	1.00000000	0.5	1.0	51	51	51
A1SEAZNKZMSISH	1	4	5	0.500000	0.50000000	0.5	1.0	51	51	51
AMU1IWV06E4CI	0	7	3	0.100000	0.90000000	0.5	1.0	51	51	51
A36YE2N1UFF8YV	1	4	1	0.000000	1.00000000	0.5	1.0	51	51	51
A2NE43Q65Y4YXS	2	4	27	0.300000	0.70000000	0.5	1.0	51	51	51
AY3G8FBP9WYWQ	3	3	49	0.300000	0.70000000	0.5	1.0	51	51	51
A3Q09XODDLORO2	4	3	57	0.100000	0.90000000	0.5	1.0	25	28	34
A2RF8O3ELEMVIZ	2	12	3	0.100000	0.90000000	0.5	1.0	51	51	51
A1VLYYD1QODB21	3	9	114	0.100000	0.90000000	0.5	1.0	15	21	32
A3SJRKF1WBYK1I	3	4	9	0.200000	0.80000000	0.5	1.0	51	51	51
A11I0O5WQXMIMC	1	5	1	0.100000	0.90000000	0.5	1.0	51	51	51
A2DNYSS0OX4BBZ	0	4	3	0.000000	1.00000000	0.5	1.0	51	51	51
A3P43VFKPJ3X8K	3	4	47	0.000000	1.00000000	0.5	1.0	51	51	51
A9XMQ24ZKXYSN	1	19	29	0.000000	1.00000000	0.5	1.0	2	6	9
A1RC4TUKQWOTCH	2	3	16	0.200000	0.80000000	0.5	1.0	51	51	51
A3A63TGHMFOXKI	4	4	90	0.200000	0.80000000	0.5	1.0	51	51	51
AQRR2GLPFWZ4I	4	6	9	0.000000	1.00000000	0.5	1.0	51	51	51
A29J1L8UCIQD9M	0	10	18	0.200000	0.80000000	0.5	1.0	51	51	51
AGFW667QNHDOY	0	20	22	0.000000	1.00000000	0.5	1.0	51	51	51
A1G8USRY17IR1X	0	6	6	0.000000	1.00000000	0.5	1.0	51	51	51
AZWMJ41IZ8IUT	4	7	56	0.000000	1.00000000	0.5	1.0	51	51	51
A2QN89JM2YS782	0	10	28	0.100000	0.90000000	0.5	1.0	51	51	51
A3377VCOYETG7	1	4	10	0.100000	0.90000000	0.5	1.0	51	51	51
A7K24ABDFNIUQ	2	3	5	0.600000	0.40000000	0.5	1.0	51	51	51
A2IVZ0IEQ1VADB	3	10	14	0.400000	0.60000000	0.5	1.0	51	51	51
AKW9PX75BIILO	0	5	5	0.100000	0.90000000	0.5	1.0	51	51	51
A3UX3UDVQ9OHLI	3	6	7	0.200000	0.80000000	0.5	1.0	51	51	51
AGYCKFRAADW8N	0	4	4	0.300000	0.70000000	0.5	1.0	51	51	51
A16ZNEZKMB6NYB	4	3	8	0.200000	0.80000000	0.5	1.0	51	51	51
A30H51HPRD3C55	2	3	2	0.000000	1.00000000	0.5	1.0	30	36	26
AVSM76EX7ATBD	1	8	10	0.300000	0.70000000	0.5	1.0	51	51	51
A3FFHFJ9FWOECM	1	3	12	0.100000	0.90000000	0.5	1.0	51	51	51
A3NIG4M8VUDSQP	1	3	21	0.000000	1.00000000	0.5	1.0	44	32	34
A3FUMBQUF0BPD6	2	5	24	0.200000	0.80000000	0.5	1.0	51	51	51
A1K7RG0AT4I3DN	1	3	51	0.000000	1.00000000	0.5	1.0	51	51	51
A1RNDGTZFERX2G	0	5	11	0.100000	0.90000000	0.5	1.0	51	51	51
APX4245TU3JU3	3	3	7	0.100000	0.90000000	0.5	1.0	51	51	51
A1VQHK3MVKYCR2	1	3	37	0.100000	0.90000000	0.5	1.0	1	1	1
A2WI15EXYOWBK	3	6	10	0.000000	1.00000000	0.5	1.0	51	51	51
AWCX0EDFH2G8K	1	3	3	0.200000	0.80000000	0.5	1.0	51	51	51
A2XKC0QMG2CEO4	0	3	11	0.200000	0.80000000	0.5	1.0	51	51	51
AMYTL79JMGQ6D	3	14	4	0.100000	0.90000000	0.5	1.0	51	51	51
A3DK6M48M3F2DZ	4	7	2	0.200000	0.80000000	0.5	1.0	51	51	51
AEZ3FJYSPOR3	3	4	20	0.000000	1.00000000	0.5	1.0	47	36	26
A09557243VFA5RMUZO6M1	2	12	9	0.300000	0.70000000	0.5	1.0	51	51	51
A1XX2MLQ672JXX	3	3	7	0.000000	1.00000000	0.5	1.0	51	51	51
A1M6P39FC6ZJRO	4	4	3	0.200000	0.80000000	0.5	1.0	51	51	51
A2N60M7SVP445L	2	3	19	0.000000	1.00000000	0.5	1.0	51	51	51
AGG9C66TOLJZB	0	5	7	0.400000	0.60000000	0.5	1.0	26	17	12
A85TJ9LFD21IU	3	6	3	0.100000	0.90000000	0.5	1.0	51	51	51
A2V1BW9DH9ZD46	1	3	36	0.000000	1.00000000	0.5	1.0	51	51	51
AU11R9QF65EH3	1	8	39	0.200000	0.80000000	0.5	1.0	51	51	51
A3240EHV7FGBXM	4	3	4	0.400000	0.60000000	0.5	1.0	51	51	51
A220BV8ZG8845W	1	4	15	0.400000	0.60000000	0.5	1.0	51	51	51
A304GDTPL2UX7O	3	7	3	0.200000	0.80000000	0.5	1.0	51	51	51
A21GEQROTZD533	2	10	5	0.100000	0.90000000	0.5	1.0	51	51	51
A2Z2RKOFT8BZW6	3	6	8	0.000000	1.00000000	0.5	1.0	51	51	51
A2IHY39623CN1O	2	3	30	0.000000	1.00000000	0.5	1.0	51	51	51
A3LM3ARJMBPBNZ	0	4	16	0.000000	1.00000000	0.5	1.0	51	51	51
A370MTCXERT0UU	4	4	10	0.300000	0.70000000	0.5	1.0	7	6	6
A2B31JDSVV476K	1	5	22	0.100000	0.90000000	0.5	1.0	51	51	51
A2GCDS5DOZSG6Q	3	5	37	0.100000	0.90000000	0.5	1.0	20	6	6
A32WY3RGFMW9O1	3	9	11	0.100000	0.90000000	0.5	1.0	7	3	4
A1Q9BDNMSQCXZH	2	5	16	0.100000	0.90000000	0.5	1.0	32	38	37
ALUXGLXBC5ZYT	0	4	16	0.000000	1.00000000	0.5	1.0	51	51	51
A2I21JWEDYT9E1	0	6	42	0.200000	0.80000000	0.5	1.0	51	51	51
A2J8I1U42G91QE	0	6	10	0.200000	0.80000000	0.5	1.0	51	51	51
AFZEOGWDNCGDW	1	3	44	0.000000	1.00000000	0.5	1.0	51	51	51
A33PTUBRDPEIYG	3	4	4	0.200000	0.80000000	0.5	1.0	51	51	51
A21QLF43FLA9DE	1	4	5	0.000000	1.00000000	0.5	1.0	51	51	51
A3FI4WZ8EQTRS5	4	9	5	0.100000	0.90000000	0.5	1.0	1	1	1
AJR8OLVMD39I7	2	4	16	0.000000	1.00000000	0.5	1.0	51	51	51
A3IWDTBF3M230Y	0	5	5	0.100000	0.90000000	0.5	1.0	51	51	51
A20N9RBXNIPZ4I	4	3	2	0.100000	0.90000000	0.5	1.0	51	51	51
A11O7SSDZ5CRTB	4	3	23	0.000000	1.00000000	0.5	1.0	4	2	2
A2RUBYLIM3T9CH	3	6	10	0.100000	0.90000000	0.5	1.0	51	51	51
A1OZRZCVFONZ7P	0	12	1	0.200000	0.80000000	0.5	1.0	51	51	51
A1EZAZVC9Z8FTI	0	3	30	0.100000	0.90000000	0.5	1.0	51	51	51
AQ9QDQKY1BA6M	4	7	5	0.100000	0.90000000	0.5	1.0	51	51	51
A1KYXIBRJS2JE9	3	3	4	0.100000	0.90000000	0.5	1.0	51	51	51
A1VGK3COVO5R0U	0	4	33	0.300000	0.70000000	0.5	1.0	51	51	51
A2SRJ900P3AG73	3	4	5	0.200000	0.80000000	0.5	1.0	51	51	51
A31OESX3HDY3GF	3	5	9	0.300000	0.70000000	0.5	1.0	51	51	51
A3EM243NDJ4DF3	3	20	2	0.000000	1.00000000	0.5	1.0	51	51	51
A16W6SJE8TXL8P	3	3	61	0.200000	0.80000000	0.5	1.0	51	51	51
AE24ZJRHI2DU8	0	5	4	0.200000	0.80000000	0.5	1.0	51	51	51
A2HLLS2V3KH6SD	0	4	6	0.200000	0.80000000	0.5	1.0	51	51	51
A2XGB3EHCOT3F1	0	3	17	0.000000	1.00000000	0.5	1.0	51	51	51
A3DQN9Y059YUNK	1	15	41	0.300000	0.70000000	0.5	1.0	51	51	51
A34NSOJG7VU5PR	3	4	15	0.100000	0.90000000	0.5	1.0	51	51	51
ADBUCOBPEOL15	2	3	10	0.000000	1.00000000	0.5	1.0	51	51	51
A2S7IP5VH3OQHH	2	3	4	0.000000	1.00000000	0.5	1.0	14	23	14
A13KOB3MV0UKP4	2	7	5	0.200000	0.80000000	0.5	1.0	51	51	51
A9NFFAZF3LIB2	4	14	12	0.000000	1.00000000	0.5	1.0	51	51	51
A29UNXK7F3S93L	4	5	4	0.000000	1.00000000	0.5	1.0	51	51	51
AHDDHIMMU1WNX	2	12	51	0.000000	1.00000000	0.5	1.0	32	34	41
A3769AU4TO6JSF	0	3	17	0.100000	0.90000000	0.5	1.0	51	51	51
ATCNPH85QAOTR	3	4	126	0.000000	1.00000000	0.5	1.0	51	51	51
AQMBHW0H7J153	0	3	25	0.100000	0.90000000	0.5	1.0	51	51	51
A23U3LVRGB72U	2	3	6	0.100000	0.90000000	0.5	1.0	51	51	51
AU0CHKF1W1BO9	3	4	15	0.000000	1.00000000	0.5	1.0	4	6	6
A30YP1B6XWP3S4	4	3	61	0.200000	0.80000000	0.5	1.0	20	15	20
A3ITVS1WQT6WI3	3	17	36	0.000000	1.00000000	0.5	1.0	51	51	51
A2EU7LVM8UIFPJ	0	3	2	0.100000	0.90000000	0.5	1.0	51	51	51
ACCH8EOML6FN5	4	10	2	0.000000	1.00000000	0.5	1.0	51	51	51
A25KNXATIIKTWJ	2	11	3	0.300000	0.70000000	0.5	1.0	51	51	51
A3EB16F6T5X1OL	3	4	6	0.200000	0.80000000	0.5	1.0	51	51	51
A1W6UX2HQ0IRW1	0	4	29	0.200000	0.80000000	0.5	1.0	51	51	51
A1F5H0JZUN2E44	1	4	93	0.400000	0.60000000	0.5	1.0	51	51	51
A2ROUR4KIDYCW4	3	20	3	0.000000	1.00000000	0.5	1.0	51	51	51
A2ZUYKW78KFFSD	2	5	4	0.000000	1.00000000	0.5	1.0	22	41	30
A1WMDGXKYWP0CR	0	10	59	0.200000	0.80000000	0.5	1.0	51	51	51
A1IP0AXGD8TRW5	4	3	75	0.000000	1.00000000	0.5	1.0	3	3	4
A26XIJUJK1KRL0	0	3	14	0.000000	1.00000000	0.5	1.0	2	3	3
AIMKLEP03OI8H	3	6	11	0.400000	0.60000000	0.5	1.0	11	7	9
ADYK8JALTTYE3	1	4	7	0.300000	0.70000000	0.5	1.0	51	51	51
A3CNL2EG5ARWL4	4	3	18	0.100000	0.90000000	0.5	1.0	51	51	51
A2R0QQI2QCLJUK	3	3	5	0.000000	1.00000000	0.5	1.0	51	51	51
A14TUWXDA5WQ7W	2	20	4	0.200000	0.80000000	0.5	1.0	51	51	51
A13SNBVKQ39KNM	3	4	2	0.400000	0.60000000	0.5	1.0	51	51	51
A1S73WZTW3PP8M	4	3	17	0.200000	0.80000000	0.5	1.0	51	51	51
A37DENG8BBSJFQ	0	3	68	0.200000	0.80000000	0.5	1.0	51	51	51
A7D30TV2LEG6F	2	6	2	0.400000	0.60000000	0.5	1.0	51	51	51
AHO3SL52Y5JE4	1	3	17	0.100000	0.90000000	0.5	1.0	51	51	51
A2QSLO51UFKCBO	3	18	5	0.300000	0.70000000	0.5	1.0	51	51	51
AIKEJSZUM0BFC	4	3	20	0.000000	1.00000000	0.5	1.0	51	51	51
ASRNMG5FGWFHW	3	3	16	0.200000	0.80000000	0.5	1.0	51	51	51
AHUH4WDS3H9HD	0	3	7	0.100000	0.90000000	0.5	1.0	51	51	51
A1JEB27VDLXC9F	3	3	9	0.000000	1.00000000	0.5	1.0	51	51	51
A1H8R02GMT1NIC	1	4	9	0.000000	1.00000000	0.5	1.0	51	51	51
AZ3FKUJ7C6P1W	4	7	105	0.100000	0.90000000	0.5	1.0	51	51	51
A1XFW14PYW3GUC	0	5	4	0.200000	0.80000000	0.5	1.0	2	9	7
AL9AIKY39N66E	1	7	4	0.200000	0.80000000	0.5	1.0	13	29	11
A2UEXRSRBUBTNX	3	3	68	0.400000	0.60000000	0.5	1.0	51	51	51
A3JAITM5A93M0U	2	10	1	0.200000	0.80000000	0.5	1.0	51	51	51
A6KFZA97MC0PN	3	3	5	0.500000	0.50000000	0.5	1.0	1	1	1
A1NKKF4W2LHF6M	1	13	20	0.000000	1.00000000	0.5	1.0	51	51	51
A291SUNXAOKE3V	4	12	5	0.300000	0.70000000	0.5	1.0	51	51	51
A1C61SUAZAOLGO	2	5	12	0.300000	0.70000000	0.5	1.0	51	51	51
AO2TFYR7UQ8EF	2	3	42	0.100000	0.90000000	0.5	1.0	51	51	51
A1FVN9AUS01AWN	4	4	24	0.100000	0.90000000	0.5	1.0	51	51	51
A7GDXTJJOOAJJ	0	3	151	0.200000	0.80000000	0.5	1.0	16	9	15
AZY33L9MH0CKK	1	4	8	0.300000	0.70000000	0.5	1.0	51	51	51
A2V247ZQT9OJIT	2	3	14	0.100000	0.90000000	0.5	1.0	1	1	1
A3HAA7H8PBVM78	3	20	0	0.000000	1.00000000	0.5	1.0	51	51	51
AOGRRFDXUJIAT	0	3	32	0.000000	1.00000000	0.5	1.0	51	51	51
A2YYMX9NJ70NU3	0	4	41	0.200000	0.80000000	0.5	1.0	51	51	51
AJKEEF2VCD9NJ	2	5	50	0.200000	0.80000000	0.5	1.0	51	51	51
AVE45KUJQ8OL4	2	3	5	0.200000	0.80000000	0.5	1.0	51	51	51
A1F86CLPN2CQ8I	3	16	4	0.300000	0.70000000	0.5	1.0	51	51	51
A3K0LATK2OE49G	2	3	7	0.300000	0.70000000	0.5	1.0	51	51	51
A2K1BWGPFJX9E6	1	3	34	0.100000	0.90000000	0.5	1.0	51	51	51
