user_id	fold	history_length	target_frequency	target_in_union	baseline_rank	oof_rank
APL3Z5S2NZQCP	2	3	5	1	1	1
A5HA6EI23E0EM	1	4	3	0	51	91
A288PBSTFAXIF	0	4	25	0	51	91
A30SCTNTYV4I2P	1	5	37	1	1	1
A32ZKBXJJ45BRY	4	4	46	1	51	64
A1HA0RHK8EASW	0	3	21	0	51	91
ASB4QQBKZD6W2	3	5	17	0	51	91
AGPZWYYQ84WKM	4	5	11	1	51	59
A2T7GZ74MZI0MN	3	13	1	0	51	91
A21B9NT9NQTR2A	2	7	10	1	6	6
AXN3ZQOR1L866	0	3	55	0	51	91
ADBT2QYXGQCSJ	3	8	6	1	1	1
A3036JA63QGEIH	4	8	4	1	1	1
A6M5JZFPEL1GK	1	8	56	0	51	91
A1LM8GPERSYQ3E	3	12	22	0	51	91
ARHXHJ2NX9Q1Y	3	6	22	0	51	91
A32FGHKCNU8P5U	3	5	101	1	36	41
A1KIVYUEPEZK1F	2	3	42	0	51	91
AOG8PWV2F0G26	4	4	13	0	51	91
A3A83RAEOGVJL5	3	3	5	0	51	91
A38G6AFVNYG9NX	0	4	4	0	51	91
A3IGUTR1L01G2I	4	3	5	0	51	91
A3W56OT4J58OKF	3	5	8	0	51	91
A7MUS0Q46ZCDP	3	5	5	0	51	91
A1VLVWTLV3LVHR	4	16	35	0	51	91
A2O277IJ67ZGAO	1	6	127	1	51	71
A1E3M1W3J5YEYH	0	4	9	0	51	91
A1G7WQZQKDIQOD	1	3	23	0	51	91
A37TD4TQBW6TDK	1	3	10	0	51	91
A15JB2HEZ6RKGW	0	20	9	0	51	91
ADERP6VV70NVO	0	3	48	0	51	91
A2TR37PZH1QY06	1	3	8	1	1	1
ALQMZVXPJ0Y3A	0	9	52	1	1	1
AUCOL2XUE1IX7	1	11	32	0	51	91
A2MZKOEVAI2CWE	3	3	30	0	51	91
A3CN9CCJUNIPKT	4	20	26	0	51	91
A373ZHGOYXORO4	1	19	173	1	1	1
A1A2S6U22NP1FL	3	3	60	0	51	91
A3R13XE6WE24CU	2	4	4	1	1	1
AQIEWLK781Y3E	2	4	8	0	51	91
APY6VDON7UFXN	2	3	9	1	16	17
A3P974GJZFHS8D	3	9	7	1	3	3
ABH53Z8CW6CUU	0	4	41	1	51	58
AMJ88BVMIOHV9	1	5	4	0	51	91
ATISHFOWPA662	3	4	7	0	51	91
A3SL4MX0C94P7R	1	4	7	0	51	91
A1A9UE11NPRY6M	4	7	4	0	51	91
AYTPAGT9142Z1	4	3	24	1	51	65
A3BAOIC7JMCY6R	3	5	3	0	51	91
A3DSDO2E5J2L0H	0	6	41	0	51	91
A2YS8QTS9PN698	1	8	8	0	51	91
A79WII0X5ZOU5	3	12	18	0	51	91
AQPRNOTQZVD62	0	3	10	0	51	91
A20E5KYAOTET1Z	1	5	8	1	20	13
A2SGMXM2GSYSM6	4	3	6	0	51	91
AL7OL16O3G8RT	1	4	13	1	19	18
A2QUDBI7R6Z3ED	4	4	31	0	51	91
A3QHSKUEF061EU	3	5	32	0	51	91
A3LE0UC4D5LWFZ	2	4	6	0	51	91
A1N03V52IRZ5PR	2	3	26	0	51	91
A1TEXC22XD6J79	3	4	13	0	51	91
A3F8PW2RL4LB0C	1	3	0	0	51	91
A6UVUMRPL86B1	1	3	6	0	51	91
A1QW9FTCT9HAIP	1	5	9	0	51	91
A39Y8PD8Y9BA5H	3	14	11	0	51	91
A3EQLHGOIYD4Y2	4	3	16	0	51	91
A1OETHEBGDTDQQ	0	5	50	0	51	91
A2IS1BEP1RJJQ4	4	4	6	0	51	91
AKLF3J53T3J6Q	2	3	35	0	51	91
AYV43L6DGMH5C	4	5	51	0	51	91
A11LNY2OLQSUSV	3	19	36	0	51	91
A1RW2VZCF12RQG	4	4	63	0	51	91
A38SWQPVRXTO48	0	3	18	0	51	91
A2561PYW9TTMYD	2	20	11	1	23	23
A29DSOBFG7A68F	4	4	5	1	16	14
A8KJS2P6E5DCB	4	20	28	0	51	91
ABGGLHSYICL1N	3	4	11	0	51	91
A3LHJQYMP3HI2O	0	3	3	0	51	91
AQWKQ6944E9WJ	1	3	21	1	51	70
AC17LM1ZZSHDB	2	3	3	1	1	1
A1G44CSFS5AF6B	2	5	6	0	51	91
A14Y50K20PE7VA	4	3	10	0	51	91
A2P739KOM4U5JB	0	20	11	1	51	53
A22V5YVJH9GPHQ	4	5	11	0	51	91
A21AO8OD439XA8	4	4	4	0	51	91
A3SH0PR7RZ0XZD	1	3	145	0	51	91
A1MT1OD9W3E508	0	4	92	0	51	91
A1H9WSOHXZPM07	4	4	2	0	51	91
A3AGWRMHKLFLWR	2	18	15	1	51	56
A3T08BQ4Z8Q1TP	3	3	13	1	26	25
A198CCH4NNLI2E	0	4	29	0	51	91
A3G4MPMSA9T3HK	2	3	37	0	51	91
AQYYUN3T7B0WM	1	20	14	0	51	91
AQ3K8EDX90RVZ	3	3	11	0	51	91
AQ6SHOW0VMZGF	3	5	4	0	51	91
A186697K4XKXQL	4	14	6	0	51	91
A1V2MTM0L5KUAW	0	7	4	0	51	91
A1NCTUB91ULTF7	2	5	42	0	51	91
A1J5ZC9LFMTN58	2	6	2	0	51	91
A35C6KKVACAEC4	4	4	19	0	51	91
A2PE3XCTPIMRF5	1	3	5	0	51	91
A3FOYAMCBA9BA6	2	7	23	1	32	40
A38Q2EI3LM24VT	1	10	13	0	51	91
A1SUVINESIDKVR	2	3	15	0	51	91
A2X7NBUETXC19E	3	20	21	0	51	91
A1PJ2X006BJZT2	1	8	3	0	51	91
AFLWPS8IULKOF	0	3	6	0	51	91
A31FL8I2C1WV32	4	10	5	1	4	4
A601XPH12C8G6	2	9	23	0	51	91
A1D0JBY09NI198	4	3	5	0	51	91
AW721MAY0ATGO	3	4	39	0	51	91
A2FN4ABZQRR9GE	4	4	31	0	51	91
A31TPEC5395NO3	4	4	17	0	51	91
AR95Q9ZGKYFZN	0	3	2	0	51	91
A2PJFG5U89NJ35	3	20	6	0	51	91
A2D5VNMYVLIVPY	4	11	3	0	51	91
A3JISBGMQM3J7Q	1	4	4	0	51	91
A32R28LR0UOZ6U	1	5	5	1	2	2
A2I4Y9YLFM8O1E	1	4	4	0	51	91
A1W9RC64J43WLW	2	3	27	0	51	91
AZ03C378RHT6J	2	6	31	0	51	91
A2O0LX10GV3GU0	2	3	8	0	51	91
A39EA0O2NYRAX3	4	3	30	0	51	91
A3FAV9KE01OVPR	3	4	41	1	2	2
A3MK6W7ASS2UIV	3	3	5	1	1	1
AFOWWBQWS9FSJ	0	3	22	0	51	91
A2KFB5N0A3PYVR	1	4	14	0	51	91
A2WUJ2WUTAF4LW	4	3	18	0	51	91
A2Z2MUP8JRJXEU	4	3	58	0	51	91
A2VZHBC601Q4JY	3	3	16	0	51	91
A1TG76TCWUS443	1	20	36	0	51	91
A291SUNXAOKE3V	1	12	5	0	51	91
A27BPKU7ZJ3NOO	1	6	10	0	51	91
A2LHKEWBDDNIRP	4	4	99	0	51	91
A1WKJJR57I17ST	0	10	6	0	51	91
A2SE5EJ7B6Z8NP	0	17	2	0	51	91
A3G0FEWUT5RS7G	0	18	38	0	51	91
A2VWD4L4UEBNLC	1	5	31	0	51	91
A2VSU451KCM587	3	3	50	0	51	91
A2TIZYHKY3TL6A	4	3	12	0	51	91
AA6176V2HKG16	3	9	17	0	51	91
A277L1RGZEW7QN	3	5	7	0	51	91
A3BAPBHQ7MM89E	3	3	4	1	1	1
A2VHCA21QKNEKE	1	9	18	0	51	91
A3FR4QXW7JF15E	1	8	7	0	51	91
A23V53LGXKKNZ5	4	8	16	0	51	91
AILKGRMLEMGXC	4	6	27	0	51	91
A375Y4NW1OSXLB	1	3	4	0	51	91
A3UJYASQFWF74U	4	3	4	0	51	91
A3377VCOYETG7	2	4	10	0	51	91
A3AM4NVJRPA2TT	3	3	5	0	51	91
A2RUHXK45RYEJM	2	3	11	0	51	91
A73N0IHSOV2JY	4	4	8	1	13	12
ALJ1AJ9K9AMJU	0	3	3	0	51	91
A2QZ29J91601XM	0	6	16	1	24	26
A34GQ3JF4BGFYV	0	20	1	0	51	91
AFNS4TUU9RNRH	2	6	1	0	51	91
A295VPW9H9BB8X	0	5	14	0	51	91
A2XUQN9HUD6ISG	1	7	8	1	51	39
A24RA6X56T98P7	3	5	15	1	1	1
A1QYKN80JL0QQZ	3	3	6	0	51	91
A1HYE498SWBY4Z	4	8	9	0	51	91
A1C3WVI1KFXR88	3	4	10	0	51	91
A2U65XOK057RNL	0	5	5	0	51	91
ASPQIRCQ7ZLW	3	6	26	0	51	91
AO5RHVEMT9OBP	0	6	15	0	51	91
AXB6VC87NESRZ	2	7	26	0	51	91
A2ZLG5IODSFGO2	3	8	7	0	51	91
A25TCGBDT0N5AL	2	4	7	0	51	91
A2I6MHMAZZDCRX	3	3	105	1	19	20
A357B3PUHSVQA	0	20	24	0	51	91
A2GAH5LN5U9U50	2	3	165	0	51	91
A1SOW0MVLZK6LF	0	3	4	0	51	91
A2O2NBBLQS154R	3	6	23	1	1	1
A13STKDYQO5DQ8	0	3	33	1	2	1
A2LYUF12Z6GEIR	2	3	8	0	51	91
A1L6N46B0P9MSY	1	9	21	0	51	91
A2XLOT6AXNBHSH	3	4	5	0	51	91
AM7WKV17Q4ALR	4	4	71	1	5	5
AYKPSAYZ8NL2D	1	5	5	0	51	91
AKE6UQ22SF3QU	0	3	7	0	51	91
A23WDAMMLZX6VV	0	3	25	0	51	91
A1E8AR0UNOX2TR	1	4	5	0	51	91
A3DZFEICHK5LF2	1	20	11	1	6	6
A17DXLY8I22KQF	1	3	4	0	51	91
A2NCRUQTQLCXMS	0	3	39	1	51	61
AVWWFK3FZDEL2	2	7	8	0	51	91
A2AOZQ3WTNVVOK	2	12	22	0	51	91
A38YZFUG6BJX4U	3	6	78	1	51	50
A2N60M7SVP445L	2	3	19	0	51	91
A13J2KEK77BVLH	2	3	11	0	51	91
AXBU8Y2XU3WAF	2	4	6	0	51	91
AQ9WJJXPEHX8L	1	5	8	0	51	91
ANOST6C92T7HB	4	4	2	0	51	91
ACXYZBF951JVD	2	3	10	0	51	91
A3K150BGUET5KI	2	6	30	0	51	91
A3B11A01QEY5GC	1	3	35	0	51	91
A3S0HLMRRSSCY	4	20	5	0	51	91
A2VX99RIUGBJPY	3	4	13	0	51	91
A2NHTKNU65HKY6	0	5	2	0	51	91
AMS2CPERWN7JV	4	20	8	1	7	7
A1L17VS0SCF8I5	3	3	30	0	51	91
A2RC0692E3HCDS	4	4	3	0	51	91
AMT9N327C9776	2	4	13	0	51	91
A5KVTBI8FA961	3	4	51	1	51	81
A3JXTZL63XCVT4	3	8	4	0	51	91
A1U47NN2TJSUUX	2	4	3	0	51	91
A14OQ67LM79KW3	3	14	32	1	51	74
A2SKO3WJMJNPRY	0	3	2	0	51	91
A28DL4WF7ZENS7	4	6	4	0	51	91
A2LJ2TGFKWGKWI	1	5	9	0	51	91
A3MGN2SIBOETD6	4	4	5	0	51	91
A3FSNNJ2R93JRB	1	4	6	0	51	91
A1G5EWABCESKAK	3	4	35	1	3	2
A18RCK7EU24EHI	4	3	4	0	51	91
A38VSRM60O8N90	4	3	215	0	51	91
A1QIG8RJL0KF1G	1	3	33	1	51	49
A2ZOCOJ6SIL8N5	3	5	4	0	51	91
A1VXKRSRFGBCJ1	0	3	44	0	51	91
A1HBEU1XIP0M6D	4	3	0	0	51	91
A27FD1YUH2APZO	4	5	1	0	51	91
A2WK7A8K9VTWRS	0	4	6	0	51	91
A3FVAWZNKW9GX	1	5	71	0	51	91
A2YK4MHPPAPTH0	2	5	4	1	1	1
A3GS64AWT6IOOC	3	3	46	0	51	91
A3A8ZN9JAXZJ1V	1	3	13	0	51	91
A1FZ1D3YI40OF9	1	3	1	0	51	91
A2R2ECF3EJTQBR	3	3	12	0	51	91
A2S05C6YKNGMC5	3	3	31	0	51	91
AA9BZ5Q8O22RL	0	3	9	0	51	91
AQ5DEZ9PLXT6X	1	6	9	0	51	91
A22X5YBF3DBQOA	4	8	17	0	51	91
A2NZHKZV1SG78H	0	4	1	0	51	91
A33X80DIINN48Y	4	20	1	0	51	91
A1HRUE1FIES2X9	4	3	4	0	51	91
A3JT29L4YFEIMJ	0	8	25	1	5	5
AK40ZXJUMPRQ2	2	3	7	0	51	91
A1574S23MT2UXT	2	5	23	1	1	1
A2UYP7X35HRDUQ	1	3	37	0	51	91
A1AQJ5GKTYMKMV	1	4	6	0	51	91
AK9ZT3CQNZAMY	3	7	3	0	51	91
A1WFQPDZGE20WE	2	11	33	0	51	91
A3NOV7ESDS0KAJ	1	3	3	1	13	7
A3BRNASAP5PDFZ	4	5	23	1	5	5
A36NMMVWY6BP1V	3	10	4	0	51	91
A2H736YKSD7049	3	6	10	0	51	91
A1H4UOLIVTLSGT	1	4	3	1	4	4
A38YG5WVWQXW2F	0	3	49	1	1	1
AWL1QTMSRIAG3	1	4	173	0	51	91
A1X9TO2AXELLKU	0	17	32	0	51	91
A1BYEHRTUTXU2E	3	3	68	1	1	1
A6Z3OO96S3SM7	0	8	8	1	13	16
A2RCEQRJZ357FU	1	4	22	0	51	91
A10QFJFUFGYRF8	4	3	14	0	51	91
A3IBLS0N2BO077	0	5	4	0	51	91
A37B0R7UK3C6QL	3	4	17	0	51	91
AWJBO5XGIW8ZS	2	4	40	0	51	91
A3SOFFD1YQ23WN	3	10	9	0	51	91
A30EPFRLFA5P92	2	3	99	1	2	2
A375ZZTRRLXR7G	4	3	18	1	3	3
A1S69FATDV409Z	2	3	8	0	51	91
A3F14RX3YSE7N8	0	7	14	1	51	67
A25NULIP3O550P	4	3	35	0	51	91
A38UI278BNPSQV	0	3	5	1	1	1
A20M5ZK75EE4D9	2	8	4	0	51	91
AOOHHVXG1CI7O	4	3	3	1	1	1
A23CI9EL187TYR	2	9	18	0	51	91
A2WYO2ITT47D4M	2	3	5	0	51	91
A2X7Z2R324ZSDB	0	3	9	0	51	91
A2N36OJYEVC2M7	0	3	54	0	51	91
A16QODENBJVUI1	3	13	23	0	51	91
A1AYVGYE7V4T93	2	3	4	0	51	91
A3IOKEFDAYOAED	3	9	21	1	14	14
A2QG2S19LYJ96	1	4	20	0	51	91
AYXJO44RWFQL0	4	5	173	1	20	27
A11NTAJDD9CKAD	4	5	46	1	51	46
A3N6SJVJNOJ6YK	4	5	4	1	5	4
ASZJ5CSFIPTB3	4	4	63	0	51	91
A3H2CKTFZ3B3GD	4	4	28	1	13	13
AGQB3NJBGKM52	3	6	4	0	51	91
A1BBCMQSEJN0PP	3	9	19	0	51	91
A2DNYSS0OX4BBZ	0	4	3	0	51	91
A2SQ8MYJI4SCHJ	0	4	21	0	51	91
A2KFO3WTSDBLEX	2	3	9	1	1	1
AAH5WJ9PKTYON	0	4	97	0	51	91
AX19UC69IKIS7	2	4	3	0	51	91
A2UHFM6QYVUZCH	1	12	17	0	51	91
A2QX37Z5AW0501	2	3	44	0	51	91
ABTRWDXHB8N1X	0	3	6	0	51	91
A2XBYW49YTCTSA	2	5	6	0	51	91
A27OOME0MPQX6B	3	7	10	1	51	72
AKU1TXYBJKSV6	3	3	5	0	51	91
A31XU9F08HSNG9	1	5	5	0	51	91
AW416BTRLMDW5	4	4	20	0	51	91
A2LV6W0025EUEK	2	3	5	0	51	91
A1BL9S7Z3H744A	2	3	8	0	51	91
ANYPFR38T1I4A	1	4	5	0	51	91
A3NEDMP0PXLY3	3	15	1	0	51	91
A3S5WYWYKSAI9C	1	8	11	0	51	91
A3B8JQ875W375	1	3	29	0	51	91
A15SQKU2FU3Q9J	1	4	22	0	51	91
A364DHK3SA6HEE	2	4	97	0	51	91
AKHXMZKLNAAZR	0	3	13	1	2	2
A2605SYZXD6O84	2	14	9	0	51	91
A18LHSXQVNNAEY	3	5	43	0	51	91
A3QINHZN6RWLRP	0	4	2	0	51	91
A1C8B6R6FQNGXF	1	7	17	1	51	78
AU43F412YLCAC	1	8	18	0	51	91
A3L94Q7JZO5SLY	2	3	13	0	51	91
A1GAPPNQ0I5X4Z	2	3	106	0	51	91
A3G5VUKCE2AH25	2	4	3	0	51	91
AAE9K71VPQ5LI	3	5	21	0	51	91
A3GUK4RWXKHS9I	2	3	7	0	51	91
A2EL96EUJBCOZO	1	4	22	1	10	10
AVC89VGX9U9BX	2	20	16	0	51	91
A5QI1LLKL6Q0E	1	9	19	0	51	91
AQ38IMM76OOQW	2	6	6	1	3	2
A26K649TRRLTYZ	2	4	6	0	51	91
A3A33SQ84DDDJG	3	3	100	0	51	91
A1PJKGNMUEGEWO	1	20	13	0	51	91
A1AHWB6GS4VJWS	3	3	57	1	27	28
AQ71NI999PU1E	3	3	9	0	51	91
A1JT0XAW0Z4INX	2	3	10	0	51	91
A2J1W74A05LG5	4	6	19	1	51	65
A2JE8OS1NN9YDB	2	9	9	0	51	91
A1374RLDD5VINW	3	6	10	1	2	2
A3AQXPRB98YX6M	1	3	12	1	15	15
A2X5BBZYZK5UID	1	20	30	0	51	91
A8HUL9LPJWF4L	3	5	4	0	51	91
A3TXLPHISSF5S3	2	9	12	0	51	91
A32THJ0V0MKAGI	2	3	3	0	51	91
A3A3MX94U0QVW3	4	6	6	0	51	91
A1ELL4DJBWSRJE	4	3	11	1	21	21
A1T2CM7TPQRQQU	4	4	34	0	51	91
A150IA44RMX1Q8	4	4	7	0	51	91
A1N3ICO0066BS6	0	5	8	0	51	91
A3N6B01SM1IM3A	1	4	19	0	51	91
A1UKX6QG02W1WD	3	9	35	0	51	91
AMB5L7WUBUVDM	3	10	22	1	51	71
A3V3W3XZ5TO2E4	0	6	4	1	6	6
AFYBDX6N0ISTU	0	3	13	0	51	91
A1LX95ESZ0HDYL	0	6	8	0	51	91
A2CZDCQEI8Y8VS	2	3	32	0	51	91
A1QR76SYGTXJN5	0	20	46	1	5	5
A2IFKMKKXV8AVU	1	3	6	0	51	91
AG8OO88PF4MVE	3	3	12	1	1	1
AE24ZJRHI2DU8	4	5	4	0	51	91
A2KFWHHUFVKFXZ	4	20	6	0	51	91
A2KOCNDW099TDQ	0	4	71	0	51	91
A265B1IZE5RVG6	2	20	4	0	51	91
A1UUI7PFQ5FU4E	1	20	18	0	51	91
AJ8JNWNYFCVIV	4	6	3	0	51	91
A1UQNX8S78JU0G	2	6	32	0	51	91
A8GR4PH5NW96V	0	5	17	1	51	63
A1GCUKN9RSPBZF	4	7	83	0	51	91
AMSL4B0XEXNBN	1	6	88	0	51	91
A1YXJFUTIJXYS4	0	5	15	0	51	91
ALDV8DDZWWPYE	4	20	10	0	51	91
A1J6YJ42ZEFYII	2	4	30	1	1	1
A18RP7I10CX0NR	3	3	5	0	51	91
A1S9V0JZ562LB5	0	3	9	1	51	43
ADRY15A1PSOLO	3	7	63	1	35	52
A1HMWFKHRQ190J	2	5	7	0	51	91
A104SG9QZ92UAH	0	12	16	1	51	45
A1VURH60ECRKSI	4	4	41	0	51	91
A1R7V20D7WK406	0	3	34	0	51	91
A1P6C8KO9IU4OI	3	4	13	1	51	45
A1R8FO2BXRTLA8	2	3	12	1	1	1
AM8Z4A5PX8HRI	0	6	4	0	51	91
A1UCNO5851ZT5L	1	4	9	0	51	91
A3R144P0AZSY90	2	7	21	1	19	23
A2VVESPS94IF9G	1	3	11	1	2	2
A1NEP2IL0D9N66	2	3	14	0	51	91
A2UQI133Z9SAOF	1	5	7	0	51	91
A1KAK3BT39Q878	3	7	18	0	51	91
AEDDGVEL0AEGO	1	6	2	0	51	91
A1PKNR8B017S3V	0	3	23	0	51	91
A1OLSW8DPUIQSA	2	3	5	0	51	91
A2G2UO4BBNISTB	3	5	9	0	51	91
A2B9DANVPB6JEY	2	3	33	1	16	18
A3T1IC93FGRF2T	4	3	12	0	51	91
A3J9KSJXU1HTT9	4	4	31	0	51	91
A2EK1WCNYMAWO8	0	5	60	0	51	91
A18SK0IT354975	2	4	29	0	51	91
A3S5OCYSX7OS6J	3	5	3	0	51	91
A1GYEGLX3P2Y7P	3	14	3	0	51	91
A1AJWJGB89GSIL	3	14	5	0	51	91
A1A9DJ61HL7536	2	3	31	1	3	5
A2K6U9YNU0L5IQ	4	3	23	0	51	91
A1C139F5C7Y38P	4	10	13	0	51	91
A1HBI9BBQIG1NH	2	4	23	1	51	58
A3SUTOQE5MB45T	1	3	3	0	51	91
A2YDJNFFJZ1KPO	3	5	3	0	51	91
A2GPILDZSIJKYH	2	5	44	0	51	91
A3NP2LM6MQ2XP0	2	3	13	1	1	1
A1VXOAVRGKGEAK	4	3	15	0	51	91
A3O15SREOYEKG6	4	3	2	0	51	91
A2D7B5I7ZQ51XL	0	20	35	1	51	71
A1DU9PPNW1DLQU	2	6	13	0	51	91
A3SB9OFQJ9WURU	4	4	7	0	51	91
A2CL9VARDYEKD5	1	4	36	0	51	91
A3K900O8VF02JE	1	4	145	0	51	91
A2IOQZR1KNFNJK	0	6	10	0	51	91
A3RRQ3WXJSLD4	2	4	3	0	51	91
A2FO8BWIYZRFUX	4	3	9	1	12	10
A1INBQLNQNSHTK	0	5	15	0	51	91
A3BHZT28G6RUPU	4	4	3	0	51	91
A3J53QSAALL2QB	4	3	19	1	6	7
A2DKN6KK67HP7P	1	4	10	1	1	1
A2X9IL0FYGKS4J	2	3	36	0	51	91
A3O0I3Y8G9EMWU	1	9	52	1	4	4
A1LIF6X67G12V5	2	4	16	1	1	1
A33PF69TJ868NP	3	3	1	0	51	91
A1K162T3ZLQM2X	4	7	4	1	51	45
A95ZW9NMVPO2D	0	3	5	1	1	1
A1LGK93QRW4RRK	1	3	5	0	51	91
A1GVPO7N5CNC0I	0	4	8	0	51	91
A20OXF5QBZMKIB	3	16	92	1	33	75
A2X51NRR8NK5YC	4	4	8	1	3	3
A19RK3TB9DLM0B	3	13	49	1	51	85
AYNZNPMJ7QSES	2	5	4	0	51	91
A2SK736KN60MK2	4	4	17	1	5	4
AGRYW8E662Q8P	3	3	43	0	51	91
A1ZJCGAYL1MWI7	0	12	5	0	51	91
A3ALIEK3IK3RVV	3	20	11	0	51	91
A39V7QD350BKYA	3	8	5	0	51	91
A2Y5CQJNTYS8OR	2	6	19	0	51	91
A2P2QMTLWLUQUZ	2	6	4	0	51	91
A1M9KTZK3J3IFI	3	3	21	1	1	1
A18W7078NJ56LL	4	9	5	0	51	91
AXR4HGDSJK9N8	0	3	14	0	51	91
AYS6ALMQALR2K	0	3	98	0	51	91
A2X5RVYD5FC5R4	0	5	3	0	51	91
A1VDBVPPWPVLNI	3	3	6	0	51	91
A2GR8DKPGFS0FX	3	20	5	0	51	91
A3J0PEV0ONBTFR	0	3	23	1	7	6
A1K5X066QRUQBM	3	4	46	0	51	91
A2D680JEPOO0EK	1	4	44	0	51	91
A3IYAP6830Y9TI	1	5	9	0	51	91
A1J24ZO87AUJ3F	3	4	3	0	51	91
A2UEP55CE6QDVB	4	3	11	0	51	91
A1OL5PD9OMZGVQ	0	4	35	1	4	4
A3HUOLUSKJV56M	3	4	14	1	8	9
AHO38HQ4P0RDK	2	3	7	1	3	3
A6VSWJVTWEOII	4	20	7	1	1	1
A45S6D1P309G9	4	11	10	0	51	91
A2RMYU3UU7C4YQ	4	20	1	0	51	91
A2877636PYV2A3	1	3	15	0	51	91
A1IGNAKWBDAH2X	3	3	7	0	51	91
A2U1SJB87Y4BEN	0	8	19	0	51	91
A3EUVIL3KAL977	4	3	5	0	51	91
A34EG8CUS171K9	4	4	26	1	4	5
AIDX2MKIIF2OO	2	3	99	0	51	91
A7VFDN1XKTF2G	3	4	4	0	51	91
ADL7CQNECKOQ2	2	4	82	1	23	25
A2W9RPAGRN3O1S	4	4	9	0	51	91
A5BCGI9V38TJ1	3	5	5	1	23	16
A30D0FTXDL4DRV	2	3	58	1	51	78
A1D8S5X2YNCMUQ	0	8	27	0	51	91
A39ULQ7B4E7YGA	2	5	16	0	51	91
A26I8RW155YET	3	5	7	1	4	5
A2OXB18PCWKLX1	1	3	11	1	19	21
A2GMFLSLYSEG3S	1	5	15	0	51	91
A2J5ZIUR1C1KKE	1	9	3	0	51	91
ABEL5W0QG065R	1	3	6	1	4	4
A38DRSEGD05IVY	2	7	29	0	51	91
A65HVRCV5WNRC	3	5	31	0	51	91
AWAZPICNKZBET	3	6	5	1	10	9
A1MT1B9G3HLT9J	0	4	4	0	51	91
A12SB3ESOTO7Y0	4	3	19	0	51	91
A2JOK29LM111RI	2	8	97	0	51	91
AP6L54VTCJKCQ	1	15	16	0	51	91
A1FDSZISWIXH1A	3	4	50	1	51	48
A2B0LPWOJ4HV25	1	5	5	0	51	91
A2HGLYN2R7TURL	3	4	39	0	51	91
ASPABROV8R7M5	0	14	28	1	50	84
A2TIZQGYAAQ5KJ	1	3	3	0	51	91
A2G82XZYUY0986	2	4	4	0	51	91
A80QC78DHP715	1	3	82	0	51	91
A3H2K4LM3T4QBC	2	5	26	0	51	91
AVWCILN9IMEEE	1	5	3	0	51	91
A1TA9VB0SA3FEO	2	11	8	0	51	91
A58Y0ZBBEBP39	2	8	33	1	12	11
A124X5W01TZHPD	4	5	15	0	51	91
AV4FGV9Q5I7FG	4	3	11	1	3	3
A28QIHJSEMGKRR	3	6	8	0	51	91
A2JPB0S3VG1G3G	2	4	47	0	51	91
A260LBT1DBIERN	4	5	9	0	51	91
AEOYYDTJM0JI3	1	3	37	1	1	1
APVIZ9VRRICP7	1	4	8	0	51	91
ALKQIZJOJ6Z5Z	1	3	9	0	51	91
A13PH4SEO083YQ	1	3	5	0	51	91
A33851IQ5SZMG4	1	5	12	1	1	1
A2RRFLV45IFCA9	1	3	15	0	51	91
A1B70HRRLPF4XE	1	3	25	0	51	91
A2T86G438HZMQ6	4	12	119	1	48	88
A3QTHCF1KAM9R4	0	3	10	0	51	91
A2HMB1IEBSGSHJ	2	4	31	1	1	1
ARPS17E9ZU8SW	1	3	9	0	51	91
A3D3U7BACWCNSE	4	7	17	0	51	91
A3L8B6VMQ1K0PT	4	6	50	0	51	91
AKV87H8H5TYQD	0	6	2	0	51	91
ATS7LYGLUX34L	0	20	17	0	51	91
ASXKOIXZ4LPZ2	1	6	3	0	51	91
AKVERUGYL6GYY	0	3	1	0	51	91
A4A32477UKZO1	1	6	64	0	51	91
A1FVK1OH6YSF4Y	0	3	42	1	38	39
A3KUMAERR6NHPX	1	4	8	0	51	91
A28J1DBFMPGGT5	1	3	6	0	51	91
A3ACQXKMCU4ZCQ	4	7	16	0	51	91
A22WYGNIDFQYII	2	6	6	0	51	91
A36RRMSJFTZLC7	2	6	16	1	38	37
A2HZY9Z69HE94U	0	3	9	1	10	10
A3SC30311Q4IK5	4	3	43	1	20	21
A270KRIQDGWS6D	4	3	1	0	51	91
A1M4PX936MHSS9	2	3	23	1	16	17
A19YYCWTG1HL0L	4	3	6	0	51	91
A2WB4OWBUH2VQX	3	18	35	1	17	17
A2T5OGCTUKR0E9	2	3	43	0	51	91
A3CU0QL4C4LAA8	1	9	18	1	51	56
AOLS25QCE2WD9	2	7	5	0	51	91
A1B74E1VPK2EPQ	0	4	20	1	3	3
A39U2C1NVCI3VW	0	5	30	1	5	5
AN55FWHD2PHMO	0	4	4	0	51	91
A2F5PZ7TJD639P	3	6	4	1	2	1
A1QJYOY0BW6Y30	4	20	41	0	51	91
A1YAHKESH1JVQZ	3	3	3	0	51	91
A1QC0YGE9ZLKH4	1	3	4	0	51	91
A1M8MS6PGJ2LT	3	15	11	0	51	91
A2TTLRMZIJG276	0	3	17	0	51	91
A6TXU9YEFBDNC	2	5	6	0	51	91
AFNE6AFYU3ZVD	3	9	173	0	51	91
A2MN6TFGGN9AY1	4	6	5	0	51	91
A2JI6CDLFCHXJ1	2	5	151	0	51	91
A1UMSB7LAW0RIR	3	4	7	0	51	91
A2J8I1U42G91QE	4	6	10	0	51	91
