user,split,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean,lp_current,lp_recover,benefit,positive_label,predicted_probability
AO1HIVTUCQZQ2,audit,04a3891787a20f9f7c6d87ab66e5af0ebe3c2fc7a6b6149d828771573b261a29,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,455.0,227.5,0.5787037037037037,0.1574074074074074,154.0,58.0,3.451873628792299,1.791759469228055,0.5,5.0,-0.837258517742157,-0.8858489394187927,-0.04859042167663574,0,0.21173792534033858
A160G57GQ4WNUX,audit,04b5a6e4ab1f9fc2abb70556d7a3527fd8c8f25adeb834e65d32e9ffd8f76843,2.0,5.0,2.5,5.0,0.5,0.0,5.0,2.5,5.0,2.5,0.9725274725274725,0.945054945054945,139.0,58.0,2.6235120360802426,2.3025850929940455,0.0,5.0,-0.49705249071121216,-0.6403325796127319,-0.14328008890151978,0,0.1547647123920524
AP8ZD9MU4UP9C,audit,04bc11ce411c3eec8f307895a1759ad8c520f87378cd38fdb150b685fe41672c,9.0,140.0,15.555555555555555,34.0,0.5555555555555556,0.4444444444444444,124.0,13.777777777777779,296.0,32.888888888888886,0.7912479475072796,0.49411764705882355,673.0,264.0,2.5030924169404325,1.6094379124341003,0.3333333333333333,5.0,-1.9010698795318604,-2.283759355545044,-0.3826894760131836,0,0.12912042770524873
A2SD1Z4OROY538,audit,04c7ddaa911b30a090b1172fe05031d3f5fad25529c45442bc342297628163bb,13.0,364.0,28.0,34.0,0.8461538461538461,0.8461538461538461,320.0,24.615384615384617,2193.0,168.69230769230768,0.5416774564585899,0.09587513935340022,1049.0,378.0,3.2902597272501786,2.5649493574615367,0.0,5.0,-1.0908359289169312,-1.5052436590194702,-0.41440773010253906,0,0.13624876541104133
A1MK0UA8UDSMRW,audit,04c9c08a6151b404af65b9309f1ff3ba5c8fa0fb7ebdadc30f6b70eaf98f80dc,3.0,50.0,16.666666666666668,33.0,0.6666666666666666,0.6666666666666666,46.0,15.333333333333334,147.0,49.0,0.7443665348196092,0.39814814814814814,233.0,87.0,2.882740484607547,2.3025850929940455,0.0,5.0,-0.6220122575759888,-0.7151645421981812,-0.09315228462219238,0,0.12735080410846014
A3JYVCG5G0B8LT,audit,04cdb8ae56b762a4b595ed3ecab68cadb4a3c1edc821623bc582408ab546c1eb,6.0,149.0,24.833333333333332,33.0,0.8333333333333334,0.8333333333333334,133.0,22.166666666666668,662.0,110.33333333333333,0.5660069790284507,0.28523489932885904,489.0,174.0,2.131045844512331,1.3862943611198906,0.5,5.0,-1.1332844495773315,-1.2919968366622925,-0.15871238708496094,0,0.11165962180721847
A7J06XNT3BOUD,audit,04d1507b39e8990a0f3a908516e72cf9c4f67fc8a4cb0bfd3a436efaf16cadde,5.0,104.0,20.8,33.0,0.8,0.6,92.0,18.4,359.0,71.8,0.6852071518223177,0.2670807453416149,397.0,145.0,3.2088467604719724,2.197224577336219,0.0,5.0,-1.6910022497177124,-1.5493652820587158,0.14163696765899658,1,0.13800963053630017
A3P0VX9YFUXO33,audit,04d35a252aaebd733ed4e23a9ee8bc95c72256627d7b90082788253cc00d648f,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,151.0,75.5,0.5381247578457962,0.48314606741573035,172.0,58.0,3.501532729393231,3.0910424533583156,0.0,5.0,-1.5060211420059204,-2.1361992359161377,-0.6301780939102173,0,0.15618298726671598
ASOVV3N5061BE,audit,04d57ac4a50d83302cdf18f79c27256887c1800fcd393b1062dbaf512ea0895c,3.0,52.0,17.333333333333332,33.0,0.6666666666666666,0.6666666666666666,48.0,16.0,74.0,24.666666666666668,0.8096588990206012,0.6099290780141844,255.0,88.0,3.0119956616104684,1.9459101490553132,0.3333333333333333,5.0,-0.915992259979248,-1.0723443031311035,-0.15635204315185547,0,0.1865058411212298
A2WJH1QD0M9X51,audit,04e046aee49f79fc49c3c35b9bbbb51b9d71ee69a875dd8c4ad640610e30933b,20.0,511.0,25.55,35.0,0.85,0.8,455.0,22.75,1650.0,82.5,0.6112182719141984,0.2275132275132275,1622.0,585.0,3.062611571298444,1.6094379124341003,0.05,5.0,-1.0210760831832886,-1.2692573070526123,-0.24818122386932373,0,0.06797328425073558
A1ZM4RXUG1JJVJ,audit,04e06729699361114dde90a0dc6294b32de6a0968f4b218bfcc1fed8d5fd2c49,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,90.0,45.0,0.658946013920571,0.6187050359712231,172.0,58.0,3.58351893845611,3.295836866004329,0.0,5.0,-1.2508070468902588,-1.3809245824813843,-0.1301175355911255,0,0.16470459681922583
A2S7E70C15YD5W,audit,0511d078c1e4bfdc8f4dc126fec1e966b39a6cb121445a659486e96c48bb50c3,2.0,35.0,17.5,35.0,0.5,0.5,31.0,15.5,35.0,17.5,0.8529411764705883,0.7058823529411765,156.0,60.0,3.207548479585798,2.5649493574615367,0.0,5.0,-0.9151583909988403,-1.0576404333114624,-0.14248204231262207,0,0.19101999132240632
A1FUC0J2RGHTQ1,audit,05230a12d7b0d7e1d80765caf1a2ae7e4636726db06396eab1be4d631169a485,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,333.0,166.5,0.4083089138860006,0.23943661971830985,171.0,59.0,3.0056335872020807,2.833213344056216,0.0,5.0,-0.8019329309463501,-0.7266820669174194,0.07525086402893066,1,0.1043893146879623
AJ37PDNCS0X7A,audit,0560e48bb4d05592213fd4629b6ebec8707c7ec1b06f72a5dc1ef2f67109064f,4.0,99.0,24.75,33.0,0.75,0.75,87.0,21.75,286.0,71.5,0.606593045864301,0.45263157894736844,337.0,116.0,2.8321304354929873,1.9459101490553132,0.25,5.0,-0.19092890620231628,-1.220568299293518,-1.0296393632888794,0,0.14896857699879149
AHCL2WVP0FIY9,audit,056e4b657bd06c29672e10875389b8a7e8cd62149f6da3c0fc94a1f5d126d5f4,11.0,227.0,20.636363636363637,34.0,0.7272727272727273,0.7272727272727273,203.0,18.454545454545453,724.0,65.81818181818181,0.6741614238389354,0.29152542372881357,916.0,321.0,2.678639992234034,1.0986122886681096,0.36363636363636365,5.0,-1.5784170627593994,-1.5331833362579346,0.045233726501464844,1,0.11685546216574752
A1P8X706LK71KS,audit,057074aebf3bc410693ee25183107dda0b1e31a642279ea4b198182f0141e114,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,129.0,64.5,0.6985981308411215,0.397196261682243,170.0,58.0,3.1345481418531307,2.772588722239781,0.0,5.0,-0.6717287302017212,-0.6788002252578735,-0.007071495056152344,0,0.15901261173093542
A3FGWBYH2TQMS8,audit,059e9d6b0895bc1f65bf2f147f948ecc2fdba59290dd0604d0cd721dff6d58b6,15.0,345.0,23.0,35.0,0.7333333333333333,0.7333333333333333,309.0,20.6,1153.0,76.86666666666666,0.6350273891099957,0.31343283582089554,1191.0,439.0,2.092315273941386,1.6094379124341003,0.4666666666666667,5.0,-0.09414026886224747,-7.506211757659912,-7.412071704864502,0,0.07641221140865731
A1E11XUBLN0IBQ,audit,05a46817985904b861fd09f9fa4749aabbd57799f8850c8010c766ba9db78da6,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,133.0,66.5,0.5690792328386705,0.5149700598802395,172.0,58.0,2.610177912539162,1.6094379124341003,0.5,5.0,-1.3734748363494873,-1.6347150802612305,-0.26124024391174316,0,0.16384036052183695
AYOND4ODQI2VQ,audit,05c0c30d36ea0faaa29c680b01e64b8eab62431310367fe6eb0d7f2c1ec69d75,2.0,39.0,19.5,34.0,1.0,0.5,35.0,17.5,844.0,422.0,0.5180312645101377,0.09100758396533044,170.0,59.0,2.0715673631957663,1.9459101490553132,0.5,5.0,-1.7088050842285156,-2.3626351356506348,-0.6538300514221191,0,0.0629863502923707
A2VFTRVR4M7WOP,audit,05c49b157c8020bd265e74c5311a059c4fcb3a095427281b3546fb18cfb4a026,7.0,131.0,18.714285714285715,33.0,0.5714285714285714,0.5714285714285714,115.0,16.428571428571427,337.0,48.142857142857146,0.729688534732442,0.4306930693069307,565.0,202.0,3.4300110008017453,2.772588722239781,0.0,5.0,-0.9960185885429382,-0.8406806588172913,0.15533792972564697,1,0.14779436277153163
AOJA1LC8PN7K1,audit,05f8b4fa9a2696cf9ebe298502cf7e9359c1d56e56869ef06e95bd1beb64c5bd,4.0,79.0,19.75,33.0,0.75,0.75,71.0,17.75,198.0,49.5,0.7116143923309528,0.43,322.0,116.0,2.794747502000246,1.9459101490553132,0.25,5.0,-1.3198330402374268,-1.6262534856796265,-0.3064204454421997,0,0.13913933751362637
A1R4Z6ODCJ8100,audit,060013ae546dc11d1aeb6749c239e4581a25bb32eefeba991684c37fe9723524,3.0,99.0,33.0,33.0,1.0,1.0,87.0,29.0,234.0,78.0,0.5387591151244946,0.4321608040201005,258.0,87.0,2.7368893437209922,2.3025850929940455,0.0,5.0,-1.3851954936981201,-1.3981248140335083,-0.012929320335388184,0,0.10450916803155405
A1JV3E2M4AOOOV,audit,061451f0fee30d973e0cdeabc3a9fe612ce01808d3707ee4ec5006b09e484cfc,6.0,133.0,22.166666666666668,34.0,0.6666666666666666,0.6666666666666666,117.0,19.5,572.0,95.33333333333333,0.6154516299092649,0.23369565217391305,474.0,176.0,3.030293415401868,1.791759469228055,0.16666666666666666,5.0,-1.203424096107483,-1.2394880056381226,-0.03606390953063965,0,0.14989447716783033
A1EW8BR0J82V9Q,audit,0616985c80abed1ff991f089bdbf971eba5eeef8968e95444410420b69024c0e,3.0,51.0,17.0,33.0,0.6666666666666666,0.6666666666666666,47.0,15.666666666666666,222.0,74.0,0.7070135746606335,0.29411764705882354,239.0,87.0,2.190760847564669,1.6094379124341003,0.3333333333333333,5.0,-0.40066081285476685,-0.8239556550979614,-0.4232948422431946,0,0.11441508872350761
A3IHJZ22RTXMLR,audit,0619b9397055fe63392616fa4b9ea2ecdb5d5ec6885f8e7aa2e4556ae428eb67,5.0,131.0,26.2,33.0,0.8,0.8,115.0,23.0,316.0,63.2,0.6717804359274229,0.3049645390070922,426.0,144.0,3.0109243817144997,2.4849066497880004,0.0,5.0,-1.0663284063339233,-1.3462915420532227,-0.2799631357192993,0,0.10809424936834736
A36AW29PLFJ1TY,audit,062f6578f0d211d308d52a2b6ca365a81852edd1ed6c05a424bfaabd210879f0,2.0,47.0,23.5,33.0,1.0,1.0,43.0,21.5,94.0,47.0,0.6890361445783133,0.5180722891566265,172.0,58.0,3.254384568485841,2.3978952727983707,0.0,5.0,-1.148270606994629,-1.2228906154632568,-0.07462000846862793,0,0.13901505450545404
ATMABNBX5FMEU,audit,06485d489c064b8cdb92dd5ad05dd0c0bcf8acc92b07ec23fcee1ce5c251be5c,3.0,35.0,11.666666666666666,34.0,0.6666666666666666,0.3333333333333333,31.0,10.333333333333334,56.0,18.666666666666668,0.865216201423098,0.6071428571428571,252.0,88.0,3.32184098115186,2.772588722239781,0.0,5.0,-1.518159031867981,-1.704045057296753,-0.18588602542877197,0,0.1803885804651956
AYS82I3Z814TY,audit,0657a24caca288fe2e0681e7b334b36b33f07372a82d7263b535bd07974a1a58,10.0,215.0,21.5,34.0,0.8,0.8,199.0,19.9,394.0,39.4,0.7418004591863092,0.4228855721393035,780.0,291.0,3.0237305994912775,1.6094379124341003,0.2,5.0,-1.1986843347549438,-1.217278242111206,-0.018593907356262207,0,0.10546764439747332
A1OBUW48Y2GNMZ,audit,065808cccbdf1a14e8f965e98a9dd28cc5ddf72e6aecff7491296555537dcf8f,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,546.0,273.0,0.3236539751761154,0.15867158671586715,172.0,58.0,2.9174053685313024,2.8903717578961645,0.0,5.0,-1.486999273300171,-1.4419333934783936,0.045065879821777344,1,0.08157552072309016
AZK0YS7XE19EW,audit,068c9cb4f36564379c23d8dd1b0c64bbff96755504798370eeca50901c6b4fbc,3.0,67.0,22.333333333333332,34.0,0.6666666666666666,0.6666666666666666,59.0,19.666666666666668,282.0,94.0,0.6490487804878049,0.25914634146341464,218.0,89.0,2.9254919297821065,2.70805020110221,0.0,5.0,-0.7363786697387695,-0.9414340853691101,-0.20505541563034058,0,0.12124677859071431
A1BTNPMESS99PL,audit,069d2ec893a9dedc3fe427930257b10163f283254efcd8b4270b73f59d22c59c,5.0,100.0,20.0,34.0,0.6,0.6,88.0,17.6,639.0,127.8,0.680486395489958,0.13804173354735153,349.0,147.0,3.0585618958722494,2.0794415416798357,0.0,5.0,-0.19968101382255554,-0.18992546200752258,0.009755551815032959,0,0.1359861574109847
A2OD23539QMZS5,audit,06a173c7a4b3682c2a0296f44e4af7f998651bd5163e2dd8dc8e9f13cec2d6fd,3.0,82.0,27.333333333333332,33.0,1.0,1.0,74.0,24.666666666666668,272.0,90.66666666666667,0.5613531088644211,0.33204633204633205,258.0,87.0,2.4113923932499493,2.197224577336219,0.0,5.0,-1.145815134048462,-1.348193883895874,-0.2023787498474121,0,0.08179433129164201
AE0337VVP8MRM,audit,06b3c95c0c844799f0cbd73fa9aab178daf5aafb85bb8e505d7311c713b440bd,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,142.0,71.0,0.5477929243752029,0.5443037974683544,172.0,58.0,3.60945485380953,3.5553480614894135,0.0,5.0,-0.7788511514663696,-1.0183292627334595,-0.23947811126708984,0,0.16026404028353253
A18T5F7LY74UH7,audit,06bc792806204d2ba29267e6227911498619ca96bdce3a5be1150d266563acbb,4.0,132.0,33.0,33.0,1.0,1.0,116.0,29.0,711.0,177.75,0.40661634167588695,0.16538461538461538,344.0,116.0,3.411002559950475,2.197224577336219,0.0,5.0,-0.5113125443458557,-1.7637939453125,-1.252481460571289,0,0.13246319469900406
A1GWIYGQJALD3S,audit,06f17252f39e4e13c51bc3ec82256c01b920b63ee4f71fc88dbc706e3e684f09,2.0,50.0,25.0,33.0,1.0,1.0,46.0,23.0,131.0,65.5,0.6324757281553398,0.43,172.0,58.0,3.086893051950968,1.791759469228055,0.5,5.0,-1.9693138599395752,-2.2157697677612305,-0.24645590782165527,0,0.18406667983595779
A1K53QGOP7B8JL,audit,07121cc0fa3ebe4fc54e39a30e79d3ac494572e86eb5215a72f9772941a0ce1f,20.0,411.0,20.55,34.0,0.7,0.7,367.0,18.35,1796.0,89.8,0.6985174539449358,0.09587513935340022,1577.0,582.0,3.5997530704941796,1.6094379124341003,0.1,5.0,-1.290115237236023,-1.4176664352416992,-0.12755119800567627,0,0.13308356620525624
A2L4G3DWHN86N1,audit,075772276554d31f0bac9815e53a00f27dc3102614d53966ceb769ac7232dc61,4.0,99.0,24.75,33.0,0.75,0.75,87.0,21.75,281.0,70.25,0.6322436692227548,0.3481781376518219,320.0,116.0,2.9318075169043083,2.3025850929940455,0.0,5.0,-1.644822359085083,-1.7971336841583252,-0.1523113250732422,0,0.12185777143728325
A3BVHEIVQF5R0G,audit,0764247a2660017ec259ae66acbdf6ceb0aea1dd3059d2957f216ad583557061,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,380.0,190.0,0.3586798839458414,0.22872340425531915,172.0,58.0,1.994492023282137,1.791759469228055,0.5,5.0,-1.092536211013794,-1.3675146102905273,-0.2749783992767334,0,0.093867376497089
A2CFBAUQ1S6POD,audit,079581ed221e0d9948e1128729280d0eae25ab55c31e9772bd906be172e71ef0,2.0,60.0,30.0,33.0,1.0,1.0,56.0,28.0,148.0,74.0,0.5882604420503612,0.41545893719806765,172.0,58.0,3.4637789531391583,2.995732273553991,0.0,5.0,-1.6516447067260742,-1.7182323932647705,-0.06658768653869629,0,0.14546638332815903
A2UXZWZBELI5PD,audit,07ab00397d65b7adc6aaf442a19e23905b246e82d1d7c96fc55496c10a788e78,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,90.0,45.0,0.6551967116852613,0.648854961832061,171.0,59.0,2.3269801750787615,1.9459101490553132,0.5,5.0,-0.06056889146566391,-0.9418732523918152,-0.8813043832778931,0,0.14272989737281033
A2FB38T8SWC0P1,audit,07b354c9088032667d624b24ccd39c62010f5342303ded288170f7156b9485cd,8.0,235.0,29.375,34.0,1.0,1.0,215.0,26.875,868.0,108.5,0.6248118114020798,0.1277860326894502,686.0,234.0,2.1730656012771874,1.3862943611198906,0.5,5.0,-0.11971329152584076,-0.3204476237297058,-0.20073433220386505,0,0.08108211756037098
A1LUHBB4O3NS88,audit,07e2a5a7de6d36c4b7ddfd0102b0a8171d0d92eed9be4ea4ac257b8a999f4257,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,232.0,116.0,0.4735486891385768,0.32209737827715357,171.0,59.0,2.6287476860138907,2.4849066497880004,0.0,5.0,-1.108341932296753,-1.4538819789886475,-0.34554004669189453,0,0.09689297402368816
A2ON6D6P8JM8Z3,audit,07eafdc729b54cbc24fed414fc3461b34caa5ba2b322860a890e46a584fbb84a,9.0,265.0,29.444444444444443,34.0,0.8888888888888888,0.8888888888888888,233.0,25.88888888888889,1471.0,163.44444444444446,0.49249816374117866,0.11894882434301521,732.0,262.0,2.941891201836851,1.6094379124341003,0.2222222222222222,5.0,-1.6429439783096313,-1.6230484247207642,0.019895553588867188,0,0.13549686384619064
AD8V3PZKCDZJC,audit,07ebbb56e0851f07bf495c329a79b7a972ff39fd0de43e81b4d275c46eb54aad,8.0,91.0,11.375,34.0,0.375,0.375,83.0,10.375,266.0,33.25,0.8297990057030713,0.34959349593495936,629.0,236.0,2.6009224875968595,1.3862943611198906,0.375,5.0,-0.03098537027835846,-1.9863765239715576,-1.9553911685943604,0,0.15693728602624732
A2AAAA2TR66I85,audit,07f07dad2d932165d011eb40a0b2d73bf1297d7831d0469d692a76a531ee6dcd,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,387.0,129.0,0.7272727272727272,0.18181818181818182,220.0,88.0,4.1453469519304935,3.4657359027997265,0.0,5.0,-1.8310339450836182,-1.8974233865737915,-0.06638944149017334,0,0.22585801532661143
AO4WE0U9SB5T7,audit,07f5f7e3dc0940eeca880962f936edc4e1255b843321cb727f3ff0beceaef464,5.0,79.0,15.8,33.0,0.6,0.6,71.0,14.2,176.0,35.2,0.7899475050694563,0.4195121951219512,387.0,146.0,2.2755585581957463,1.6094379124341003,0.4,5.0,-0.5384745001792908,-0.6903486847877502,-0.15187418460845947,0,0.12578610673748392
A3CSZ21UC682CA,audit,07ffd1c03c82c431a35da7d6cdd8a10a838e9f815e16aaddfa1a33fe74da65d7,2.0,34.0,17.0,34.0,0.5,0.5,30.0,15.0,49.0,24.5,0.8171641791044777,0.6343283582089553,136.0,59.0,2.282174095733918,1.791759469228055,0.5,5.0,-2.0487053394317627,-3.005983591079712,-0.9572782516479492,0,0.17689630296043368
A121LWC0KQAVPE,audit,08018044974d4f91d3a10f41648066f931a1b9e6883b7ce0636c111624e657df,20.0,436.0,21.8,35.0,0.8,0.8,398.0,19.9,1668.0,83.4,0.7062649943548702,0.09100758396533044,1596.0,585.0,3.2170325483377793,2.0794415416798357,0.0,5.0,-0.9086567759513855,-0.9234881401062012,-0.014831364154815674,0,0.07546479388213322
A3LR35M01DZECL,audit,08057fd7352e4a76363e8357add6b4a1427b557751c32de683ae45d6977b82b0,5.0,132.0,26.4,33.0,0.8,0.8,116.0,23.2,374.0,74.8,0.6166193443772527,0.3208955223880597,399.0,145.0,4.094245772395444,2.3025850929940455,0.0,5.0,-0.9550741314888,-1.1151283979415894,-0.1600542664527893,0,0.20184091047905484
AMKVZRLT1BNJ8,audit,080e1948ef63ad369cb5d4dbcb539edde1c9288e5805c0e3f140fac63f26d5b8,9.0,184.0,20.444444444444443,34.0,0.6666666666666666,0.6666666666666666,167.0,18.555555555555557,750.0,83.33333333333333,0.7147829455342772,0.1465076660988075,711.0,262.0,3.319423297873431,1.9459101490553132,0.1111111111111111,5.0,-3.07375168800354,-3.208228588104248,-0.134476900100708,0,0.14014735165060413
ALGI1LYA0YHQQ,audit,0820ec3680d77aa04412e9116adecc9d735866b393f510ced2cfbd96d438ec01,3.0,76.0,25.333333333333332,35.0,1.0,1.0,72.0,24.0,196.0,65.33333333333333,0.6581790895818643,0.3514644351464435,256.0,89.0,2.740313722760463,2.3978952727983707,0.0,5.0,-0.5303510427474976,-0.690856397151947,-0.16050535440444946,0,0.09428833296560755
AWLEYLUD5KOJS,audit,0856fdd5b2c2cf8b5f5ff480d02c540fb9a5e4f006a4e3f36a28eb06b1554280,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,176.0,58.666666666666664,0.7760814249363867,0.3282442748091603,237.0,87.0,2.0451882970272464,1.791759469228055,0.6666666666666666,5.0,-1.8729727268218994,-1.8036220073699951,0.0693507194519043,1,0.16098946017012783
A3I2XRSKNKDVWA,audit,0864396190d5432bdabadfa4badf159005e310b8b490c50516fc4abd5c0d7c67,3.0,99.0,33.0,33.0,1.0,1.0,87.0,29.0,199.0,66.33333333333333,0.565084451656304,0.5477707006369427,258.0,87.0,3.1735873104658174,2.995732273553991,0.0,5.0,-0.3317521810531616,-0.5747417211532593,-0.24298954010009766,0,0.12648179912247462
A3H3M7PH17ESJ0,audit,086a52a91f6258ed5403641a5e9ed84856a7f61e9a25f1fd1d4c7012c0012997,4.0,133.0,33.25,34.0,1.0,1.0,117.0,29.25,247.0,61.75,0.5889022843035789,0.5408805031446541,343.0,117.0,2.6277692111836064,1.791759469228055,0.5,5.0,-1.746630311012268,-1.977132797241211,-0.23050248622894287,0,0.1399960081943807
AZUH5XSJ2NLXR,audit,089551a1aece6f4e6c56f05b0011feee5832960157f345d53b5960426ce64bc5,8.0,249.0,31.125,37.0,1.0,1.0,221.0,27.625,770.0,96.25,0.5194963368759647,0.3524590163934426,683.0,236.0,3.6556607838074076,1.6094379124341003,0.25,5.0,-1.3948593139648438,-1.7872331142425537,-0.39237380027770996,0,0.16460337560291505
A5GOQSO7HPT5T,audit,08979d845aa4c23be879177db1bff6304ee8d87fb2a98ec1da993a0fa42d8a65,3.0,107.0,35.666666666666664,37.0,1.0,1.0,95.0,31.666666666666668,272.0,90.66666666666667,0.48090081619276503,0.4271356783919598,248.0,95.0,2.494039641184038,1.3862943611198906,0.3333333333333333,5.0,-0.1831679344177246,-0.826956570148468,-0.6437886357307434,0,0.1345584910576411
AOVI5Y45L6B0J,audit,08b6410aadc3ad2551c57f8324b15f1b3e68fb6cbe207f1c2b890c8577399d18,6.0,165.0,27.5,33.0,0.8333333333333334,0.8333333333333334,145.0,24.166666666666668,700.0,116.66666666666667,0.5281606781633518,0.2613981762917933,481.0,174.0,3.048033466393937,1.6094379124341003,0.3333333333333333,5.0,-0.35058480501174927,-0.4823795258998871,-0.13179472088813782,0,0.1581537015003586
A12HB5Q1ZI3IXJ,audit,08b9b1e7fc51adf159226fd0cd8ea99e3e9990209de70a2cb66f43eecbbac460,3.0,58.0,19.333333333333332,33.0,1.0,1.0,54.0,18.0,88.0,29.333333333333332,0.7745930487326738,0.5771812080536913,258.0,87.0,2.9376144778390647,1.791759469228055,0.3333333333333333,5.0,-2.0157999992370605,-1.8858492374420166,0.12995076179504395,1,0.14569524059290703
A3FDCL6Y6TG5S9,audit,08baf41142c173bd7a6b69c56e1176f5962b92de53fcc88361a6fa37403c11f7,3.0,67.0,22.333333333333332,34.0,0.6666666666666666,0.6666666666666666,59.0,19.666666666666668,98.0,32.666666666666664,0.761186806641352,0.581081081081081,229.0,88.0,2.6467425883819007,2.197224577336219,0.0,5.0,-1.8249965906143188,-1.7597496509552002,0.06524693965911865,1,0.12518617198054108
A34HLCYKYXXEO5,audit,08be2a637f4a2d2403317f7f2460b5ead643aefb7f2a59073a848647859015b1,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,442.0,221.0,0.33064910017658333,0.20140515222482436,172.0,58.0,1.3862943611198906,1.3862943611198906,1.0,5.0,-1.903450608253479,-2.089308261871338,-0.1858576536178589,0,0.09488247171807525
A149ULJYQZUF4L,audit,08c5ee2956520493eb1589a6ba7d7321282e27bdeb3974255456fb16dcb82cbe,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,45.0,15.0,0.8854961832061069,0.6564885496183206,184.0,88.0,2.591057893494179,1.791759469228055,0.3333333333333333,5.0,-0.02668755128979683,-0.845254123210907,-0.8185665607452393,0,0.19262111907484694
A31T9SWJSVJMK4,audit,08d712f3c0a3aeda60c16c13b9c5acae67235525ce6ef7d5ead35b83aa900569,20.0,431.0,21.55,33.0,0.8,0.75,395.0,19.75,694.0,34.7,0.75699020343232,0.4075829383886256,1625.0,581.0,2.7999098231328863,1.6094379124341003,0.1,5.0,-0.2766808569431305,-0.7441261410713196,-0.4674452841281891,0,0.04289656736806858
A3ZZFPQLNHTLB,audit,08e127b93ffbb4527b3bcfd40b421266c61a25777573da3043982d87c3d0553c,7.0,91.0,13.0,34.0,0.42857142857142855,0.42857142857142855,83.0,11.857142857142858,292.0,41.714285714285715,0.7958863540830754,0.3483606557377049,496.0,207.0,3.4841161191484082,2.995732273553991,0.0,5.0,-1.387505054473877,-1.4751055240631104,-0.0876004695892334,0,0.16484409663448757
A1104SH03FMIIW,audit,08e3c067352bc3aacb264b2fc2cda3aca751e6874a8668d32aea54c0dbcba957,4.0,72.0,18.0,33.0,0.75,0.5,64.0,16.0,162.0,40.5,0.748738685962014,0.47513812154696133,307.0,117.0,2.8132535473659503,2.197224577336219,0.0,5.0,-1.9656217098236084,-2.1059770584106445,-0.14035534858703613,0,0.13044901715617158
A1AQSF3Q1YCMFX,audit,08e5555560365e2959596053f734ed0d80f08e9ca4cef7195ecf16b448387853,11.0,209.0,19.0,34.0,0.6363636363636364,0.6363636363636364,185.0,16.818181818181817,1025.0,93.18181818181819,0.6710696466313106,0.14262023217247097,870.0,321.0,2.7018379381289654,1.3862943611198906,0.2727272727272727,5.0,-1.1847450733184814,-1.4552874565124512,-0.2705423831939697,0,0.13050832866772427
