user,split,target,newest_item,oldest_item,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean
A3JYVCG5G0B8LT,audit,B0001YNLLK,B008C0NIN6,B004LVCW5K,04cdb8ae56b762a4b595ed3ecab68cadb4a3c1edc821623bc582408ab546c1eb,6.0,149.0,24.833333333333332,33.0,0.8333333333333334,0.8333333333333334,133.0,22.166666666666668,662.0,110.33333333333333,0.5660069790284507,0.28523489932885904,489.0,174.0,2.131045844512331,1.3862943611198906,0.5,5.0
A7J06XNT3BOUD,audit,B000GYWXR8,B004NCEL4M,B00005AWB5,04d1507b39e8990a0f3a908516e72cf9c4f67fc8a4cb0bfd3a436efaf16cadde,5.0,104.0,20.8,33.0,0.8,0.6,92.0,18.4,359.0,71.8,0.6852071518223177,0.2670807453416149,397.0,145.0,3.2088467604719724,2.197224577336219,0.0,5.0
A3P0VX9YFUXO33,audit,B00C58ZQFO,B00CS0F0IM,B007PVHMCG,04d35a252aaebd733ed4e23a9ee8bc95c72256627d7b90082788253cc00d648f,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,151.0,75.5,0.5381247578457962,0.48314606741573035,172.0,58.0,3.501532729393231,3.0910424533583156,0.0,5.0
ASOVV3N5061BE,audit,B000W3XEQM,B003AHG3JC,B0024I25JK,04d57ac4a50d83302cdf18f79c27256887c1800fcd393b1062dbaf512ea0895c,3.0,52.0,17.333333333333332,33.0,0.6666666666666666,0.6666666666666666,48.0,16.0,74.0,24.666666666666668,0.8096588990206012,0.6099290780141844,255.0,88.0,3.0119956616104684,1.9459101490553132,0.3333333333333333,5.0
A2WJH1QD0M9X51,audit,B006NJZ0SY,B00421AGGG,B005F22DJE,04e046aee49f79fc49c3c35b9bbbb51b9d71ee69a875dd8c4ad640610e30933b,20.0,511.0,25.55,35.0,0.85,0.8,455.0,22.75,1650.0,82.5,0.6112182719141984,0.2275132275132275,1622.0,585.0,3.062611571298444,1.6094379124341003,0.05,5.0
A1ZM4RXUG1JJVJ,audit,B0013EP1CO,B000GKXY66,B00000IWIT,04e06729699361114dde90a0dc6294b32de6a0968f4b218bfcc1fed8d5fd2c49,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,90.0,45.0,0.658946013920571,0.6187050359712231,172.0,58.0,3.58351893845611,3.295836866004329,0.0,5.0
A2S7E70C15YD5W,audit,B007U7M0WM,B0056C8ATK,B002BY2BVE,0511d078c1e4bfdc8f4dc126fec1e966b39a6cb121445a659486e96c48bb50c3,2.0,35.0,17.5,35.0,0.5,0.5,31.0,15.5,35.0,17.5,0.8529411764705883,0.7058823529411765,156.0,60.0,3.207548479585798,2.5649493574615367,0.0,5.0
A1FUC0J2RGHTQ1,audit,B008B68IV8,B008B68IMM,B008B68HQY,05230a12d7b0d7e1d80765caf1a2ae7e4636726db06396eab1be4d631169a485,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,333.0,166.5,0.4083089138860006,0.23943661971830985,171.0,59.0,3.0056335872020807,2.833213344056216,0.0,5.0
AJ37PDNCS0X7A,audit,B00A88EPCI,B00A850VEM,B003HS5JYO,0560e48bb4d05592213fd4629b6ebec8707c7ec1b06f72a5dc1ef2f67109064f,4.0,99.0,24.75,33.0,0.75,0.75,87.0,21.75,286.0,71.5,0.606593045864301,0.45263157894736844,337.0,116.0,2.8321304354929873,1.9459101490553132,0.25,5.0
AHCL2WVP0FIY9,audit,B005A29Z5Y,B0081D76VE,B0002EH3IQ,056e4b657bd06c29672e10875389b8a7e8cd62149f6da3c0fc94a1f5d126d5f4,11.0,227.0,20.636363636363637,34.0,0.7272727272727273,0.7272727272727273,203.0,18.454545454545453,724.0,65.81818181818181,0.6741614238389354,0.29152542372881357,916.0,321.0,2.678639992234034,1.0986122886681096,0.36363636363636365,5.0
A1P8X706LK71KS,audit,B0038AT564,B002743856,B001U5R200,057074aebf3bc410693ee25183107dda0b1e31a642279ea4b198182f0141e114,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,129.0,64.5,0.6985981308411215,0.397196261682243,170.0,58.0,3.1345481418531307,2.772588722239781,0.0,5.0
A3FGWBYH2TQMS8,audit,B0085WX4OO,B0085WX408,B00197DRZI,059e9d6b0895bc1f65bf2f147f948ecc2fdba59290dd0604d0cd721dff6d58b6,15.0,345.0,23.0,35.0,0.7333333333333333,0.7333333333333333,309.0,20.6,1153.0,76.86666666666666,0.6350273891099957,0.31343283582089554,1191.0,439.0,2.092315273941386,1.6094379124341003,0.4666666666666667,5.0
A1E11XUBLN0IBQ,audit,B00104MFRG,B004LKWOL8,B00005YVRP,05a46817985904b861fd09f9fa4749aabbd57799f8850c8010c766ba9db78da6,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,133.0,66.5,0.5690792328386705,0.5149700598802395,172.0,58.0,2.610177912539162,1.6094379124341003,0.5,5.0
AYOND4ODQI2VQ,audit,B005N548KK,B000NVW0AO,B00030EP4E,05c0c30d36ea0faaa29c680b01e64b8eab62431310367fe6eb0d7f2c1ec69d75,2.0,39.0,19.5,34.0,1.0,0.5,35.0,17.5,844.0,422.0,0.5180312645101377,0.09100758396533044,170.0,59.0,2.0715673631957663,1.9459101490553132,0.5,5.0
A2VFTRVR4M7WOP,audit,B003H9MSQ0,B009T45XDW,B000RC2VI0,05c49b157c8020bd265e74c5311a059c4fcb3a095427281b3546fb18cfb4a026,7.0,131.0,18.714285714285715,33.0,0.5714285714285714,0.5714285714285714,115.0,16.428571428571427,337.0,48.142857142857146,0.729688534732442,0.4306930693069307,565.0,202.0,3.4300110008017453,2.772588722239781,0.0,5.0
AOJA1LC8PN7K1,audit,B00ANLNU4Y,B005E7A202,B0002AHVAA,05f8b4fa9a2696cf9ebe298502cf7e9359c1d56e56869ef06e95bd1beb64c5bd,4.0,79.0,19.75,33.0,0.75,0.75,71.0,17.75,198.0,49.5,0.7116143923309528,0.43,322.0,116.0,2.794747502000246,1.9459101490553132,0.25,5.0
A1R4Z6ODCJ8100,audit,B00AMI5FN2,B003PE1OLM,B002IUNLLK,060013ae546dc11d1aeb6749c239e4581a25bb32eefeba991684c37fe9723524,3.0,99.0,33.0,33.0,1.0,1.0,87.0,29.0,234.0,78.0,0.5387591151244946,0.4321608040201005,258.0,87.0,2.7368893437209922,2.3025850929940455,0.0,5.0
A1JV3E2M4AOOOV,audit,B0016ISNW2,B001P5GRF6,8499000606,061451f0fee30d973e0cdeabc3a9fe612ce01808d3707ee4ec5006b09e484cfc,6.0,133.0,22.166666666666668,34.0,0.6666666666666666,0.6666666666666666,117.0,19.5,572.0,95.33333333333333,0.6154516299092649,0.23369565217391305,474.0,176.0,3.030293415401868,1.791759469228055,0.16666666666666666,5.0
A1EW8BR0J82V9Q,audit,B005XTLP8E,B003FW0YZG,B00ASKV7FE,0616985c80abed1ff991f089bdbf971eba5eeef8968e95444410420b69024c0e,3.0,51.0,17.0,33.0,0.6666666666666666,0.6666666666666666,47.0,15.666666666666666,222.0,74.0,0.7070135746606335,0.29411764705882354,239.0,87.0,2.190760847564669,1.6094379124341003,0.3333333333333333,5.0
A3IHJZ22RTXMLR,audit,B00020V59S,B001115D5E,B000NP4832,0619b9397055fe63392616fa4b9ea2ecdb5d5ec6885f8e7aa2e4556ae428eb67,5.0,131.0,26.2,33.0,0.8,0.8,115.0,23.0,316.0,63.2,0.6717804359274229,0.3049645390070922,426.0,144.0,3.0109243817144997,2.4849066497880004,0.0,5.0
A36AW29PLFJ1TY,audit,B0010VS078,B007AR5268,B00006JZCG,062f6578f0d211d308d52a2b6ca365a81852edd1ed6c05a424bfaabd210879f0,2.0,47.0,23.5,33.0,1.0,1.0,43.0,21.5,94.0,47.0,0.6890361445783133,0.5180722891566265,172.0,58.0,3.254384568485841,2.3978952727983707,0.0,5.0
ATMABNBX5FMEU,audit,B000MRGWQW,B000KIJCYC,B00005BZM6,06485d489c064b8cdb92dd5ad05dd0c0bcf8acc92b07ec23fcee1ce5c251be5c,3.0,35.0,11.666666666666666,34.0,0.6666666666666666,0.3333333333333333,31.0,10.333333333333334,56.0,18.666666666666668,0.865216201423098,0.6071428571428571,252.0,88.0,3.32184098115186,2.772588722239781,0.0,5.0
AYS82I3Z814TY,audit,B00006JZCS,B00004SDB4,B0002AUWKG,0657a24caca288fe2e0681e7b334b36b33f07372a82d7263b535bd07974a1a58,10.0,215.0,21.5,34.0,0.8,0.8,199.0,19.9,394.0,39.4,0.7418004591863092,0.4228855721393035,780.0,291.0,3.0237305994912775,1.6094379124341003,0.2,5.0
A1OBUW48Y2GNMZ,audit,B000A12YBW,B000ETRENS,B0000C9WI1,065808cccbdf1a14e8f965e98a9dd28cc5ddf72e6aecff7491296555537dcf8f,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,546.0,273.0,0.3236539751761154,0.15867158671586715,172.0,58.0,2.9174053685313024,2.8903717578961645,0.0,5.0
AZK0YS7XE19EW,audit,B005PPD1GA,B002V8UYRI,B00CYFEUVE,068c9cb4f36564379c23d8dd1b0c64bbff96755504798370eeca50901c6b4fbc,3.0,67.0,22.333333333333332,34.0,0.6666666666666666,0.6666666666666666,59.0,19.666666666666668,282.0,94.0,0.6490487804878049,0.25914634146341464,218.0,89.0,2.9254919297821065,2.70805020110221,0.0,5.0
A1BTNPMESS99PL,audit,B004ZK6LAY,B00531DHX8,B002WB186K,069d2ec893a9dedc3fe427930257b10163f283254efcd8b4270b73f59d22c59c,5.0,100.0,20.0,34.0,0.6,0.6,88.0,17.6,639.0,127.8,0.680486395489958,0.13804173354735153,349.0,147.0,3.0585618958722494,2.0794415416798357,0.0,5.0
A2OD23539QMZS5,audit,B0006PKZBI,B001D1IXR2,B0073A4X58,06a173c7a4b3682c2a0296f44e4af7f998651bd5163e2dd8dc8e9f13cec2d6fd,3.0,82.0,27.333333333333332,33.0,1.0,1.0,74.0,24.666666666666668,272.0,90.66666666666667,0.5613531088644211,0.33204633204633205,258.0,87.0,2.4113923932499493,2.197224577336219,0.0,5.0
AE0337VVP8MRM,audit,B00B1Z6AQ6,B00C6PYQAM,B006ROJPD6,06b3c95c0c844799f0cbd73fa9aab178daf5aafb85bb8e505d7311c713b440bd,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,142.0,71.0,0.5477929243752029,0.5443037974683544,172.0,58.0,3.60945485380953,3.5553480614894135,0.0,5.0
A18T5F7LY74UH7,audit,B004617DEU,B003EIK136,B0002Q1XM6,06bc792806204d2ba29267e6227911498619ca96bdce3a5be1150d266563acbb,4.0,132.0,33.0,33.0,1.0,1.0,116.0,29.0,711.0,177.75,0.40661634167588695,0.16538461538461538,344.0,116.0,3.411002559950475,2.197224577336219,0.0,5.0
A1GWIYGQJALD3S,audit,B000BN8Z44,B005XUI5QI,B00004T2WP,06f17252f39e4e13c51bc3ec82256c01b920b63ee4f71fc88dbc706e3e684f09,2.0,50.0,25.0,33.0,1.0,1.0,46.0,23.0,131.0,65.5,0.6324757281553398,0.43,172.0,58.0,3.086893051950968,1.791759469228055,0.5,5.0
A1K53QGOP7B8JL,audit,B00342H7ZW,B002A5FGL6,B004GXIDYM,07121cc0fa3ebe4fc54e39a30e79d3ac494572e86eb5215a72f9772941a0ce1f,20.0,411.0,20.55,34.0,0.7,0.7,367.0,18.35,1796.0,89.8,0.6985174539449358,0.09587513935340022,1577.0,582.0,3.5997530704941796,1.6094379124341003,0.1,5.0
A2L4G3DWHN86N1,audit,B00000J05S,B001CMC41I,B000VNZTQQ,075772276554d31f0bac9815e53a00f27dc3102614d53966ceb769ac7232dc61,4.0,99.0,24.75,33.0,0.75,0.75,87.0,21.75,281.0,70.25,0.6322436692227548,0.3481781376518219,320.0,116.0,2.9318075169043083,2.3025850929940455,0.0,5.0
A3BVHEIVQF5R0G,audit,B003MS6150,B0017T4RIE,B0015U64YU,0764247a2660017ec259ae66acbdf6ceb0aea1dd3059d2957f216ad583557061,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,380.0,190.0,0.3586798839458414,0.22872340425531915,172.0,58.0,1.994492023282137,1.791759469228055,0.5,5.0
A2CFBAUQ1S6POD,audit,B0002E3B82,B000VO3GME,B00000IV8D,079581ed221e0d9948e1128729280d0eae25ab55c31e9772bd906be172e71ef0,2.0,60.0,30.0,33.0,1.0,1.0,56.0,28.0,148.0,74.0,0.5882604420503612,0.41545893719806765,172.0,58.0,3.4637789531391583,2.995732273553991,0.0,5.0
A2UXZWZBELI5PD,audit,B002ARM4I2,B003XX9KMA,B0016NAA32,07ab00397d65b7adc6aaf442a19e23905b246e82d1d7c96fc55496c10a788e78,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,90.0,45.0,0.6551967116852613,0.648854961832061,171.0,59.0,2.3269801750787615,1.9459101490553132,0.5,5.0
A2FB38T8SWC0P1,audit,B004QIY6NE,B004QIY0HG,B002MUANJE,07b354c9088032667d624b24ccd39c62010f5342303ded288170f7156b9485cd,8.0,235.0,29.375,34.0,1.0,1.0,215.0,26.875,868.0,108.5,0.6248118114020798,0.1277860326894502,686.0,234.0,2.1730656012771874,1.3862943611198906,0.5,5.0
A1LUHBB4O3NS88,audit,B008B68HWI,B005OPR1SK,B00B1JLA76,07e2a5a7de6d36c4b7ddfd0102b0a8171d0d92eed9be4ea4ac257b8a999f4257,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,232.0,116.0,0.4735486891385768,0.32209737827715357,171.0,59.0,2.6287476860138907,2.4849066497880004,0.0,5.0
A2ON6D6P8JM8Z3,audit,B000VO3HC8,B004WH8RFW,B0054RNYOI,07eafdc729b54cbc24fed414fc3461b34caa5ba2b322860a890e46a584fbb84a,9.0,265.0,29.444444444444443,34.0,0.8888888888888888,0.8888888888888888,233.0,25.88888888888889,1471.0,163.44444444444446,0.49249816374117866,0.11894882434301521,732.0,262.0,2.941891201836851,1.6094379124341003,0.2222222222222222,5.0
AD8V3PZKCDZJC,audit,B00C6Q3UNK,B00C6PXVEY,B002YGSRIA,07ebbb56e0851f07bf495c329a79b7a972ff39fd0de43e81b4d275c46eb54aad,8.0,91.0,11.375,34.0,0.375,0.375,83.0,10.375,266.0,33.25,0.8297990057030713,0.34959349593495936,629.0,236.0,2.6009224875968595,1.3862943611198906,0.375,5.0
A2AAAA2TR66I85,audit,B00764ROYI,B000N40SDC,B000W3XEQM,07f07dad2d932165d011eb40a0b2d73bf1297d7831d0469d692a76a531ee6dcd,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,387.0,129.0,0.7272727272727272,0.18181818181818182,220.0,88.0,4.1453469519304935,3.4657359027997265,0.0,5.0
AO4WE0U9SB5T7,audit,B006E1B7ME,B004XMU6JQ,B0015PVA94,07f5f7e3dc0940eeca880962f936edc4e1255b843321cb727f3ff0beceaef464,5.0,79.0,15.8,33.0,0.6,0.6,71.0,14.2,176.0,35.2,0.7899475050694563,0.4195121951219512,387.0,146.0,2.2755585581957463,1.6094379124341003,0.4,5.0
A3CSZ21UC682CA,audit,B00BYD5JOE,B00B9L8RY0,B00028A0Z0,07ffd1c03c82c431a35da7d6cdd8a10a838e9f815e16aaddfa1a33fe74da65d7,2.0,34.0,17.0,34.0,0.5,0.5,30.0,15.0,49.0,24.5,0.8171641791044777,0.6343283582089553,136.0,59.0,2.282174095733918,1.791759469228055,0.5,5.0
A121LWC0KQAVPE,audit,B000EUKRY0,B0000C9WI1,B000MUT7TI,08018044974d4f91d3a10f41648066f931a1b9e6883b7ce0636c111624e657df,20.0,436.0,21.8,35.0,0.8,0.8,398.0,19.9,1668.0,83.4,0.7062649943548702,0.09100758396533044,1596.0,585.0,3.2170325483377793,2.0794415416798357,0.0,5.0
A3LR35M01DZECL,audit,B00000JIVS,B007XJE0W0,B00008BFZH,08057fd7352e4a76363e8357add6b4a1427b557751c32de683ae45d6977b82b0,5.0,132.0,26.4,33.0,0.8,0.8,116.0,23.2,374.0,74.8,0.6166193443772527,0.3208955223880597,399.0,145.0,4.094245772395444,2.3025850929940455,0.0,5.0
AMKVZRLT1BNJ8,audit,B00115Q8MC,B0001VJWY8,B001ENFGN8,080e1948ef63ad369cb5d4dbcb539edde1c9288e5805c0e3f140fac63f26d5b8,9.0,184.0,20.444444444444443,34.0,0.6666666666666666,0.6666666666666666,167.0,18.555555555555557,750.0,83.33333333333333,0.7147829455342772,0.1465076660988075,711.0,262.0,3.319423297873431,1.9459101490553132,0.1111111111111111,5.0
ALGI1LYA0YHQQ,audit,B004IGSBRG,B000WPJAI6,B00000JICT,0820ec3680d77aa04412e9116adecc9d735866b393f510ced2cfbd96d438ec01,3.0,76.0,25.333333333333332,35.0,1.0,1.0,72.0,24.0,196.0,65.33333333333333,0.6581790895818643,0.3514644351464435,256.0,89.0,2.740313722760463,2.3978952727983707,0.0,5.0
AWLEYLUD5KOJS,audit,B001GWIB52,B001G3XF9I,B0002HRVJO,0856fdd5b2c2cf8b5f5ff480d02c540fb9a5e4f006a4e3f36a28eb06b1554280,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,176.0,58.666666666666664,0.7760814249363867,0.3282442748091603,237.0,87.0,2.0451882970272464,1.791759469228055,0.6666666666666666,5.0
A3I2XRSKNKDVWA,audit,B006OJM6XU,B006ROJP5O,B003F7YHXQ,0864396190d5432bdabadfa4badf159005e310b8b490c50516fc4abd5c0d7c67,3.0,99.0,33.0,33.0,1.0,1.0,87.0,29.0,199.0,66.33333333333333,0.565084451656304,0.5477707006369427,258.0,87.0,3.1735873104658174,2.995732273553991,0.0,5.0
A3H3M7PH17ESJ0,audit,B004U5C392,B006UF6KOY,B00007G39I,086a52a91f6258ed5403641a5e9ed84856a7f61e9a25f1fd1d4c7012c0012997,4.0,133.0,33.25,34.0,1.0,1.0,117.0,29.25,247.0,61.75,0.5889022843035789,0.5408805031446541,343.0,117.0,2.6277692111836064,1.791759469228055,0.5,5.0
AZUH5XSJ2NLXR,audit,B003YI45GA,B00009VPJN,B0037EVR3A,089551a1aece6f4e6c56f05b0011feee5832960157f345d53b5960426ce64bc5,8.0,249.0,31.125,37.0,1.0,1.0,221.0,27.625,770.0,96.25,0.5194963368759647,0.3524590163934426,683.0,236.0,3.6556607838074076,1.6094379124341003,0.25,5.0
A5GOQSO7HPT5T,audit,B00A8HOYMU,B008DBZC92,B00ERARM82,08979d845aa4c23be879177db1bff6304ee8d87fb2a98ec1da993a0fa42d8a65,3.0,107.0,35.666666666666664,37.0,1.0,1.0,95.0,31.666666666666668,272.0,90.66666666666667,0.48090081619276503,0.4271356783919598,248.0,95.0,2.494039641184038,1.3862943611198906,0.3333333333333333,5.0
AOVI5Y45L6B0J,audit,B00804BEB2,B00804BDE0,B002YDNN8W,08b6410aadc3ad2551c57f8324b15f1b3e68fb6cbe207f1c2b890c8577399d18,6.0,165.0,27.5,33.0,0.8333333333333334,0.8333333333333334,145.0,24.166666666666668,700.0,116.66666666666667,0.5281606781633518,0.2613981762917933,481.0,174.0,3.048033466393937,1.6094379124341003,0.3333333333333333,5.0
A12HB5Q1ZI3IXJ,audit,B008FXR1W4,B0055B7Y8U,B000EQGT00,08b9b1e7fc51adf159226fd0cd8ea99e3e9990209de70a2cb66f43eecbbac460,3.0,58.0,19.333333333333332,33.0,1.0,1.0,54.0,18.0,88.0,29.333333333333332,0.7745930487326738,0.5771812080536913,258.0,87.0,2.9376144778390647,1.791759469228055,0.3333333333333333,5.0
A3FDCL6Y6TG5S9,audit,B000088UPO,B006BM9RIW,B000J1CQ98,08baf41142c173bd7a6b69c56e1176f5962b92de53fcc88361a6fa37403c11f7,3.0,67.0,22.333333333333332,34.0,0.6666666666666666,0.6666666666666666,59.0,19.666666666666668,98.0,32.666666666666664,0.761186806641352,0.581081081081081,229.0,88.0,2.6467425883819007,2.197224577336219,0.0,5.0
A34HLCYKYXXEO5,audit,B003ESKIKC,B000MAKA44,B001UHF584,08be2a637f4a2d2403317f7f2460b5ead643aefb7f2a59073a848647859015b1,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,442.0,221.0,0.33064910017658333,0.20140515222482436,172.0,58.0,1.3862943611198906,1.3862943611198906,1.0,5.0
A149ULJYQZUF4L,audit,B00DUARDFC,B00CMQTVUA,B00B98HG18,08c5ee2956520493eb1589a6ba7d7321282e27bdeb3974255456fb16dcb82cbe,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,45.0,15.0,0.8854961832061069,0.6564885496183206,184.0,88.0,2.591057893494179,1.791759469228055,0.3333333333333333,5.0
A31T9SWJSVJMK4,audit,B009AERWEE,B008ZUGOAW,B0006IRTU0,08d712f3c0a3aeda60c16c13b9c5acae67235525ce6ef7d5ead35b83aa900569,20.0,431.0,21.55,33.0,0.8,0.75,395.0,19.75,694.0,34.7,0.75699020343232,0.4075829383886256,1625.0,581.0,2.7999098231328863,1.6094379124341003,0.1,5.0
A3ZZFPQLNHTLB,audit,B0068GWX8M,B0038M8EQO,B00005UFC1,08e127b93ffbb4527b3bcfd40b421266c61a25777573da3043982d87c3d0553c,7.0,91.0,13.0,34.0,0.42857142857142855,0.42857142857142855,83.0,11.857142857142858,292.0,41.714285714285715,0.7958863540830754,0.3483606557377049,496.0,207.0,3.4841161191484082,2.995732273553991,0.0,5.0
A1104SH03FMIIW,audit,B003COZKHY,B000QFCUQG,B00000K3SP,08e3c067352bc3aacb264b2fc2cda3aca751e6874a8668d32aea54c0dbcba957,4.0,72.0,18.0,33.0,0.75,0.5,64.0,16.0,162.0,40.5,0.748738685962014,0.47513812154696133,307.0,117.0,2.8132535473659503,2.197224577336219,0.0,5.0
A1AQSF3Q1YCMFX,audit,B004ZPENP4,B004M17H6I,B0084XZE7E,08e5555560365e2959596053f734ed0d80f08e9ca4cef7195ecf16b448387853,11.0,209.0,19.0,34.0,0.6363636363636364,0.6363636363636364,185.0,16.818181818181817,1025.0,93.18181818181819,0.6710696466313106,0.14262023217247097,870.0,321.0,2.7018379381289654,1.3862943611198906,0.2727272727272727,5.0
A2A4HGFGKO6BKP,audit,B000MWX9MW,B001ARYDFA,B001SIUV70,08fb86427d10817521fd3257bbdb89304dea3fef4578cf0b019ff3a2176e55ae,15.0,347.0,23.133333333333333,33.0,0.8666666666666667,0.8,311.0,20.733333333333334,1158.0,77.2,0.6790865309281304,0.1419141914191419,1233.0,435.0,2.95071148883947,2.0794415416798357,0.0,5.0
AC17LM1ZZSHDB,audit,B000OSHG6E,B002RWT87U,B00005QX3O,08fcabaf1f5c3ddc8f77a37d21b51b7a3852b4d417f4b7d149d162f504fc8d12,2.0,53.0,26.5,34.0,1.0,1.0,49.0,24.5,82.0,41.0,0.6966859716859717,0.5743243243243243,171.0,59.0,2.9144728088051037,2.833213344056216,0.0,5.0
A1NOBRCN20NGD5,audit,B00BRCMYPO,B00CKH9URK,B0043E8JKW,090d3b77b8303d452470a9f6854e97dc891008c828e9ed991287d19750ae962f,11.0,266.0,24.181818181818183,35.0,0.8181818181818182,0.8181818181818182,242.0,22.0,671.0,61.0,0.6639201136863396,0.3003533568904594,880.0,323.0,3.5613865641206015,1.9459101490553132,0.09090909090909091,5.0
A2A9ZDQOOA3ORO,audit,B001FB3Y6U,B000BUU5KO,0975277324,09234251a436c1169e3194cbe031494e857972ce1d55380a19628d42fe978e37,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,239.0,79.66666666666667,0.6659327009936766,0.2986111111111111,245.0,88.0,3.15884780425028,2.197224577336219,0.0,5.0
A234IQCNSW5ZDG,audit,B002SXMH3K,B001BKX0V4,B00428LJ0Q,092775e844f59b6754e95022461d944ad9f1bd3ebd30d5601227a8e9ed18ac0a,5.0,95.0,19.0,33.0,0.6,0.6,87.0,17.4,141.0,28.2,0.79240886640945,0.5771812080536913,387.0,145.0,3.1815104763239694,2.197224577336219,0.0,5.0
A317A8TBRRTKO2,audit,B001RBWY14,B0001CU0Q6,B00006408Q,0946818f1982261e0deacf319aee4dc90699d21c36f4fbc29d42fc7a6f5f862a,2.0,40.0,20.0,30.0,1.0,1.0,39.0,19.5,40.0,20.0,0.8186063218390804,0.7413793103448276,172.0,58.0,3.268345798795653,1.791759469228055,0.5,5.0
A2YP323KXIBPQ9,audit,B000IBPD76,B007QS9FJQ,B000NV6DRU,094f577f7aa179f853d6030ec9998f0e48b23441b9a226c9c38761c966b90fad,3.0,79.0,26.333333333333332,33.0,1.0,1.0,71.0,23.666666666666668,682.0,227.33333333333334,0.47633824415305376,0.13458528951486698,258.0,87.0,3.5621432440707625,2.5649493574615367,0.0,5.0
A1IU7S4HCK1XK0,audit,B006OJM5OU,B006P135EQ,B0002F704W,098767d9953f32143dd100fb18e08b74591f921a8b5706a5f42359fc089989b2,5.0,102.0,20.4,34.0,0.8,0.6,94.0,18.8,975.0,195.0,0.6464383587525709,0.09277238403451996,404.0,147.0,2.8066466083617287,1.9459101490553132,0.2,5.0
A3RXUMEMEFE7MS,audit,B004S8F7QM,B003HC9734,158978068X,099ac8f70f13b0f218d7b7eb8af1143a1682530dabfcd267edf32f7242872746,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,138.0,69.0,0.6919642857142857,0.38392857142857145,125.0,58.0,3.101267758593961,2.9444389791664403,0.0,5.0
A1XDMYX8QOW07N,audit,B005N57CNU,B00EDBZ9IA,B004UC4RVM,09d238b766609f4ce294a7a5ce53962124a74acab9bf3ccef38287809d33493c,11.0,175.0,15.909090909090908,33.0,0.5454545454545454,0.5454545454545454,155.0,14.090909090909092,622.0,56.54545454545455,0.7357907198925395,0.2925170068027211,756.0,321.0,3.279521476753749,2.0794415416798357,0.0,5.0
A2RVSAIPOK5Z3H,audit,B005SZYFGC,B005XTLAQQ,B00009YOQW,09dd4f1c31095ddc0ad6ca7b954a548e46b4bfca4cc0c8f66361615c0f998333,5.0,106.0,21.2,33.0,0.8,0.8,98.0,19.6,289.0,57.8,0.6884524155090193,0.4009433962264151,417.0,146.0,2.090090444583598,1.791759469228055,0.6,5.0
A3B9QH2N3S4GM3,audit,B0001NE4VC,B0009JRPBY,B004100TKQ,09e4168333124e7a0446e478191279419795ef1ce277f6cc92a2ec98a8055832,7.0,114.0,16.285714285714285,33.0,0.8571428571428571,0.7142857142857143,110.0,15.714285714285714,305.0,43.57142857142857,0.7875234660085783,0.27741935483870966,582.0,203.0,2.290981177400432,1.791759469228055,0.5714285714285714,5.0
A24I8Z164A3WUF,audit,B003552MKS,B004Y8LP2G,B007XVYOM4,09fc3b69d39484773d23c58836dc61b6c7a967fc3afc5eb6e6ddd4fea68f17b7,3.0,34.0,11.333333333333334,34.0,0.3333333333333333,0.3333333333333333,30.0,10.0,49.0,16.333333333333332,0.8781094527363185,0.6343283582089553,197.0,88.0,2.601008881210739,2.197224577336219,0.0,5.0
A1LEXEYZFZ4611,audit,B009TQA8OY,B009TQA8O4,B00416LP4E,0a28aa8469d95a8071b6c5df7c0947bd4107674c476a5f0a5bbc7c7a0b4e3e44,7.0,174.0,24.857142857142858,33.0,0.8571428571428571,0.8571428571428571,158.0,22.571428571428573,403.0,57.57142857142857,0.6580319889076155,0.42786069651741293,579.0,203.0,2.446370378674089,1.6094379124341003,0.14285714285714285,5.0
