item,top_k_similar_item,current_tensor_width,ffnf_cf_tensor_width,ffnf_metadata_tensor_width,ffnf_tensor_width_sum,current_active_tokens,ffnf_cf_active_tokens,ffnf_metadata_active_tokens,ffnf_active_tokens,current_link_visible,ffnf_link_visible,current_cf_visible,ffnf_cf_visible,current_metadata_visible,ffnf_metadata_visible,metadata_visible_gain,link_duplication_count,current_title_visible,ffnf_title_visible,current_brand_visible,ffnf_brand_visible,current_categories_visible,ffnf_categories_visible,current_description_visible,ffnf_description_visible,current_price_visible,ffnf_price_visible,current_salesrank_visible,ffnf_salesrank_visible,current_other_metadata_visible,ffnf_other_metadata_visible
B000093A0U,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,13,0,21,0,0,0,0,0,0
B000093I60,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,12,12,1,30,0,0,0,0,0,0
B000094Q6C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,4,4,15,17,0,26,0,0,0,0,0,0
B000094ZDX,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,4,4,13,13,3,26,0,4,0,0,0,0
B0000950LF,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,15,0,21,0,0,0,0,0,0
B000095SDS,10,128,64,64,128,128,64,51,115,7,7,79,50,34,50,16,0,8,8,5,5,10,10,8,11,0,4,0,7,0,0
B00009WO0W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,12,15,0,25,0,0,0,0,0,0
B0000AFUTL,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,38,0,5,0,13,0,4,0,0,0,0,0,0
B0000AJ3PT,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,7,7,6,15,0,19,0,0,0,0,0,0
B0000AJ3PU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,7,7,5,15,0,18,0,0,0,0,0,0
B0000AJ3Q3,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,10,10,1,9,0,13,0,0,0,0,0,6
B0000AN9L9,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,30,30,2,5,0,12,0,13,0,0,0,0,0,0
B0000AS54S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,15,0,21,0,0,0,0,0,0
B0000BV14G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,13,0,23,0,0,0,0,0,0
B0000C0XL8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,10,10,0,7,0,0,0,0,0,21
B0000C4COV,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,0,6,0,15,0,6,0,0,0,0,19,19
B0000CC64W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,5,5,3,22,0,5,0,3,0,0,0,0
B0000CDVN6,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,11,11,4,4,13,13,0,0,0,0,0,0,4,30
B0000CNR0E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,5,5,13,13,3,32,0,0,0,0,0,0
B0000CNR0J,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,13,13,1,30,0,0,0,0,0,0
B0000UJJH0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,4,4,8,8,7,32,0,3,0,0,0,0
B0000UTUS8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,6,6,2,16,0,14,0,0,0,0,0,0
B0000UTUVU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,12,14,0,15,0,10,0,0,0,0,0,0
B0000UTUW4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,10,10,0,15,0,12,0,0,0,0,0,0
B0000VC1YC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,14,0,24,0,0,0,0,0,0
B0000XMQTA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,8,8,6,13,0,21,0,0,0,0,0,0
B0000Y3C3I,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,7,7,5,5,12,12,7,36,0,0,0,0,0,0
B0000Y3COC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,12,12,1,30,0,0,0,0,0,0
B0000Y3CRY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,9,9,0,18,0,4,0,5,0,0
B0000Y3CSI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,9,9,3,32,0,0,0,0,0,0
B0000Y3D4G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,6,6,4,14,0,18,0,0,0,0,0,0
B0000Y3D4Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,12,15,0,25,0,0,0,0,0,0
B0000Y3DAK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,6,6,9,9,4,33,0,0,0,0,0,0
B0000Y3FQC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,6,6,14,14,2,31,0,0,0,0,0,0
B0000Y3FRG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,7,7,5,6,0,27,0,0,0,0,0,0
B0000Y3GF2,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,4,4,4,4,9,13,0,25,0,0,0,0,12,12
B0000Y3GIE,10,128,64,64,128,128,64,64,128,7,7,81,50,32,63,31,0,15,15,4,4,11,15,0,26,0,0,0,0,0,0
B0000Y3LAC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,11,15,0,15,0,5,0,2,0,0
B0000Y8H3S,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,25,25,5,5,1,16,0,14,0,0,0,0,0,0
B0000YUWY0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,6,6,3,14,0,17,0,0,0,0,0,0
B0000YUX4O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,4,4,13,13,1,22,0,4,0,2,0,0
B0000YUXGW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,5,5,15,15,1,30,0,0,0,0,0,0
B0000YUXI0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,5,5,4,21,0,11,0,0,0,0,0,0
B0000YV6BI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,7,7,9,9,4,33,0,0,0,0,0,0
B0000YV6YK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,8,8,7,7,16,16,0,29,0,0,0,0,0,0
B0000YV83O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,7,7,8,8,12,12,4,33,0,0,0,0,0,0
B0000ZHH5G,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,15,15,5,5,13,15,0,25,0,0,0,0,0,0
B0000ZHOEU,10,128,64,64,128,128,64,64,128,7,7,81,50,32,63,31,0,4,4,4,4,11,16,0,25,0,0,0,0,9,9
B0000ZLEFU,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,16,16,6,6,9,13,0,23,0,1,0,0,0,0
B0000ZLEX2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,6,6,13,13,0,23,0,4,0,0,0,0
B00011JI88,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,15,20,0,23,0,0,0,0,0,0
B00011JOQY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,7,7,3,3,11,11,10,39,0,0,0,0,0,0
B00011JOR8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,3,3,11,11,1,30,0,0,0,0,0,0
B00011JTFA,10,128,64,64,128,128,64,49,113,7,7,79,50,34,48,14,0,9,9,5,5,12,12,5,5,0,4,0,8,0,0
B00011QTZI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,3,3,11,11,2,31,0,0,0,0,0,0
B00011QUDE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,9,9,3,17,0,14,0,0,0,0,0,0
B00011QUKW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,12,17,0,23,0,0,0,0,0,0
B00011QVHO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,6,6,10,11,0,27,0,0,0,0,0,0
B00011QVIS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,7,7,11,11,0,29,0,0,0,0,0,0
B00011QVUG,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,17,17,4,4,11,16,0,5,0,4,0,8,0,0
B000127UUA,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,25,25,7,8,0,15,0,12,0,0,0,0,0,0
B000127UVY,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,27,27,5,8,0,15,0,10,0,0,0,0,0,0
B000127VFE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,6,8,0,15,0,10,0,0,0,0,0,0
B00012NEYG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,9,9,3,32,0,0,0,0,0,0
B00012NI7E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,30,30,3,10,0,9,0,11,0,0,0,0,0,0
B00012NJZA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,10,10,3,16,0,15,0,0,0,0,0,0
B00012NKGS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,10,10,5,17,0,16,0,0,0,0,0,0
B000136P7S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,13,15,0,26,0,0,0,0,0,0
B00013TQRE,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,17,17,5,5,9,16,0,22,0,0,0,0,0,0
B00013YYS0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,10,10,1,21,0,8,0,0,0,0,0,0
B00013YZ7U,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,15,15,9,9,9,13,0,19,0,3,0,0,0,0
B00013Z15A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,10,10,0,15,0,13,0,0,0,0,0,0
B000141O6E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,4,4,10,10,0,27,0,0,0,0,0,0
B000142AZ8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,30,30,3,5,0,11,0,7,0,0,0,0,0,6
B000142C1A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,6,6,10,10,0,29,0,0,0,0,0,0
B000142FVW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,4,4,7,10,0,25,0,0,0,0,0,0
B000142JDG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,14,0,19,0,0,0,0,0,0
B000142KZ8,10,128,64,64,128,128,64,59,123,7,7,79,50,34,58,24,0,9,9,4,4,10,10,8,18,0,4,0,8,0,0
B000142MGA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,8,8,0,18,0,9,0,0,0,0,0,0
B000142NDC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,4,4,10,14,0,24,0,0,0,0,0,0
B000142OZY,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,18,18,7,7,8,9,0,26,0,0,0,0,0,0
B000142P12,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,27,27,7,7,0,15,0,11,0,0,0,0,0,0
B000142PUS,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,21,21,6,6,4,14,0,19,0,0,0,0,0,0
B000142Q6G,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,17,17,8,8,8,15,0,20,0,0,0,0,0,0
B000142TU4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,9,9,5,12,0,21,0,0,0,0,0,0
B000142U9E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,5,5,0,17,0,11,0,0,0,0,0,0
B000142ZFS,10,128,64,64,128,128,64,59,123,7,7,79,50,34,58,24,0,9,9,4,4,10,10,8,18,0,4,0,8,0,0
B0001431AG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,8,8,5,11,0,11,0,4,0,5,0,0
B0001432S2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,11,15,0,16,0,4,0,2,0,0
B0001433OU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,28,28,4,4,0,10,0,18,0,0,0,0,0,0
B0001433VI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,4,4,4,15,0,17,0,0,0,0,0,0
B000143AY8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,8,8,9,9,2,31,0,0,0,0,0,0
B000143CFA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,4,4,11,11,7,36,0,0,0,0,0,0
B000143K2A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,8,8,9,9,2,31,0,0,0,0,0,0
B000143O7G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,4,4,12,12,6,35,0,0,0,0,0,0
B000146L62,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,4,4,5,13,0,20,0,0,0,0,12,12
B000146LKS,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,8,8,4,4,6,13,0,22,0,0,0,0,12,12
B00014D138,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,5,5,7,22,0,13,0,0,0,0,0,0
B00014D1OW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,8,8,9,9,4,33,0,0,0,0,0,0
B00014D322,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,4,4,9,9,0,28,0,0,0,0,0,0
B00014D5O8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,10,10,3,15,0,16,0,0,0,0,0,0
B00014DGCO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,13,14,0,27,0,0,0,0,0,0
B00014DIKE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,10,10,6,12,0,22,0,0,0,0,0,0
B00014DKKC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,9,10,0,14,0,12,0,0,0,0,12,12
B00014DM5K,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,6,6,4,4,6,17,0,17,0,0,0,0,15,15
B00014DMQE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,13,20,0,15,0,4,0,0,0,0
B00014DMRI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,7,7,0,13,0,14,0,0,0,0,0,0
B00014DMUA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,14,0,24,0,0,0,0,0,0
B00014DTY4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,11,15,0,19,0,4,0,0,0,0
B00014DU6G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,4,4,14,16,0,26,0,0,0,0,0,0
B00014DZ2K,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,7,7,14,25,0,5,0,4,0,6,0,0
B00014EH2C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,4,4,14,18,0,24,0,0,0,0,0,0
B00014EKJC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,7,7,12,12,0,28,0,0,0,0,0,0
B00014FTTM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,4,4,10,12,0,26,0,0,0,0,0,0
B00014GT78,10,128,64,64,128,128,64,63,127,7,7,79,50,34,62,28,0,22,22,6,6,4,13,0,5,0,4,0,7,0,0
B00014GTWS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,6,6,4,13,0,19,0,0,0,0,0,0
B00014HF94,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,7,7,6,14,0,20,0,0,0,0,0,0
B00014JKG0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,7,7,1,12,0,17,0,0,0,0,0,0
B00014JOHA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,11,12,0,27,0,0,0,0,0,0
B00014WW38,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,8,8,10,14,0,24,0,0,0,0,0,0
B00015GWQU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,8,8,0,15,0,12,0,0,0,0,0,0
B00015HBD8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,11,11,3,32,0,0,0,0,0,0
B00015HBEC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,7,7,11,11,0,28,0,0,0,0,0,0
B00015HBEM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,7,7,3,11,0,20,0,0,0,0,0,0
B00015XAQ0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,8,8,3,12,0,19,0,0,0,0,0,0
B00016QYOO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,11,16,0,23,0,0,0,0,0,0
B00016RIIA,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,17,17,7,7,7,13,0,23,0,0,0,0,0,0
B00016WSIK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,14,22,0,20,0,0,0,0,0,0
B00016WUEW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,7,7,4,4,11,17,0,22,0,0,0,0,9,9
B00016WULK,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,27,27,5,8,0,15,0,10,0,0,0,0,0,0
B00016WV6E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,12,15,0,25,0,0,0,0,0,0
B00016WW8Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,9,9,10,17,0,21,0,0,0,0,0,0
B00016WXEY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,8,8,4,15,0,17,0,0,0,0,0,0
B00016X06O,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,21,21,6,6,4,14,0,19,0,0,0,0,0,0
B00016X3G6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,4,4,12,12,3,32,0,0,0,0,0,0
B00016X3L6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,6,6,6,10,0,24,0,0,0,0,0,0
B00016X604,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,20,20,5,5,6,15,0,20,0,0,0,0,0,0
B00016X68Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,11,11,0,9,0,19,0,0,0,0,0,0
B00016XJ4M,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,27,27,5,9,0,22,0,2,0,0,0,0,0,0
B00016XJ7O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,9,9,3,17,0,14,0,0,0,0,0,0
B00016XJ8S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,15,0,21,0,0,0,0,0,0
B000172R76,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,4,4,13,13,0,29,0,0,0,0,1,1
B000177FXW,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,20,20,9,9,2,13,0,18,0,0,0,0,0,0
B00017XWJ8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,13,0,20,0,0,0,0,0,0
B000186X4I,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,6,6,13,17,0,17,0,4,0,1,0,0
B000195GAY,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,21,21,11,11,0,13,0,15,0,0,0,0,0,0
B000196U04,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,7,7,14,14,0,28,0,0,0,0,0,0
B0001AGMWE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,15,0,18,0,0,0,0,0,0
B0001AQCII,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,10,10,2,31,0,0,0,0,0,0
B0001B86HM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,4,4,13,13,0,28,0,0,0,0,0,0
B0001EKTZQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,6,6,10,17,0,21,0,0,0,0,0,0
B0001EKWPI,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,19,19,5,5,7,12,0,24,0,0,0,0,0,0
B0001EKYL0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,6,6,9,14,0,23,0,0,0,0,0,0
B0001EL0CW,10,128,64,64,128,128,64,62,126,7,7,79,50,34,61,27,0,12,12,3,3,14,14,2,13,0,4,0,10,0,0
B0001EL5R2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,6,6,13,14,0,14,0,4,0,7,0,0
B0001EL658,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,8,8,11,15,0,24,0,0,0,0,0,0
B0001FF80G,10,128,64,64,128,128,64,62,126,7,7,79,50,34,61,27,0,12,12,4,4,16,22,0,5,0,5,0,8,0,0
B0001I8ZT4,10,128,64,64,128,128,64,54,118,7,7,79,50,34,53,19,0,9,9,5,5,11,11,1,7,0,4,0,7,4,4
B0001LH6YG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,9,9,10,10,1,30,0,0,0,0,0,0
B0001M3K4U,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,7,7,8,17,0,16,0,2,0,0,0,0
B0001M7D7A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,4,4,14,14,0,28,0,0,0,0,0,0
B0001MC06Y,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,7,11,0,12,0,11,0,0,0,0,0,0
B0001MROQA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,4,4,14,17,0,25,0,0,0,0,0,0
B0001TJX2Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,11,14,0,25,0,0,0,0,0,0
B0001TMDF0,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,12,12,3,3,16,17,0,28,0,0,0,0,0,0
B0001TO3NA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,8,8,13,13,0,29,0,0,0,0,0,0
B0001TODNK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,14,17,0,25,0,0,0,0,0,0
B0001TOH8G,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,13,13,5,5,13,17,0,25,0,0,0,0,0,0
B0001TQ5MW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,6,6,14,15,0,27,0,0,0,0,0,0
B0001TQ9WI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,14,15,0,27,0,0,0,0,0,0
B0001TSJPI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,9,13,0,24,0,0,0,0,3,3
B0001TSWWS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,4,4,10,15,0,23,0,0,0,0,0,0
B0001UWRCI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,6,6,9,12,0,25,0,0,0,0,0,0
B0001VKL7U,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,16,16,10,10,7,12,0,22,0,0,0,0,0,0
B0001VOJWI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,32,32,1,8,0,13,0,7,0,0,0,0,0,0
B0001XKA38,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,10,10,0,29,0,0,0,0,0,0
B0001XLSQ6,10,128,64,64,128,128,64,45,109,7,7,79,50,34,44,10,0,8,8,5,5,8,8,5,5,4,5,0,8,0,0
B0001XLSR0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,5,5,4,13,0,19,0,0,0,0,0,0
B0001XQNMK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,14,0,23,0,0,0,0,0,0
B0001Y74VS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,4,4,4,17,0,14,0,0,0,0,0,0
B0001Y74XG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,9,9,3,29,0,2,0,0,0,0
B0001YOMD6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,8,8,0,15,0,13,0,0,0,0,0,0
B0001YXXUY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,31,31,2,4,0,13,0,12,0,0,0,0,0,0
B0001ZA3Y2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,13,15,0,26,0,0,0,0,0,0
B0001ZA4CS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,36,0,6,0,13,0,5,0,0,0,0,0,0
B0001ZYL3Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,4,4,10,15,0,23,0,0,0,0,0,0
B0001ZYLAO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,15,0,21,0,0,0,0,0,0
B0001ZZH0M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,4,4,7,15,0,20,0,0,0,0,0,0
B00020DY2O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,4,4,8,9,0,27,0,0,0,0,0,0
B00020E1P8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,6,6,14,15,0,27,0,0,0,0,0,0
B00021AK4I,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,5,5,4,12,0,20,0,0,0,0,0,0
B00021AM9G,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,26,26,8,8,0,15,0,11,0,0,0,0,0,0
B00021AQCY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,8,8,0,9,0,5,0,5,0,7,0,0
B00021AYF8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,9,9,1,30,0,0,0,0,0,0
