dataset,sample_key,target_group,history_group,teacher_margin_group,transition_covered,teacher_margin,teacher_target_rank,A_rank_censored51,B_rank_censored51,C_rank_censored51,B_rank_change_vs_A,C_rank_change_vs_A,C_minus_B_rank_change,B_kendall,C_kendall,C_minus_B_kendall,C_null_rate,C_max_abs_delta,teacher_exclusive,A_in_beam50,A_in_top10,A_broad_harm,A_delta_Recall@5,A_delta_NDCG@5,A_delta_Recall@10,A_delta_NDCG@10,A_delta_Recall@50,A_delta_MRR,B_in_beam50,B_in_top10,B_broad_harm,B_delta_Recall@5,B_delta_NDCG@5,B_delta_Recall@10,B_delta_NDCG@10,B_delta_Recall@50,B_delta_MRR,C_in_beam50,C_in_top10,C_broad_harm,C_delta_Recall@5,C_delta_NDCG@5,C_delta_Recall@10,C_delta_NDCG@10,C_delta_Recall@50,C_delta_MRR
Toys,APPCJX62WKIIP:15:B00CI6J5JQ,head,long,low,1,0.004671812057495117,8966.0,15.0,20.0,16.0,-5.0,-1.0,4.0,-0.017142857142857144,0.05959183673469388,0.07673469387755102,0.5114285714285715,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.016666666666666663,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.004166666666666666
Toys,APPCJX62WKIIP:16:B00ATWUE1O,head,long,low,1,0.030286431312561035,9612.0,38.0,45.0,21.0,-7.0,17.0,24.0,0.1853061224489796,0.015510204081632653,-0.16979591836734695,0.5085714285714286,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.004093567251461986,1,0,0,0.0,0.0,0.0,0.0,0.0,0.021303258145363407
Toys,AQPA2UQUFRZ27:2:B0094U5B0G,tail,short,high,1,0.21607959270477295,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.010612244897959184,0.08571428571428572,0.07510204081632653,0.4742857142857143,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,ARWYGWXB243RI:4:B003AIM52A,head,short,high,1,0.17369139194488525,979.0,17.0,18.0,15.0,-1.0,2.0,3.0,-0.11836734693877551,-0.025306122448979593,0.09306122448979592,0.45714285714285713,0.29999998211860657,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.0032679738562091526,1,0,0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196
Toys,AS28FDF5HME72:2:B000EEL8A8,tail,short,low,1,0.025471985340118408,6035.0,15.0,16.0,15.0,-1.0,0.0,1.0,0.15428571428571428,0.12489795918367347,-0.029387755102040808,0.5228571428571429,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.004166666666666666,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,ATTEBFVDTRQF3:2:B0015FRC2I,tail,short,low,1,0.05432236194610596,2948.0,4.0,1.0,4.0,3.0,0.0,-3.0,0.1036734693877551,0.015510204081632653,-0.08816326530612244,0.4857142857142857,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.5693234419266069,0.0,0.5693234419266069,0.0,0.75,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AUOHOKWCO975I:1:B005N28TNU,head,short,high,1,0.34612226486206055,2260.0,19.0,20.0,11.0,-1.0,8.0,9.0,0.2342857142857143,0.20816326530612245,-0.026122448979591845,0.4828571428571429,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.0026315789473684154,1,0,0,0.0,0.0,0.0,0.0,0.0,0.038277511961722493
Toys,AWIF8AR75LL9L:3:B009JGR4JQ,head,short,low,1,0.02028900384902954,9997.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.1820408163265306,-0.05142857142857143,0.13061224489795917,0.5,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AWK41RGQVGOU8:2:B0051EZAI2,tail,short,high,1,0.22707492113113403,626.0,51.0,51.0,51.0,0.0,0.0,0.0,0.12489795918367347,0.12,-0.004897959183673473,0.45714285714285713,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AXD29NR7HM8VF:2:B00005MP02,tail,short,high,1,0.2887827157974243,2484.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.007346938775510204,-0.025306122448979593,-0.017959183673469388,0.46285714285714286,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AXH4895HFVHVI:8:B0036IGZMU,tail,long,low,1,0.03604722023010254,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.07755102040816327,-0.02857142857142857,0.0489795918367347,0.4828571428571429,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AYVPBI6TRENK0:1:B003AQBBV8,head,short,high,1,0.18911051750183105,9494.0,51.0,51.0,51.0,0.0,0.0,0.0,0.13795918367346938,0.12163265306122449,-0.016326530612244886,0.41714285714285715,0.2999999523162842,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AYVPBI6TRENK0:2:B004GX2MSK,tail,short,high,1,0.13129037618637085,9457.0,2.0,2.0,2.0,0.0,0.0,0.0,-0.05795918367346939,-0.12489795918367347,-0.06693877551020408,0.43142857142857144,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AZFF4CX9MQ4AE:2:B00A8HOVKA,head,short,low,1,0.012959539890289307,3994.0,3.0,3.0,2.0,0.0,1.0,1.0,0.02040816326530612,-0.08734693877551021,-0.10775510204081633,0.48857142857142855,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.13092975357145753,0.0,0.13092975357145753,0.0,0.16666666666666669
Beauty,A11ETVT8EYHOW2:4:B004HYLTTG,tail,short,high,1,0.1286810040473938,10143.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0024489795918367346,-0.10530612244897959,-0.10285714285714286,0.66,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A11K70GWSB7A5Z:1:B000K7E2G6,head,short,low,1,0.018185198307037354,4344.0,48.0,47.0,40.0,1.0,8.0,7.0,0.07265306122448979,-0.018775510204081632,-0.09142857142857143,0.6844444444444444,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.00044326241134751837,1,0,0,0.0,0.0,0.0,0.0,0.0,0.004166666666666669
Beauty,A11K70GWSB7A5Z:3:B007RTR9G0,head,short,high,1,0.1481521725654602,8821.0,4.0,5.0,3.0,-1.0,1.0,2.0,0.03346938775510204,0.08571428571428572,0.052244897959183675,0.7066666666666667,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,-0.04382375083885143,0.0,-0.04382375083885143,0.0,-0.04999999999999999,1,1,0,0.0,0.06932344192660694,0.0,0.06932344192660694,0.0,0.08333333333333331
Beauty,A11KTJR5RL1F6:3:B009RNUH8G,tail,short,high,1,0.07620269060134888,9820.0,33.0,39.0,37.0,-6.0,-4.0,2.0,-0.11346938775510204,0.07428571428571429,0.18775510204081633,0.6266666666666667,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.004662004662004664,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.0032760032760032753
Beauty,A12DQZKRKTNF5E:1:B001E6G6RU,head,short,high,1,0.24527931213378906,1127.0,1.0,1.0,1.0,0.0,0.0,0.0,0.19510204081632654,0.21306122448979592,0.01795918367346938,0.6666666666666666,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A12PH6L5QSVTYN:19:B0000536F0,tail,long,high,1,0.06781613826751709,8786.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.004081632653061225,-0.15591836734693879,-0.15183673469387757,0.6266666666666667,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A130VKD6760TV5:1:B004XNIR1E,tail,short,high,1,0.0715939998626709,8731.0,51.0,51.0,51.0,0.0,0.0,0.0,0.14285714285714285,0.07428571428571429,-0.06857142857142856,0.6133333333333333,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A13IIPSGKZZTFP:4:B000KVH1QU,head,short,low,1,0.03156101703643799,3013.0,6.0,7.0,8.0,-1.0,-2.0,-1.0,-0.20653061224489797,-0.09061224489795919,0.11591836734693878,0.6288888888888889,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-0.022873853774688868,0.0,-0.023809523809523808,1,1,0,0.0,0.0,0.0,-0.04074231032229342,0.0,-0.04166666666666666
Beauty,A14CK20ZH4IAFV:2:B0036I8BPE,head,short,low,1,0.021661877632141113,7387.0,51.0,51.0,51.0,0.0,0.0,0.0,0.09224489795918367,0.07428571428571429,-0.01795918367346938,0.6688888888888889,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1501C38OCSEMA:1:B007A592HU,head,short,high,1,0.06646990776062012,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.053061224489795916,-0.0236734693877551,-0.07673469387755102,0.68,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A15EZUQ6Y2HZS3:1:B001FWXMGG,tail,short,low,1,0.008123517036437988,2467.0,51.0,51.0,51.0,0.0,0.0,0.0,0.03346938775510204,0.022040816326530613,-0.011428571428571427,0.6288888888888889,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A173YMJ9XFVRSY:5:B00CBD0M8Y,head,long,low,1,0.04467904567718506,16.0,1.0,1.0,2.0,0.0,-1.0,-1.0,0.03183673469387755,0.02857142857142857,-0.0032653061224489806,0.7066666666666667,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,-0.36907024642854247,0.0,-0.36907024642854247,0.0,-0.5
Beauty,A18YRSWGVSOVOZ:6:B007B469MG,tail,long,low,1,0.020000696182250977,922.0,3.0,3.0,3.0,0.0,0.0,0.0,0.05959183673469388,-0.015510204081632653,-0.07510204081632653,0.6488888888888888,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A190EAFTGCQNED:8:B00111FL3I,tail,long,high,1,0.07277393341064453,83.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.05795918367346939,-0.06285714285714286,-0.004897959183673473,0.6755555555555556,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A19ZYWIWRT7TJF:4:B008JH1CB2,tail,short,high,1,0.22489595413208008,560.0,51.0,51.0,51.0,0.0,0.0,0.0,0.09551020408163265,0.11183673469387755,0.0163265306122449,0.7,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A19ZYWIWRT7TJF:6:B000142C1A,head,long,high,1,0.22893214225769043,1736.0,4.0,4.0,3.0,0.0,1.0,1.0,0.11183673469387755,0.09877551020408164,-0.013061224489795908,0.68,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.06932344192660694,0.0,0.06932344192660694,0.0,0.08333333333333331
Beauty,A1AKHFY83NEUI:4:B005C5FP9Y,head,short,high,1,0.33214056491851807,4470.0,6.0,7.0,5.0,-1.0,1.0,2.0,0.2146938775510204,0.1510204081632653,-0.06367346938775509,0.6755555555555556,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-0.022873853774688868,0.0,-0.023809523809523808,1,1,0,1.0,0.38685280723454163,0.0,0.030645620126519446,0.0,0.033333333333333354
Beauty,A1AQUTO5MZ12JV:1:B0009RFB76,head,short,low,1,0.022901058197021484,6167.0,51.0,51.0,51.0,0.0,0.0,0.0,0.2310204081632653,0.12979591836734694,-0.10122448979591836,0.6177777777777778,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1C5NOACEJG24R:3:B001UQM73G,tail,short,low,1,0.043329596519470215,6116.0,51.0,51.0,51.0,0.0,0.0,0.0,0.14122448979591837,0.17387755102040817,0.0326530612244898,0.6133333333333333,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1CLZXR0B7YHA0:2:B000SASZ9K,tail,short,low,1,0.02274632453918457,83.0,9.0,9.0,9.0,0.0,0.0,0.0,-0.007346938775510204,-0.03510204081632653,-0.027755102040816326,0.6177777777777778,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1EAX5HVYV96EF:40:B001G7POOI,tail,long,low,1,0.03605473041534424,406.0,3.0,3.0,1.0,0.0,2.0,2.0,0.09714285714285714,0.09551020408163265,-0.0016326530612244955,0.64,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.5,0.0,0.5,0.0,0.6666666666666667
Beauty,A1EH7MY1LOTYDZ:3:B00188IFHS,head,short,high,1,0.13303744792938232,1494.0,51.0,45.0,42.0,6.0,9.0,3.0,-0.02040816326530612,0.004081632653061225,0.024489795918367346,0.5955555555555555,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.022222222222222223,1,0,0,0.0,0.0,0.0,0.0,1.0,0.023809523809523808
Beauty,A1EVGDOTGFZOSS:3:B00AUFS8I6,tail,short,low,1,0.013192057609558105,424.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.04979591836734694,-0.11346938775510204,-0.0636734693877551,0.6444444444444445,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1FWFCJU2G7TRA:23:B00AE07GX0,head,long,low,1,0.023067355155944824,299.0,3.0,3.0,3.0,0.0,0.0,0.0,0.04326530612244898,0.030204081632653063,-0.013061224489795915,0.68,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1FWFCJU2G7TRA:2:B001KYO2M2,head,short,low,1,0.01737499237060547,1851.0,51.0,51.0,51.0,0.0,0.0,0.0,0.09551020408163265,0.07755102040816327,-0.01795918367346938,0.6555555555555556,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1G2T9YSX9OORD:1:B000NBBN1G,tail,short,high,1,0.6154523491859436,2048.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.11346938775510204,-0.17551020408163265,-0.06204081632653061,0.6155555555555555,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1HG9O4VJVGXPZ:11:B0002L2JLU,tail,long,low,1,0.004856586456298828,10.0,4.0,3.0,3.0,1.0,1.0,0.0,0.04,-0.04163265306122449,-0.0816326530612245,0.6155555555555555,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.06932344192660694,0.0,0.06932344192660694,0.0,0.08333333333333331,1,1,0,0.0,0.06932344192660694,0.0,0.06932344192660694,0.0,0.08333333333333331
Beauty,A1HG9O4VJVGXPZ:5:B000L1AY3G,tail,long,high,1,0.10929989814758301,8565.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0563265306122449,-0.007346938775510204,-0.0636734693877551,0.6355555555555555,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1HP0N7ZFE2FUF:3:B003VGMLSO,tail,short,high,1,0.10200691223144531,840.0,51.0,51.0,51.0,0.0,0.0,0.0,0.026938775510204082,-0.061224489795918366,-0.08816326530612245,0.6644444444444444,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1II2ZRPKZAQQD:9:B00AO4EBOI,head,long,low,1,0.03742814064025879,8719.0,51.0,51.0,51.0,0.0,0.0,0.0,0.2342857142857143,0.14612244897959184,-0.08816326530612245,0.6733333333333333,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1ILWPH1GHUXE2:1:B0020122ZS,head,short,high,1,0.12198060750961304,1013.0,15.0,14.0,16.0,1.0,-1.0,-2.0,-0.08734693877551021,-0.008979591836734694,0.07836734693877552,0.7022222222222222,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.004761904761904759,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.004166666666666666
Beauty,A1K8Z5ANJIO449:2:B00006IV30,head,short,low,1,0.011299550533294678,2529.0,51.0,51.0,51.0,0.0,0.0,0.0,0.15918367346938775,0.05142857142857143,-0.10775510204081631,0.6377777777777778,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1KZ4VRBIN9KCT:5:B00466RIH2,tail,long,high,1,0.6554813385009766,1.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.14285714285714285,-0.07102040816326531,0.07183673469387754,0.6266666666666667,0.30000001192092896,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1L9ZTGO75717E:3:B006OMHTMK,tail,short,high,1,0.27535414695739746,10634.0,26.0,24.0,31.0,2.0,-5.0,-7.0,0.015510204081632653,0.07428571428571429,0.05877551020408164,0.6288888888888889,0.29999998211860657,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0032051282051282007,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.006203473945409432
Beauty,A1MULRLRNZDOFK:2:B001LZFUX0,tail,short,low,1,0.032024264335632324,7067.0,3.0,3.0,2.0,0.0,1.0,1.0,0.11510204081632654,-0.0008163265306122449,-0.11591836734693878,0.6422222222222222,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.13092975357145753,0.0,0.13092975357145753,0.0,0.16666666666666669
Beauty,A1N8VZP6JAAMA4:5:B000O1NJZ8,tail,long,high,1,0.15308082103729248,8551.0,51.0,51.0,51.0,0.0,0.0,0.0,0.012244897959183673,-0.03346938775510204,-0.045714285714285714,0.6622222222222223,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1OD07ORS8TCC1:3:B0000536P3,head,short,high,1,0.06790733337402344,11200.0,51.0,51.0,51.0,0.0,0.0,0.0,0.05795918367346939,-0.018775510204081632,-0.07673469387755102,0.6422222222222222,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1OTUKJ8298TY5:1:B004KATCFK,head,short,high,1,0.1345200538635254,685.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.05959183673469388,0.04,0.09959183673469388,0.6244444444444445,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1P440A4H9585R:2:B000YC718S,tail,short,low,1,0.05562698841094971,4.0,8.0,5.0,7.0,3.0,1.0,-2.0,0.08897959183673469,0.08897959183673469,0.0,0.66,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.38685280723454163,0.0,0.07138793044881286,0.0,0.07500000000000001,1,1,0,0.0,0.0,0.0,0.01786845654760455,0.0,0.01785714285714285
Beauty,A1QS0JG4J81E1P:1:B003YCCLIA,head,short,low,1,0.05916273593902588,1702.0,51.0,51.0,51.0,0.0,0.0,0.0,0.02040816326530612,0.1983673469387755,0.17795918367346938,0.6311111111111111,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1S2HCN6WF93MF:4:B0057JCYYE,head,short,high,1,0.06192517280578613,1.0,51.0,51.0,51.0,0.0,0.0,0.0,0.022040816326530613,0.005714285714285714,-0.0163265306122449,0.6355555555555555,0.30000001192092896,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1TXKHR1AXOCYF:2:B000W3WP1W,tail,short,high,1,0.13373011350631714,3484.0,51.0,51.0,51.0,0.0,0.0,0.0,0.1036734693877551,0.17551020408163265,0.07183673469387755,0.6222222222222222,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1U2HFSCT74J1R:3:B000RGZK02,head,short,low,1,0.012508034706115723,8575.0,34.0,33.0,46.0,1.0,-12.0,-13.0,0.0563265306122449,0.04,-0.0163265306122449,0.6422222222222222,0.29999998211860657,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0008912655971479513,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.0076726342710997444
Beauty,A1VNFH9JQENIJ0:2:B002HHPTBO,tail,short,low,1,0.0064116716384887695,4430.0,51.0,51.0,51.0,0.0,0.0,0.0,0.12816326530612246,0.09877551020408164,-0.029387755102040822,0.6155555555555555,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1WKQ94M45D8MG:25:B00A0J084Y,head,long,low,1,0.04396188259124756,1076.0,1.0,2.0,1.0,-1.0,0.0,1.0,0.0008163265306122449,0.09061224489795919,0.08979591836734695,0.6866666666666666,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,-0.36907024642854247,0.0,-0.36907024642854247,0.0,-0.5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1WOGVKRFRNVOZ:4:B000GG1944,head,short,high,1,0.09846091270446777,249.0,51.0,51.0,51.0,0.0,0.0,0.0,0.015510204081632653,-0.08244897959183674,-0.0979591836734694,0.6111111111111112,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A1WSQ0QRWQC7VI:15:B0020122ZS,head,long,low,1,0.042523980140686035,11867.0,48.0,51.0,47.0,-3.0,1.0,4.0,0.02857142857142857,0.04,0.01142857142857143,0.6844444444444444,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-0.020833333333333332,1,0,0,0.0,0.0,0.0,0.0,0.0,0.00044326241134751837
