sample_key,target_group,GRAM_rank,GRAM_Recall@10,GRAM_NDCG@10,GRAM_Recall@50,GRAM_covered,CET_v1_rank,CET_v1_Recall@10,CET_v1_NDCG@10,CET_v1_Recall@50,CET_v1_covered,GACR_v3_rank,GACR_v3_Recall@10,GACR_v3_NDCG@10,GACR_v3_Recall@50,GACR_v3_covered,CET_v1_GACR_v3_rank,CET_v1_GACR_v3_Recall@10,CET_v1_GACR_v3_NDCG@10,CET_v1_GACR_v3_Recall@50,CET_v1_GACR_v3_covered
A3ABACSTOAY0HS:validation:B000MP20BU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,94,0.0,0.0,0.0,1,,0.0,0.0,0.0,0
A3AFWXPEML8BV:validation:B00388ES6S,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3AGWETRSAG7OS:validation:B002XROSJC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3AJH26YV49KH:validation:B004560BPY,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3AJQQEABBCYLX:validation:B00A8UT56W,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3AVJCB1ZD6ZY5:validation:B00A88B16Q,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3AZAJ7W69IE9G:validation:B00005R17A,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3AZOHQ7RCCWCF:validation:B000WCOJZ8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3B456RRSJY8CR:validation:B00712Y28Q,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3BA4F1E2PGRCC:validation:B000ASC37K,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3BHZT28G6RUPU:validation:B00407KIPG,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3BK2MCK26FK6J:validation:B007ADINLI,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3BL564DYD9MJY:validation:B006O6FKDG,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3BOZNF944LM8L:validation:B009NHVN6G,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3BVDW4DOLJAN0:validation:B00DLUE8DQ,head,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
A3BZUQXA2QHDI2:validation:B0085Y3MTO,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3C0MLLEMOZGDL:validation:B001NVAEM4,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3CDDXZ9WYJIQA:validation:B000059LBN,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3CHIF3EHXCLA5:validation:B00CXVNXEO,head,8,1.0,0.31546487678572877,1.0,1,8,1.0,0.31546487678572877,1.0,1,8,1.0,0.31546487678572877,1.0,1,8,1.0,0.31546487678572877,1.0,1
A3CI1E0Q3VWNZ6:validation:B001RE8LMW,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3CL98FXI2UCML:validation:B004UU9X5O,head,10,1.0,0.2890648263178879,1.0,1,8,1.0,0.31546487678572877,1.0,1,11,0.0,0.0,1.0,1,9,1.0,0.3010299956639812,1.0,1
A3CO2C5ERTT22Y:validation:B00CYQ9Q76,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3CO9NA72BTG44:validation:B007Q0ODW8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3CTGG8EGMGPIV:validation:B003AHG3HE,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3CYQNJD5EB7PK:validation:B00CMNX2IA,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3D32QEWO8JRUL:validation:B005PNO5SU,head,35,0.0,0.0,1.0,1,32,0.0,0.0,1.0,1,24,0.0,0.0,1.0,1,19,0.0,0.0,1.0,1
A3D3U7BACWCNSE:validation:B0006FSEOI,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3D60ZDNS96B4E:validation:B000BKHYQC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3DF7YA7S6FMJ4:validation:B0015GMFLK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3DFC5OWILUT4L:validation:B006WREUQU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3DFMOSV7NZCQD:validation:B00804BDE0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3DHLCR6MTS0M0:validation:B0000DJ3E2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3DUXQS3UTA2Y4:validation:B00A9JNR8E,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3DVNQN75E4JWW:validation:B00E3FHVQE,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3DX6K7PU4QQPU:validation:B002UD1G9Y,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3E4P0QU692GN6:validation:B00FAQVY5E,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3E9OF02SA70D9:validation:B00A8HOYQQ,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3E9WG5BEAFF3T:validation:B00ECV5KSU,tail,,0.0,0.0,0.0,0,29,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,37,0.0,0.0,1.0,1
A3EATR6A9VWRQ3:validation:B005ANEPPI,tail,5,1.0,0.38685280723454163,1.0,1,4,1.0,0.43067655807339306,1.0,1,4,1.0,0.43067655807339306,1.0,1,4,1.0,0.43067655807339306,1.0,1
A3EAXTP4Z0NU5J:validation:B003NVJ7WK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3EBZ9FT9X92OR:validation:B00I2EK28G,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3EERSWHAI6SO:validation:B004N53IC0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3EGBTYS1RKKA2:validation:B000L8EEPS,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3EJ8XHVDC0CWH:validation:B00CJO8ZZW,head,20,0.0,0.0,1.0,1,17,0.0,0.0,1.0,1,18,0.0,0.0,1.0,1,14,0.0,0.0,1.0,1
A3EWUMHYMPD7IB:validation:B00349MPQQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3F4RORYUMGNJ8:validation:B0000D12XT,tail,42,0.0,0.0,1.0,1,36,0.0,0.0,1.0,1,35,0.0,0.0,1.0,1,34,0.0,0.0,1.0,1
A3F4YJBZP04HQS:validation:B0076TRVCS,tail,3,1.0,0.5,1.0,1,4,1.0,0.43067655807339306,1.0,1,3,1.0,0.5,1.0,1,4,1.0,0.43067655807339306,1.0,1
A3F7FPMRJHW4RN:validation:B00CKH9FAC,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3FAKD9XGM1JO3:validation:B00021H92Y,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3FDLVDWUR93PS:validation:B00284615E,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3FE2DCZPL6VKF:validation:B00CEQ192Q,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3FEGTOLCWXSV4:validation:B009Q3JBCK,head,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
A3FEQXNCFC68KC:validation:B0016H9ROQ,tail,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1
A3FNZ1APZYGMNA:validation:B00ASXSP10,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,88,0.0,0.0,0.0,1,78,0.0,0.0,0.0,1
A3FR6XA935PSSN:validation:B004081EKS,head,12,0.0,0.0,1.0,1,24,0.0,0.0,1.0,1,14,0.0,0.0,1.0,1,42,0.0,0.0,1.0,1
A3FRPEUKURM327:validation:B003FD80IS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3FZALNJU827SX:validation:B006ZUUVRQ,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3FZYXPQW74FJY:validation:B00D95E30G,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3G0U6PF6AWXK7:validation:B0002KPGCU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3G4O3AF6JSTYW:validation:B00DKCI1P6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3GAZ3BT0EYHLQ:validation:B00DPJ07GU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3GDI9D0LPQNPT:validation:B006WFGM0O,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3GF2WI2PEWGM9:validation:B0039PUTZY,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3GPDH4FMH514Y:validation:B005RQ4WXI,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3GUK4RWXKHS9I:validation:B00C69LOL2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3GVXL028FFXMW:validation:B005VPREUI,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3H11VW0L01A1T:validation:B00EZIXA78,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3H3IC2SOP8OHT:validation:B0006HB9FW,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3H3TRRGOHK7CV:validation:B005CWGJ6K,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3H4TIVTTA5IBB:validation:B0089RPUHO,head,41,0.0,0.0,1.0,1,25,0.0,0.0,1.0,1,38,0.0,0.0,1.0,1,31,0.0,0.0,1.0,1
A3HAA7H8PBVM78:validation:B00IVFCGKS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3HAKYDK4SU4XT:validation:B00AJE1CY0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3HD1AJP0E353F:validation:B00A92K0KY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3HKJUDAXMZHFE:validation:B00F4WMA4I,tail,14,0.0,0.0,1.0,1,33,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1,28,0.0,0.0,1.0,1
A3HW3661Y6A2XP:validation:B00767PTWO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3HXAFS1O6FWS:validation:B002T3NQA2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3I64CVN1BSX2U:validation:B001P06GX4,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3IFB1Y1EBX3C5:validation:B007HZ9S7C,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3IOQ7NVVLAUEE:validation:B0039L0RXM,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3IT8DEMJ8SRAP:validation:B00CAVTMHO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3ITVS1WQT6WI3:validation:B0083TXWMI,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3IXIZ5CVQJ6FZ:validation:B000W3VCAC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3IZKNM88ZMDAN:validation:B005E7A21Q,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3J4TETT4T379D:validation:B00C2P73SS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3J5JBYLOMVYZE:validation:B005XVCPJ0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3J6DUO3ROV0OX:validation:B0090HDMP4,tail,10,1.0,0.2890648263178879,1.0,1,17,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1,13,0.0,0.0,1.0,1
A3JBRRR4NLMAUU:validation:B00CQHYZNS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3JDTW351GHLFV:validation:B007D850ES,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3JEX0ZQOG5FC8:validation:B000NV6BZY,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3JL3G7SU01JDP:validation:B005VPRE3U,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3JNT1XPAV7UKL:validation:B00000IUFD,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3JY5GH0N9F1HX:validation:B00000DMF6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3K3LLIWUEOSBP:validation:B000MRGWRQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3K5N2LA0XT7WW:validation:B000GL1HV4,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3K79V6EK1DV7J:validation:B000GKW6RE,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3K9NDME3X61PZ:validation:B009T45XNM,head,5,1.0,0.38685280723454163,1.0,1,5,1.0,0.38685280723454163,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1
A3KAVMCTCYKIBS:validation:B00CP5NSGG,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3KG8K6GO9SJJP:validation:B000WO7Y12,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,74,0.0,0.0,0.0,1,,0.0,0.0,0.0,0
A3KOAAHCI18FKI:validation:B00CKH9NS6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3KQYVS8LVJF07:validation:B004G4AP06,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3KX3OGWI2E753:validation:B000058TJ3,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3L59EOEXSU9NJ:validation:B004T33JVG,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3LBZLI0FOL2YP:validation:B000NW5RTY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3LETG39TWHQP:validation:B004OYYAUE,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3LI67KTGSI0IT:validation:B000GIL2DU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3LPH1Q12SPHGR:validation:B007XVYN4S,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3LY02SR2BN6UT:validation:B00BQYR11A,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3M2GS4YDG9NZW:validation:B0007LQ1DC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3M7DV79N41DYM:validation:B001QMPWB8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3M7Q456YHHMH2:validation:B00CNNPOHQ,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3M82NO6OU1FHS:validation:B00F9F6OVK,head,4,1.0,0.43067655807339306,1.0,1,4,1.0,0.43067655807339306,1.0,1,6,1.0,0.3562071871080222,1.0,1,6,1.0,0.3562071871080222,1.0,1
A3MCP70R2GELY7:validation:B0063OASAO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3MFGD9WEJK2RU:validation:B007Q0OAJ4,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3MMI3FYU1XXPY:validation:B007U7M0WM,head,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
A3N0KFDA9418YI:validation:B00008O0ZY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,53,0.0,0.0,0.0,1,94,0.0,0.0,0.0,1
A3N6G1G20OP8GX:validation:B003774VXK,tail,28,0.0,0.0,1.0,1,20,0.0,0.0,1.0,1,19,0.0,0.0,1.0,1,15,0.0,0.0,1.0,1
A3NB3HS9NAI4PG:validation:B008V2B5AS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3NDB4MMNFKAQP:validation:B003NVJ9JG,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,72,0.0,0.0,0.0,1
A3NE7BWSEOHIWJ:validation:B00DPK120O,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3NIG4M8VUDSQP:validation:B005N28TNU,head,38,0.0,0.0,1.0,1,41,0.0,0.0,1.0,1,25,0.0,0.0,1.0,1,29,0.0,0.0,1.0,1
A3NJ6PGDVE39HV:validation:B000BVNWJY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3NP2LM6MQ2XP0:validation:B000S1C8XI,tail,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
A3NPQ9CRARXBU5:validation:B007PVHMCG,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3NQFZIPITICVV:validation:B0013EP1CO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3NYKHD0CE645Y:validation:B008CP6KG8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3O1COG1P76JW9:validation:B0017RSYCG,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3O1EFKA6UXFHR:validation:B007X9034O,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3OJYFHOG55M53:validation:B008A2BA8G,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3P09YCNLCWA8S:validation:B000GKD470,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3P1OQ9ORH766T:validation:B00CZG79HE,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3P43VFKPJ3X8K:validation:B00000IWIT,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3PCT94DZGOKG:validation:B0089FJD1U,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,77,0.0,0.0,0.0,1,79,0.0,0.0,0.0,1
A3PNBZ677VZHO1:validation:B004S8F7QM,head,37,0.0,0.0,1.0,1,49,0.0,0.0,1.0,1,46,0.0,0.0,1.0,1,45,0.0,0.0,1.0,1
A3PPXVR5J6U2JD:validation:B00FAQW0N4,head,4,1.0,0.43067655807339306,1.0,1,3,1.0,0.5,1.0,1,4,1.0,0.43067655807339306,1.0,1,3,1.0,0.5,1.0,1
A3PQSRBLPP1585:validation:B00712O2LS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3PZOSZK6DZDUG:validation:B00CZG79HE,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3Q31FES48PW9R:validation:B00404GH7W,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3Q8LROBADQOSC:validation:B008XTVTGO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3Q90JARBPQ51Y:validation:B004O0TOJA,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3QF9PWUCR7YR1:validation:1223063119,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3QSXILNE7LMD6:validation:B000S4BF4I,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3QTPXPY7OB3YN:validation:B009T45XDW,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3QWGIXTKEEW95:validation:B001Q3KU9Q,head,13,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1,13,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1
A3QYL7748HO98E:validation:B006O6FL5I,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3R1BKS6STBOOA:validation:B00499CVBE,head,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
A3R7ATFBOPRY9F:validation:B00C6PRL18,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3RMEU4GNP60BM:validation:B00AYHJKJQ,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3RNGSJAOB6E96:validation:B003AIM52A,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3RO3CGZ9MWA1I:validation:B000NVBEA6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3S0HLMRRSSCY:validation:B003RBEHU8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3S59RYPPWC1RF:validation:B00H64YYWS,tail,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
