user,split,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean,lp_current,lp_recover,benefit,positive_label,predicted_probability
A1FLDHJ6HCI1RJ,audit,02fcf80b9999d5148e1b0a2a3078f0d9fcc0efe7612175f4bc956d622b232047,2.0,114.0,57.0,83.0,1.0,1.0,110.0,55.0,146.0,73.0,0.3756324212700052,0.22818791946308725,68.0,158.0,3.3485171238332416,2.3025850929940455,0.0,10.0,-0.42625707387924194,-0.8261932134628296,-0.39993613958358765,0,0.22388504370856321
A35CM8FCVYQP1Z,audit,03001d4bd11c77ed60fdde01a28483a9b783727e6cb6114dd1bea278f2f41e61,5.0,415.0,83.0,83.0,1.0,1.0,395.0,79.0,838.0,167.6,0.1928069348369037,0.09066666666666667,170.0,395.0,2.7586775281753004,1.791759469228055,0.2,10.0,-0.9890564680099487,-1.120700716972351,-0.13164424896240234,0,0.12086044508508652
A2S6QCNNN8AK91,audit,03299b80a741f887d7a93e49fe866f04039c3c257933257c4ed14a9a7d9b289f,20.0,1116.0,55.8,83.0,1.0,1.0,1084.0,54.2,1435.0,71.75,0.3939942239626907,0.1440677966101695,682.0,1578.0,2.867849232812722,1.6094379124341003,0.25,10.0,-1.07504141330719,-1.1955769062042236,-0.12053549289703369,0,0.2539370901615829
AMNPBJZDDRLEB,audit,0330e18e4fa1b3b53a4882685a14810af78f8e8b2565afc962195dd8255764a7,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,217.0,108.5,0.23895245610574078,0.22972972972972974,68.0,158.0,3.352819547430001,2.9444389791664403,0.0,10.0,-0.2865416407585144,-0.6014504432678223,-0.31490880250930786,0,0.15123745182215978
A2KYFJPCOJY35Q,audit,033d19fb5765a7cf3fde1e27133f7380b0c908980e3ba964f73e6d7065081a5c,2.0,129.0,64.5,84.0,1.0,1.0,125.0,62.5,135.0,67.5,0.3493362148811362,0.2682926829268293,67.0,159.0,3.954193579645021,2.772588722239781,0.0,10.0,-1.0023702383041382,-1.1186397075653076,-0.11626946926116943,0,0.2218250357812915
A30R2GXW6734H7,audit,034e2971a92bdaa7497a3190105c4d07070169145bd0256a1eeb89d869d1366a,5.0,300.0,60.0,83.0,1.0,1.0,292.0,58.4,489.0,97.8,0.33664045800356784,0.12408759124087591,170.0,395.0,2.3896675298892687,1.6094379124341003,0.4,10.0,-0.27932682633399963,-0.19181671738624573,0.0875101089477539,1,0.17130187391049276
A36FCC82G272Y6,audit,0353fecc35aad6681fe30d62247dbd79d70d07327b1baca27ed0f855a601fe2b,3.0,184.0,61.333333333333336,78.0,1.0,1.0,184.0,61.333333333333336,184.0,61.333333333333336,0.3733781918564527,0.30357142857142855,102.0,237.0,2.7495097082667392,2.5649493574615367,0.0,10.0,-1.2376853227615356,-1.3332959413528442,-0.0956106185913086,0,0.21313290159853898
A2U8LIBHN03DHD,audit,03643a5177b14a2e9612ae76f27fc2a361b92001acd1d25bf65afd82d5431094,3.0,159.0,53.0,83.0,1.0,1.0,155.0,51.666666666666664,415.0,138.33333333333334,0.3593886006754639,0.09115281501340483,102.0,237.0,2.4930998792609445,1.9459101490553132,0.3333333333333333,10.0,-0.9730245471000671,-1.3449956178665161,-0.371971070766449,0,0.18329501829885278
A1WT3WVA0IJ5OO,audit,0380e6455a144b43d68ea8690403de00277f112c89f166ee0deb583e9af1946a,5.0,224.0,44.8,84.0,1.0,1.0,220.0,44.0,382.0,76.4,0.4393339850114044,0.12,169.0,396.0,3.8204675327150412,2.3978952727983707,0.0,10.0,-0.9484062790870667,-1.2305070161819458,-0.28210073709487915,0,0.22166102369372911
A32LA0HS2W8MT0,audit,038242551440f80381e722b8635ae3645fdb660e6d65df7540df2be4f509fb87,5.0,191.0,38.2,83.0,1.0,1.0,187.0,37.4,197.0,39.4,0.5082119522905919,0.2764227642276423,171.0,394.0,4.70426403312455,4.304065093204169,0.0,10.0,-0.3945416510105133,-0.46005886793136597,-0.06551721692085266,0,0.35778819242207127
A2KJZXIXBHVG0K,audit,0388992f04bdbf07ddbdd1d0ae4ad44208511073081d751b9d1b38f27a3400cc,10.0,243.0,24.3,39.0,1.0,1.0,243.0,24.3,243.0,24.3,0.5926876036806016,0.4657534246575342,345.0,785.0,4.150409265601736,2.3025850929940455,0.0,10.0,-0.29075852036476135,-0.279094398021698,0.011664122343063354,0,0.1592384809862487
ARXUXC39DLCOA,audit,039b17ac7c8ce2689ddccb6f4b3b8f1835ed1d3e2b0cc85236267732dc1ab4c2,2.0,104.0,52.0,83.0,1.0,1.0,100.0,50.0,130.0,65.0,0.42797202797202794,0.23776223776223776,68.0,158.0,2.2769384458002704,1.6094379124341003,0.5,10.0,-0.6654425263404846,-0.7718357443809509,-0.10639321804046631,0,0.225523199174511
A1H7Y5XKPGT0OS,audit,03c5a189c530bb1a536f30860fbed6322294b1d56612b8537c568e7b4ee393ba,6.0,277.0,46.166666666666664,84.0,1.0,1.0,271.0,45.166666666666664,986.0,164.33333333333334,0.4423622505481999,0.039951573849878935,207.0,471.0,3.619522902972683,2.0794415416798357,0.16666666666666666,10.0,-0.7099108099937439,-0.6927886009216309,0.017122209072113037,0,0.16619714743263728
A1UP82HIKY9994,audit,03c757ef12d87b01913ac3c5dd79529e310aaa03c4b90dd23adbd57a2033da34,2.0,110.0,55.0,83.0,1.0,1.0,106.0,53.0,188.0,94.0,0.3621794871794872,0.17435897435897435,67.0,159.0,2.0715673631957663,1.9459101490553132,0.5,10.0,-1.1095441579818726,-1.4938151836395264,-0.3842710256576538,0,0.20674771811371967
A3MPPNO856HTJN,audit,03d97b1824ec2ef7244db824981e9004995e98fc800b5fcaea802509c9ed244d,2.0,128.0,64.0,83.0,1.0,1.0,124.0,62.0,130.0,65.0,0.35804701627486435,0.2857142857142857,68.0,158.0,1.868834809141684,1.791759469228055,1.0,10.0,-0.19962681829929352,-1.7116035223007202,-1.511976718902588,0,0.20264267432638056
A2DPY1L4RDVHCV,audit,03e30c78dc92bd12a331b29151193e01e91c81d92ab3bb0b3d128dc96cdade78,3.0,149.0,49.666666666666664,66.0,1.0,1.0,149.0,49.666666666666664,149.0,49.666666666666664,0.40898218980410755,0.3333333333333333,100.0,238.0,2.2599739691574174,1.6094379124341003,0.6666666666666666,10.0,-2.142885446548462,-2.251396656036377,-0.10851120948791504,0,0.18446125729906662
AS5F7AYETW6FL,audit,03e7c5f3b58a54be7db26f0f41dbeb714677b69518c038c63beacdd142f19bb6,2.0,111.0,55.5,67.0,1.0,1.0,111.0,55.5,111.0,55.5,0.3862655496318863,0.33663366336633666,68.0,158.0,3.341054298724904,2.6390573296152584,0.0,10.0,-1.0253087282180786,-1.3363516330718994,-0.3110429048538208,0,0.18400976843848035
A1OOMSOB6SNMNJ,audit,04081fced663edce5a6f68fe2fdae5607c3ad9ec16b93d7574187a941faec756,4.0,235.0,58.75,83.0,1.0,1.0,231.0,57.75,317.0,79.25,0.35874754501775147,0.1708542713567839,136.0,316.0,3.5804133084564707,2.0794415416798357,0.25,10.0,-0.7492597699165344,-0.6762493848800659,0.0730103850364685,1,0.1912703354008905
A1S52XH2CS4Y26,audit,040c7286903ccd3e3343f6cdc263116b8cea280af69b1c3a6b1ee50915f03426,17.0,629.0,37.0,83.0,1.0,1.0,613.0,36.05882352941177,1785.0,105.0,0.4884405922973606,0.046511627906976744,582.0,1339.0,4.306680848679309,3.4657359027997265,0.0,10.0,-0.48317384719848633,-0.580994725227356,-0.09782087802886963,0,0.17249458798268866
A3O4J05CPH01Y,audit,040fb3e1ae54df478de3d4486b3b8626c7cd1d572096f316abb30ebb4d49e030,2.0,155.0,77.5,84.0,1.0,1.0,151.0,75.5,201.0,100.5,0.2631317557697926,0.20245398773006135,67.0,159.0,3.387111943178807,3.2188758248682006,0.0,10.0,-2.1493546962738037,-2.1592142581939697,-0.009859561920166016,0,0.16040633257929351
A3TLHXAWJQ5AO6,audit,042189e047c7e869e571eb57c779cfe8efe19d95a48fdfc963392f5a61124474,3.0,193.0,64.33333333333333,84.0,1.0,1.0,185.0,61.666666666666664,430.0,143.33333333333334,0.29463941076844297,0.10476190476190476,103.0,236.0,2.562971112288265,1.9459101490553132,0.3333333333333333,10.0,-0.13498340547084808,-0.9295387864112854,-0.7945553660392761,0,0.16418547221885296
A1GARI2JT6EAWA,audit,042ed2aca005b7fab4582162c4d59958c810169695cbcde127e432c8ebececf7,2.0,44.0,22.0,24.0,1.0,1.0,44.0,22.0,44.0,22.0,0.6114249843063402,0.5932203389830508,69.0,157.0,4.558014846252471,4.51085950651685,0.0,10.0,-0.5829269289970398,-0.6110501289367676,-0.028123199939727783,0,0.19099310342485104
A228NL6M5TLOAL,audit,04325fa95a08e30eb72751a0de92af9679864e9094d6268b41e544f0246da90f,7.0,475.0,67.85714285714286,83.0,1.0,1.0,455.0,65.0,1096.0,156.57142857142858,0.2739420918676275,0.08333333333333333,238.0,553.0,2.524560393056961,1.791759469228055,0.14285714285714285,10.0,-1.9955272674560547,-2.0039870738983154,-0.008459806442260742,0,0.1532253116715329
APMY5FU5E4EY6,audit,043f035b9394e1989f6ec6d8fcb86da33461dc3f425fc1f2074825d698907b2e,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,207.0,103.5,0.24822130190081768,0.2328767123287671,68.0,158.0,2.6235120360802426,2.3025850929940455,0.0,10.0,-0.47019335627555847,-0.8099116086959839,-0.3397182524204254,0,0.143548734614294
AC7DC22Q4O8D1,audit,045abbc194acf26b8e152883282e8ec4ee69a3bc9fae26de7ff25a6ec6d61ae7,3.0,250.0,83.33333333333333,84.0,1.0,1.0,238.0,79.33333333333333,423.0,141.0,0.2064616289033947,0.14977973568281938,101.0,238.0,2.662508159949589,2.0794415416798357,0.3333333333333333,10.0,-0.5790209174156189,-1.3212575912475586,-0.7422366738319397,0,0.13131042020296818
A23URR08HKOXIN,audit,0465fdcdba35506393c3025e4abce465edf4f7527d644bfe09d1924b4b0fb8b9,4.0,281.0,70.25,84.0,1.0,1.0,273.0,68.25,309.0,77.25,0.3143512623411866,0.24087591240875914,134.0,318.0,3.1566558477640942,2.197224577336219,0.0,10.0,-0.23764559626579285,-1.4937304258346558,-1.2560847997665405,0,0.19951830848838137
A5PTPK183WVWP,audit,046cfacb5f44ed250ad6da7f2150ae789b034df504d72b8229e004b8b324c532,3.0,139.0,46.333333333333336,54.0,1.0,1.0,139.0,46.333333333333336,139.0,46.333333333333336,0.42519813519813515,0.38636363636363635,102.0,237.0,3.9202200534374714,2.4849066497880004,0.0,10.0,-1.2416093349456787,-1.2098807096481323,0.03172862529754639,1,0.1694633191729709
A1Q6KRQM6O5TDW,audit,046d72a78301ef10b72d6b9688170b60fd75e1a4c4f7fa7bf7b798475abded80,2.0,114.0,57.0,83.0,1.0,1.0,110.0,55.0,129.0,64.5,0.39032634032634034,0.25757575757575757,68.0,158.0,1.7005986908310775,1.6094379124341003,1.0,10.0,-0.796393096446991,-0.8956069946289062,-0.09921389818191528,0,0.21464437666586964
A2RSIE1EIOH8SR,audit,047704f40066798b602d94c4f28ef54e7251dbf4e899af92a0dc747f1c7324c2,3.0,200.0,66.66666666666667,83.0,1.0,1.0,192.0,64.0,548.0,182.66666666666666,0.2795403597036124,0.07505518763796909,102.0,237.0,2.8440272679699956,1.6094379124341003,0.3333333333333333,10.0,-0.4731012284755707,-0.48130372166633606,-0.00820249319076538,0,0.14088544242356013
AZGASE8LW7VHI,audit,0483fe1ecc57bb7b141dc0d64edd7ee1b46c0a49ecaf935ba60c60b66d5c5309,2.0,134.0,67.0,83.0,1.0,1.0,130.0,65.0,296.0,148.0,0.2609318996415771,0.12186379928315412,68.0,158.0,2.1242476210246792,1.6094379124341003,0.5,10.0,-1.375029444694519,-1.642480492591858,-0.26745104789733887,0,0.15468749790069034
A9LQU83YA8UKM,audit,0489285725eb28795f8b10d39ef0763cd2112217f7f6805a7ccd3f3b6b1b3b55,5.0,320.0,64.0,83.0,1.0,1.0,308.0,61.6,469.0,93.8,0.33833853976711115,0.17989417989417988,170.0,395.0,2.4385123567004454,1.791759469228055,0.6,10.0,-1.0238202810287476,-0.962209165096283,0.0616111159324646,1,0.18254032266051903
A2PNJFSUPPD30I,audit,04996c529ae8ff61abd14ab5e63e20e7318224650c19fffcedb8115eaf6b49fe,7.0,341.0,48.714285714285715,84.0,1.0,1.0,332.0,47.42857142857143,526.0,75.14285714285714,0.43400814408056737,0.12452830188679245,234.0,556.0,4.0215538536339315,2.0794415416798357,0.14285714285714285,10.0,-0.9138659834861755,-0.884742796421051,0.02912318706512451,1,0.2065693854161714
A194R9KSGDJJ5C,audit,04b8a8d6224f4027d3ee559c25acf121d67a018053287f43dc93508ffc8a5af8,2.0,57.0,28.5,42.0,1.0,1.0,57.0,28.5,57.0,28.5,0.5706229860365198,0.4473684210526316,68.0,158.0,3.3322045101752034,2.0794415416798357,0.5,10.0,-0.8591610193252563,-0.8410149812698364,0.018146038055419922,0,0.16605008616971748
A2O70L76OLPK1Y,audit,04e54815d556a7e3dea97e6c2f4c9cddd97ce28f3dab40eddf04f8833bb5f13c,3.0,138.0,46.0,84.0,1.0,1.0,134.0,44.666666666666664,255.0,85.0,0.4201979307242465,0.14102564102564102,101.0,238.0,2.260730685335597,1.9459101490553132,0.3333333333333333,10.0,-0.8024872541427612,-0.82869952917099,-0.02621227502822876,0,0.2266493007700676
A2M9GE5ES28APB,audit,04ea86ef72e1c4a7588aaee323b7cfa54a6157773341cc444af174069d6a1962,14.0,981.0,70.07142857142857,83.0,1.0,1.0,941.0,67.21428571428571,2528.0,180.57142857142858,0.2543883645654083,0.04106280193236715,478.0,1104.0,3.3262280764776087,1.6094379124341003,0.07142857142857142,10.0,-1.0526667833328247,-1.002976894378662,0.0496898889541626,1,0.1431588985917096
A2VUVIYAQB0YT1,audit,04ed59eb6c8527f035284f780b186da3c0967dce0620c60fa39e486926a069b6,4.0,245.0,61.25,83.0,1.0,1.0,237.0,59.25,337.0,84.25,0.33952131855357665,0.1827956989247312,137.0,315.0,2.5943863630274757,1.6094379124341003,0.25,10.0,-0.8915619254112244,-1.0662767887115479,-0.1747148633003235,0,0.1896151450215873
A3EBX7GDQVG04V,audit,04f9dd70cbc5e27f1e5ca43e32d4eeec8713e4946039409664bfa5cb598d0edd,7.0,507.0,72.42857142857143,83.0,1.0,1.0,487.0,69.57142857142857,847.0,121.0,0.26030214801940726,0.12454212454212454,238.0,553.0,3.348352549541159,2.3025850929940455,0.0,10.0,-0.6605420708656311,-0.8061723709106445,-0.14563030004501343,0,0.16901403161947737
A339QWXMYBKE6I,audit,0502b032ea10c1d756c01b98916b76e9c94373c3b111c1e483da19172cb34239,3.0,249.0,83.0,83.0,1.0,1.0,237.0,79.0,656.0,218.66666666666666,0.15559753336387408,0.0845771144278607,102.0,237.0,2.1803433330633006,1.0986122886681096,0.6666666666666666,10.0,-0.6219621300697327,-1.9130266904830933,-1.2910645008087158,0,0.11167443468429837
A2C2MY51RC3LNK,audit,0506b0858bbfe6a484adf3bd344caca6788c22c37a6b1ce1f442157edc9de16c,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,442.0,221.0,0.13452497323465065,0.12186379928315412,68.0,158.0,3.522016448637342,1.791759469228055,0.5,10.0,-1.5046660900115967,-1.8620582818984985,-0.35739219188690186,0,0.13180335369306842
A30KCQIU856SEH,audit,0513cb2bca937ecac33ee3c57ec3c015c40fb00ddfbe7222021465c8ed7b8f58,6.0,430.0,71.66666666666667,83.0,1.0,1.0,414.0,69.0,646.0,107.66666666666667,0.2777193478092688,0.16267942583732056,204.0,474.0,3.329476336956287,1.791759469228055,0.16666666666666666,10.0,-1.2506072521209717,-1.263181447982788,-0.012574195861816406,0,0.1701478387889077
A37YUFBI23UPB8,audit,05352bb851b9010056ee901688824a46a5fc08b5aea5a4075ca7935282cdae9b,11.0,791.0,71.9090909090909,83.0,1.0,1.0,763.0,69.36363636363636,1767.0,160.63636363636363,0.25629169296219556,0.08018867924528301,374.0,869.0,2.5889878252571292,1.6094379124341003,0.45454545454545453,10.0,-0.7163020968437195,-0.8933103680610657,-0.1770082712173462,0,0.15186965897919247
A375NF45A1MDWI,audit,0543ea54954fbbe02e6087159ec5e636558455ac734acd7a9ea62f6d6083026b,5.0,285.0,57.0,84.0,1.0,1.0,273.0,54.6,1169.0,233.8,0.3414331933924638,0.039951573849878935,171.0,394.0,4.095451493321795,2.5649493574615367,0.0,10.0,-0.8530965447425842,-0.9171388745307922,-0.06404232978820801,0,0.1648252895187614
A1LFQMIY4VBZMV,audit,056d77b0bb8e0c05dc035e7e9b11e5fcaf4ccefa8939f9d31801d5bb945bd6ec,9.0,573.0,63.666666666666664,83.0,1.0,1.0,561.0,62.333333333333336,1041.0,115.66666666666667,0.3108286876583993,0.07623318385650224,305.0,712.0,3.082845815366679,1.791759469228055,0.3333333333333333,10.0,-0.25575193762779236,-0.23907800018787384,0.016673937439918518,0,0.15984722312186736
A2LXGLSCCV4QD9,audit,056f6d95af55063573ec0a4a76d5a7fe6527a85d4b14c0e57b35faede4841cbb,3.0,131.0,43.666666666666664,62.0,1.0,1.0,131.0,43.666666666666664,131.0,43.666666666666664,0.4851162332545311,0.3541666666666667,102.0,237.0,3.894433650248594,3.4339872044851463,0.0,10.0,-0.5503656268119812,-10.840116500854492,-10.289751052856445,0,0.20802108521753965
A1CACITO13L1L8,audit,05777770bd639dbe2e314a8edbf9d89d412123fa007c0a88abbb88e4b7c7e9ad,2.0,108.0,54.0,83.0,1.0,1.0,104.0,52.0,249.0,124.5,0.35402706608855605,0.13178294573643412,68.0,158.0,1.5890269151739727,1.0986122886681096,1.0,10.0,-0.8839215040206909,-1.10288405418396,-0.21896255016326904,0,0.18209275735980382
A3T5NS7OHNIFT4,audit,057b32297b2c13ca293d2bcda87dd06084aea5f749e94abaff87e40a3ddd47a6,4.0,319.0,79.75,83.0,1.0,1.0,307.0,76.75,518.0,129.5,0.22265922249793219,0.17,136.0,316.0,2.345652898229159,1.791759469228055,0.25,10.0,-0.1372148096561432,-1.3749885559082031,-1.2377737760543823,0,0.14575209505460526
A1YE4XQ4I28DSW,audit,0591955bad1e9f81e640b497c0446d93eed338ab951e614ad79f914d569e5cb7,7.0,329.0,47.0,83.0,1.0,1.0,325.0,46.42857142857143,461.0,65.85714285714286,0.41978179397029847,0.13654618473895583,235.0,556.0,4.034312977836149,2.0794415416798357,0.14285714285714285,10.0,-0.8698332905769348,-0.9616753458976746,-0.09184205532073975,0,0.21713003855738872
A3AAM5VPWXFARB,audit,05b4e8c9b2bcf790f809767db5439714d22769943756685153e06b228e2a1e78,2.0,144.0,72.0,83.0,1.0,1.0,140.0,70.0,323.0,161.5,0.23637980085348506,0.11486486486486487,68.0,158.0,2.389561746555765,1.9459101490553132,0.5,10.0,-1.6660149097442627,-1.8915632963180542,-0.2255483865737915,0,0.14167797090460046
A3L2KYOYDWSRPL,audit,05c9ee37b0b3365f3525634bb2002b97be83c84fca841af9d5ffd4ec51bb3a45,20.0,915.0,45.75,83.0,1.0,1.0,895.0,44.75,2523.0,126.15,0.4285791830973273,0.043316831683168314,689.0,1571.0,4.175017168640456,2.833213344056216,0.0,10.0,-1.1778572797775269,-1.05021333694458,0.12764394283294678,1,0.1565718843344805
APG8YOWMAHRPG,audit,05cea3a96270d8b2b3c715cb80e4981ec086d015910cd6c9bfeea01d16a4ab86,4.0,216.0,54.0,83.0,1.0,1.0,212.0,53.0,216.0,54.0,0.42395428645428646,0.2905982905982906,136.0,316.0,3.8052606702478924,1.791759469228055,0.25,10.0,-0.5471355319023132,-0.5792406797409058,-0.03210514783859253,0,0.2529219513039779
A6A6AR0XGSTXB,audit,05d4a3bc0f0332e4fe3597b6f6dde5295b271fa43aab6d4df7e1acda95550f41,6.0,431.0,71.83333333333333,83.0,1.0,1.0,415.0,69.16666666666667,808.0,134.66666666666666,0.25241826226019587,0.12408759124087591,204.0,474.0,2.710680853084145,1.3862943611198906,0.3333333333333333,10.0,-1.6019936800003052,-1.604170560836792,-0.0021768808364868164,0,0.15287773790916834
A38GKCOC9MHQ2N,audit,05d720abdd150a9e2bba2ccd251ebc0c03a3ca2093bc8b6ee76ff0fe0577d6e8,4.0,270.0,67.5,83.0,1.0,1.0,258.0,64.5,404.0,101.0,0.3158760158760158,0.1837837837837838,136.0,316.0,3.4023834525679826,2.197224577336219,0.0,10.0,-0.778436005115509,-0.5812407732009888,0.19719523191452026,1,0.18143135208175418
A22M3E5S78BYRI,audit,05d8a3690dfea8cdfeda30e060eff45a26e81c7f5052c78433ac614ae19b4588,20.0,1486.0,74.3,83.0,1.0,1.0,1442.0,72.1,2989.0,149.45,0.25037782036738265,0.07234042553191489,679.0,1580.0,2.500378330775389,1.3862943611198906,0.35,10.0,-0.3957492709159851,-1.5498857498168945,-1.1541364192962646,0,0.19295843374160326
A34U4Y40W1GW9I,audit,05e6f32f43291d92e587a0c3d3626f20fa17c9af91a3d5fcb62ed1bf38a5a071,2.0,111.0,55.5,82.0,1.0,1.0,107.0,53.5,365.0,182.5,0.31701108116202453,0.09433962264150944,69.0,157.0,4.629898490344388,4.3694478524670215,0.0,10.0,-0.731229305267334,-1.0210005044937134,-0.2897711992263794,0,0.22303125120444187
A110RS7QL8Q1UX,audit,05f954ffb2a82feb379a8b76cd1b555c3da0ee1bcddfe8ae9cec8dd8669ec041,13.0,457.0,35.15384615384615,83.0,1.0,1.0,453.0,34.84615384615385,468.0,36.0,0.5256363722206495,0.265625,446.0,1023.0,4.421745832223324,3.6375861597263857,0.0,10.0,-0.6040414571762085,-0.6201013922691345,-0.016059935092926025,0,0.34798798827583427
A3UB7SA13JT5A1,audit,0608066ff1afce9821df2c2010ff3e559ddebe9136888bd653191ec328606d0c,14.0,878.0,62.714285714285715,83.0,1.0,1.0,850.0,60.714285714285715,1935.0,138.21428571428572,0.3216079521109792,0.04326328800988875,477.0,1105.0,3.1003620681483146,1.791759469228055,0.14285714285714285,10.0,-0.8664064407348633,-0.8680621385574341,-0.0016556978225708008,0,0.15574820675225418
A324GVROY4NYG7,audit,0621da12f10df4e7b0b4df5343871c110165bd8f5ca1854ddef9c8d6c35cf6e7,2.0,129.0,64.5,84.0,1.0,1.0,125.0,62.5,220.0,110.0,0.2945167964946446,0.15865384615384615,67.0,159.0,2.4141568686511503,1.6094379124341003,0.5,10.0,-1.2804933786392212,-1.6853824853897095,-0.4048891067504883,0,0.17222460069570916
AF2FTSRJB3I5S,audit,06416ffef6277b841905d8a0ca153f11d579a5445ca77060658448b7cc144dc8,8.0,524.0,65.5,83.0,1.0,1.0,508.0,63.5,1029.0,128.625,0.3054205079154269,0.0735930735930736,273.0,631.0,3.202039582458886,2.3978952727983707,0.0,10.0,-0.2826211452484131,-0.1897241324186325,0.09289701282978058,1,0.16041228254576675
AR3EVUQF0AC7R,audit,0651436531374a63d8886ee5b9e082556c322b615a06691d5785023a258c9204,2.0,74.0,37.0,37.0,1.0,1.0,74.0,37.0,74.0,37.0,0.47876984126984123,0.4714285714285714,68.0,158.0,4.52981687727574,4.110873864173311,0.0,10.0,-0.49898025393486023,-0.5660299062728882,-0.06704965233802795,0,0.16450729678600198
A26NTVWYOXC407,audit,065ebd4cb9587ff81d5119f948b752290cbdc1dfa99ed2339465800b155565cf,2.0,114.0,57.0,82.0,1.0,1.0,110.0,55.0,161.0,80.5,0.3642830746489283,0.21341463414634146,69.0,157.0,2.80473589759248,1.9459101490553132,0.5,10.0,-0.42743775248527527,-13.158674240112305,-12.731236457824707,0,0.20454222015221282
A2HWZ43WI89MSF,audit,06841ebcf90932c59e85d3474717e995b1122bd297b0bb8e53b2634b95611fb7,3.0,218.0,72.66666666666667,83.0,1.0,1.0,210.0,70.0,327.0,109.0,0.26404115658745936,0.19318181818181818,102.0,237.0,3.690230877556617,1.9459101490553132,0.3333333333333333,10.0,-0.659299910068512,-0.8705812096595764,-0.21128129959106445,0,0.16314008933988192
AC9QEWWN4W9MC,audit,0691d1a2f885022ca3ee160cb39cb1170bdb63a2f46b98fc30516006203cd92a,6.0,272.0,45.333333333333336,84.0,1.0,1.0,268.0,44.666666666666664,463.0,77.16666666666667,0.4231417474692379,0.10714285714285714,203.0,475.0,3.3739166190088317,1.791759469228055,0.16666666666666666,10.0,-2.070239543914795,-2.107940912246704,-0.03770136833190918,0,0.20783127036021032
AR88L6NGNUHG4,audit,06965ba0afe72b491db2453f2614ad5ae0e8d1255668a444e03c83dfa9718240,3.0,251.0,83.66666666666667,84.0,1.0,1.0,239.0,79.66666666666667,421.0,140.33333333333334,0.2198919340463458,0.1213235294117647,100.0,239.0,3.1686635380257133,2.772588722239781,0.0,10.0,-0.9093133807182312,-0.8275056481361389,0.08180773258209229,1,0.12616504553974714
A3O30ZPF3NSEFV,audit,069d5b5214708b6165a4b838cf03da2dcd5f1c8c3e91a1cb0a8d85e41167a6b9,2.0,167.0,83.5,84.0,1.0,1.0,159.0,79.5,620.0,310.0,0.13578302814592796,0.06297709923664122,67.0,159.0,2.7080502011022096,2.197224577336219,0.0,10.0,-0.8289472460746765,-1.1920926570892334,-0.3631454110145569,0,0.1340235987547248
A1YOQTO8WJC7FI,audit,06e23c57f77acab410c7df2a8235188ec9c41b1ce61a6c13ce5e6187a2e5b89b,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,435.0,217.5,0.13519367588932807,0.13438735177865613,68.0,158.0,3.3485171238332425,3.295836866004329,0.0,10.0,-0.589691162109375,-0.5741679072380066,0.015523254871368408,0,0.1577964712846105
