edge_id,token,depth,descendant_items,same_token_node_count,semantic_distance,cohort
"0,1043,2392,14938,4253>20560",20560,4,1,0,,ineligible
"0,1043,2392,14938>4253",4253,3,1,0,,ineligible
"0,1043,2392,8725,3990,4253,20974>11322",11322,6,1,0,,ineligible
"0,1043,2392,8725,3990,4253>20974",20974,5,1,0,,ineligible
"0,1043,2392,8725,3990>4253",4253,4,1,0,,ineligible
"0,1043,2392,8725>3990",3990,3,1,0,,ineligible
"0,1043,2392>11861",11861,2,1,0,,ineligible
"0,1043,2392>14938",14938,2,1,0,,ineligible
"0,1043,2392>8725",8725,2,1,0,,ineligible
"0,1043,24040,200,18543,9285,4433>2884",2884,6,1,0,,ineligible
"0,1043,24040,200,18543,9285>4433",4433,5,1,0,,ineligible
"0,1043,24040,200,18543>9285",9285,4,1,0,,ineligible
"0,1043,24040,200>18543",18543,3,1,0,,ineligible
"0,1043,24040>200",200,2,1,0,,ineligible
"0,1043,2414,12947,21970,8689,50>8838",8838,6,1,0,,ineligible
"0,1043,2414,12947,21970,8689>50",50,5,1,0,,ineligible
"0,1043,2414,12947,21970>8689",8689,4,1,0,,ineligible
"0,1043,2414,12947>21970",21970,3,1,0,,ineligible
"0,1043,2414>12947",12947,2,1,0,,ineligible
"0,1043,24267,1291,17935,540,2031>16097",16097,6,1,0,,ineligible
"0,1043,24267,1291,17935,540>2031",2031,5,1,0,,ineligible
"0,1043,24267,1291,17935>540",540,4,1,0,,ineligible
"0,1043,24267,1291>17935",17935,3,1,0,,ineligible
"0,1043,24267>1291",1291,2,1,0,,ineligible
"0,1043,24502,27577,17349,25425,2552>9423",9423,6,1,0,,ineligible
"0,1043,24502,27577,17349,25425>2552",2552,5,1,0,,ineligible
"0,1043,24502,27577,17349>25425",25425,4,1,0,,ineligible
"0,1043,24502,27577>17349",17349,3,1,0,,ineligible
"0,1043,24502>27577",27577,2,1,0,,ineligible
"0,1043,2495,27305,19584,2241,20487>1025",1025,6,1,0,,ineligible
"0,1043,2495,27305,19584,2241>20487",20487,5,1,0,,ineligible
"0,1043,2495,27305,19584>2241",2241,4,1,0,,ineligible
"0,1043,2495,27305>19584",19584,3,1,0,,ineligible
"0,1043,2495>27305",27305,2,1,0,,ineligible
"0,1043,25164,27691,31286,15027,5459>25181",25181,6,1,0,,ineligible
"0,1043,25164,27691,31286,15027>5459",5459,5,1,0,,ineligible
"0,1043,25164,27691,31286>15027",15027,4,1,0,,ineligible
"0,1043,25164,27691>31286",31286,3,1,0,,ineligible
"0,1043,25164>27691",27691,2,1,0,,ineligible
"0,1043,25208,2866,2565,1584,15062>9706",9706,6,1,0,,ineligible
"0,1043,25208,2866,2565,1584>15062",15062,5,1,0,,ineligible
"0,1043,25208,2866,2565>1584",1584,4,1,0,,ineligible
"0,1043,25208,2866>2565",2565,3,1,0,,ineligible
"0,1043,25208>2866",2866,2,1,0,,ineligible
"0,1043,25443,4913,21181,9732,14288>17344",17344,6,1,0,,ineligible
"0,1043,25443,4913,21181,9732>14288",14288,5,1,0,,ineligible
"0,1043,25443,4913,21181>9732",9732,4,1,0,,ineligible
"0,1043,25443,4913>21181",21181,3,1,0,,ineligible
"0,1043,25443,8893,6010,19782,24276>1599",1599,6,1,0,,ineligible
"0,1043,25443,8893,6010,19782>24276",24276,5,1,0,,ineligible
"0,1043,25443,8893,6010>19782",19782,4,1,0,,ineligible
"0,1043,25443,8893>6010",6010,3,1,0,,ineligible
"0,1043,25443>4913",4913,2,1,0,,ineligible
"0,1043,25443>8893",8893,2,1,0,,ineligible
"0,1043,27433,7069,21675,12327,7509>9568",9568,6,1,0,,ineligible
"0,1043,27433,7069,21675,12327,8845,9568>536",536,7,1,0,,ineligible
"0,1043,27433,7069,21675,12327,8845,9568>632",632,7,1,0,,ineligible
"0,1043,27433,7069,21675,12327,8845>9568",9568,6,2,0,,ineligible
"0,1043,27433,7069,21675,12327>7509",7509,5,1,0,,ineligible
"0,1043,27433,7069,21675,12327>8845",8845,5,2,0,,ineligible
"0,1043,27433,7069,21675>12327",12327,4,3,1,,control
"0,1043,27433,7069>21675",21675,3,3,1,,control
"0,1043,27433>7069",7069,2,3,1,,control
"0,1043,27577,11446,1225,123,10856>5937",5937,6,1,0,,ineligible
"0,1043,27577,11446,1225,123>10856",10856,5,1,0,,ineligible
"0,1043,27577,11446,1225>123",123,4,1,0,,ineligible
"0,1043,27577,11446>1225",1225,3,1,0,,ineligible
"0,1043,27577>11446",11446,2,1,0,,ineligible
"0,1043,280,17558,1418,15764,801>3420",3420,6,1,0,,ineligible
"0,1043,280,17558,1418,15764>801",801,5,1,0,,ineligible
"0,1043,280,17558,1418>15764",15764,4,1,0,,ineligible
"0,1043,280,17558>1418",1418,3,1,0,,ineligible
"0,1043,280,19574,6441,25174,17507>9264",9264,6,1,0,,ineligible
"0,1043,280,19574,6441,25174>17507",17507,5,1,0,,ineligible
"0,1043,280,19574,6441>25174",25174,4,1,0,,ineligible
"0,1043,280,19574>6441",6441,3,1,0,,ineligible
"0,1043,280,20522,9742,2246,4310>27130",27130,6,1,0,,ineligible
"0,1043,280,20522,9742,2246>4310",4310,5,1,0,,ineligible
"0,1043,280,20522,9742>2246",2246,4,1,0,,ineligible
"0,1043,280,20522>9742",9742,3,1,0,,ineligible
"0,1043,28034,1720,6257,9543,8695>2662",2662,6,1,0,,ineligible
"0,1043,28034,1720,6257,9543>8695",8695,5,1,0,,ineligible
"0,1043,28034,1720,6257>9543",9543,4,1,0,,ineligible
"0,1043,28034,1720>6257",6257,3,1,0,,ineligible
"0,1043,28034>1720",1720,2,1,0,,ineligible
"0,1043,280>17558",17558,2,1,0,,ineligible
"0,1043,280>19574",19574,2,1,0,,ineligible
"0,1043,280>20522",20522,2,1,0,,ineligible
"0,1043,2810,1836,260,8695,2662>9656",9656,6,1,0,,ineligible
"0,1043,2810,1836,260,8695>2662",2662,5,1,0,,ineligible
"0,1043,2810,1836,260>8695",8695,4,1,0,,ineligible
"0,1043,2810,1836>260",260,3,1,0,,ineligible
"0,1043,2810,9417,1836,4968,28455>260",260,6,1,0,,ineligible
"0,1043,2810,9417,1836,4968>28455",28455,5,1,0,,ineligible
"0,1043,2810,9417,1836>4968",4968,4,1,0,,ineligible
"0,1043,2810,9417>1836",1836,3,1,0,,ineligible
"0,1043,2810,9842,16435,5580,1836>9417",9417,6,1,0,,ineligible
"0,1043,2810,9842,16435,5580>1836",1836,5,1,0,,ineligible
"0,1043,2810,9842,16435>5580",5580,4,1,0,,ineligible
"0,1043,2810,9842>16435",16435,3,1,0,,ineligible
"0,1043,2810>1836",1836,2,1,0,,ineligible
"0,1043,2810>9417",9417,2,1,0,,ineligible
"0,1043,2810>9842",9842,2,1,0,,ineligible
"0,1043,28352,9437,10462,4659,22938>12695",12695,6,1,0,,ineligible
"0,1043,28352,9437,10462,4659>22938",22938,5,1,0,,ineligible
"0,1043,28352,9437,10462>4659",4659,4,1,0,,ineligible
"0,1043,28352,9437,15764,3668,2093>14550",14550,6,1,0,,ineligible
"0,1043,28352,9437,15764,3668>2093",2093,5,1,0,,ineligible
"0,1043,28352,9437,15764>3668",3668,4,1,0,,ineligible
"0,1043,28352,9437>10462",10462,3,1,0,,ineligible
"0,1043,28352,9437>15764",15764,3,1,0,,ineligible
"0,1043,28352>9437",9437,2,2,0,,ineligible
"0,1043,2864,11530,6726,1569,9417>12536",12536,6,1,0,,ineligible
"0,1043,2864,11530,6726,1569>9417",9417,5,1,0,,ineligible
"0,1043,2864,11530,6726>1569",1569,4,1,0,,ineligible
"0,1043,2864,11530,9417,6217,6026>29346",29346,6,1,0,,ineligible
"0,1043,2864,11530,9417,6217>6026",6026,5,1,0,,ineligible
"0,1043,2864,11530,9417>6217",6217,4,1,0,,ineligible
"0,1043,2864,11530>6726",6726,3,1,0,,ineligible
"0,1043,2864,11530>9417",9417,3,1,0,,ineligible
"0,1043,2864,18517,11530,16899,1927>10760",10760,6,1,0,,ineligible
"0,1043,2864,18517,11530,16899>1927",1927,5,1,0,,ineligible
"0,1043,2864,18517,11530>16899",16899,4,1,0,,ineligible
"0,1043,2864,18517>11530",11530,3,1,0,,ineligible
"0,1043,2864,5644,11530,20564,30040>9793",9793,6,1,0,,ineligible
"0,1043,2864,5644,11530,20564>30040",30040,5,1,0,,ineligible
"0,1043,2864,5644,11530>20564",20564,4,1,0,,ineligible
"0,1043,2864,5644>11530",11530,3,1,0,,ineligible
"0,1043,2864>11530",11530,2,2,0,,ineligible
"0,1043,2864>18517",18517,2,1,0,,ineligible
"0,1043,2864>5644",5644,2,1,0,,ineligible
"0,1043,28936,3663,16446,6332,2565>6833",6833,6,1,0,,ineligible
"0,1043,28936,3663,16446,6332>2565",2565,5,1,0,,ineligible
"0,1043,28936,3663,16446>6332",6332,4,1,0,,ineligible
"0,1043,28936,3663>16446",16446,3,1,0,,ineligible
"0,1043,28936>3663",3663,2,1,0,,ineligible
"0,1043,29093,10462,27080,12243,24093>24770",24770,6,1,0,,ineligible
"0,1043,29093,10462,27080,12243>24093",24093,5,1,0,,ineligible
"0,1043,29093,10462,27080>12243",12243,4,1,0,,ineligible
"0,1043,29093,10462>27080",27080,3,1,0,,ineligible
"0,1043,29093>10462",10462,2,1,0,,ineligible
"0,1043,2989,524,1258,11904,4840>7619",7619,6,1,0,,ineligible
"0,1043,2989,524,1258,11904>4840",4840,5,1,0,,ineligible
"0,1043,2989,524,1258>11904",11904,4,1,0,,ineligible
"0,1043,2989,524>1258",1258,3,1,0,,ineligible
"0,1043,2989>524",524,2,1,0,,ineligible
"0,1043,29915,17712,6201,2724,280>18448",18448,6,1,0,,ineligible
"0,1043,29915,17712,6201,2724>280",280,5,1,0,,ineligible
"0,1043,29915,17712,6201>2724",2724,4,1,0,,ineligible
"0,1043,29915,17712>6201",6201,3,1,0,,ineligible
"0,1043,29915>17712",17712,2,1,0,,ineligible
"0,1043,30322,15578,28212,5679,7384>5542",5542,6,1,0,,ineligible
"0,1043,30322,15578,28212,5679>7384",7384,5,1,0,,ineligible
"0,1043,30322,15578,28212>5679",5679,4,1,0,,ineligible
"0,1043,30322,15578>28212",28212,3,1,0,,ineligible
"0,1043,30322>15578",15578,2,1,0,,ineligible
"0,1043,3035,2313,2861,3339,7869>1997",1997,6,1,0,,ineligible
"0,1043,3035,2313,2861,3339>7869",7869,5,1,0,,ineligible
"0,1043,3035,2313,2861>3339",3339,4,1,0,,ineligible
"0,1043,3035,2313>2861",2861,3,1,0,,ineligible
"0,1043,3035>2313",2313,2,1,0,,ineligible
"0,1043,3062,3491,7414,212,16051>18596",18596,6,1,0,,ineligible
"0,1043,3062,3491,7414,212>16051",16051,5,1,0,,ineligible
"0,1043,3062,3491,7414>212",212,4,1,0,,ineligible
"0,1043,3062,3491>7414",7414,3,1,0,,ineligible
"0,1043,3062>3491",3491,2,1,0,,ineligible
"0,1043,3157,19621,26048,25463,83>15021",15021,6,1,0,,ineligible
"0,1043,3157,19621,26048,25463>83",83,5,1,0,,ineligible
"0,1043,3157,19621,26048>25463",25463,4,1,0,,ineligible
"0,1043,3157,19621>26048",26048,3,1,0,,ineligible
"0,1043,3157>19621",19621,2,1,0,,ineligible
"0,1043,31581,25425,9148,6115,21783>18247",18247,6,1,0,,ineligible
"0,1043,31581,25425,9148,6115>21783",21783,5,1,0,,ineligible
"0,1043,31581,25425,9148>6115",6115,4,1,0,,ineligible
"0,1043,31581,25425>9148",9148,3,1,0,,ineligible
"0,1043,31581,4371,21783,2856,9392>18042",18042,6,1,0,,ineligible
"0,1043,31581,4371,21783,2856>9392",9392,5,1,0,,ineligible
"0,1043,31581,4371,21783>2856",2856,4,1,0,,ineligible
"0,1043,31581,4371>21783",21783,3,1,0,,ineligible
"0,1043,31581>25425",25425,2,1,0,,ineligible
"0,1043,31581>4371",4371,2,1,0,,ineligible
"0,1043,3478,142,5019,20197,8717>1502",1502,6,1,0,,ineligible
"0,1043,3478,142,5019,20197>8717",8717,5,1,0,,ineligible
"0,1043,3478,142,5019>20197",20197,4,1,0,,ineligible
"0,1043,3478,142>5019",5019,3,1,0,,ineligible
"0,1043,3478>142",142,2,1,0,,ineligible
"0,1043,348,11138,280,8838,4621>4729",4729,6,1,0,,ineligible
"0,1043,348,11138,280,8838>4621",4621,5,1,0,,ineligible
"0,1043,348,11138,280>8838",8838,4,1,0,,ineligible
"0,1043,348,11138>280",280,3,1,0,,ineligible
"0,1043,348,28491,6886,16509,1756>4634",4634,6,1,0,,ineligible
"0,1043,348,28491,6886,16509>1756",1756,5,1,0,,ineligible
"0,1043,348,28491,6886>16509",16509,4,1,0,,ineligible
"0,1043,348,28491>6886",6886,3,1,0,,ineligible
"0,1043,348,6941,2389,10488,2458>2039",2039,6,1,0,,ineligible
"0,1043,348,6941,2389,10488>2458",2458,5,1,0,,ineligible
"0,1043,348,6941,2389>10488",10488,4,1,0,,ineligible
"0,1043,348,6941>2389",2389,3,1,0,,ineligible
"0,1043,348>11138",11138,2,1,0,,ineligible
"0,1043,348>28491",28491,2,1,0,,ineligible
"0,1043,348>6941",6941,2,1,0,,ineligible
"0,1043,3534,346,7973,2560,14923>7869",7869,6,1,0,,ineligible
"0,1043,3534,346,7973,2560>14923",14923,5,1,0,,ineligible
"0,1043,3534,346,7973>2560",2560,4,1,0,,ineligible
"0,1043,3534,346>7973",7973,3,1,0,,ineligible
"0,1043,3534>346",346,2,1,0,,ineligible
"0,1043,355,10536,12572,7414,13478>8845",8845,6,1,0,,ineligible
"0,1043,355,10536,12572,7414>13478",13478,5,1,0,,ineligible
"0,1043,355,10536,12572>7414",7414,4,1,0,,ineligible
"0,1043,355,10536,7414,12572,2004>9417",9417,6,1,0,,ineligible
"0,1043,355,10536,7414,12572>2004",2004,5,1,0,,ineligible
"0,1043,355,10536,7414>12572",12572,4,1,0,,ineligible
"0,1043,355,10536>12572",12572,3,1,0,,ineligible
"0,1043,355,10536>7414",7414,3,1,0,,ineligible
"0,1043,355,13478,7414,11872,1544>25133",25133,6,1,0,,ineligible
"0,1043,355,13478,7414,11872>1544",1544,5,1,0,,ineligible
"0,1043,355,13478,7414>11872",11872,4,1,0,,ineligible
"0,1043,355,13478>7414",7414,3,1,0,,ineligible
"0,1043,355,2738,1468,7414,2515>2837",2837,6,1,0,,ineligible
"0,1043,355,2738,1468,7414>2515",2515,5,1,0,,ineligible
"0,1043,355,2738,1468>7414",7414,4,1,0,,ineligible
"0,1043,355,2738>1468",1468,3,1,0,,ineligible
"0,1043,355>10536",10536,2,2,0,,ineligible
"0,1043,355>13478",13478,2,1,0,,ineligible
"0,1043,355>2738",2738,2,1,0,,ineligible
"0,1043,400,2837,6784,9841,6606>4174",4174,6,1,0,,ineligible
"0,1043,400,2837,6784,9841>6606",6606,5,1,0,,ineligible
"0,1043,400,2837,6784>9841",9841,4,1,0,,ineligible
"0,1043,400,2837>6784",6784,3,1,0,,ineligible
"0,1043,400>2837",2837,2,1,0,,ineligible
"0,1043,4061,13814,6900,11537,28582>127",127,6,1,0,,ineligible
"0,1043,4061,13814,6900,11537>28582",28582,5,1,0,,ineligible
"0,1043,4061,13814,6900>11537",11537,4,1,0,,ineligible
"0,1043,4061,13814>6900",6900,3,1,0,,ineligible
"0,1043,4061,14518,2107,20953,14958>127",127,6,1,0,,ineligible
"0,1043,4061,14518,2107,20953>14958",14958,5,1,0,,ineligible
"0,1043,4061,14518,2107>20953",20953,4,1,0,,ineligible
"0,1043,4061,14518>2107",2107,3,1,0,,ineligible
"0,1043,4061,2107,8534,8918,14518>20953",20953,6,1,0,,ineligible
"0,1043,4061,2107,8534,8918>14518",14518,5,1,0,,ineligible
"0,1043,4061,2107,8534>8918",8918,4,1,0,,ineligible
"0,1043,4061,2107>8534",8534,3,1,0,,ineligible
"0,1043,4061,6639,8116,5383,9670>8466",8466,6,1,0,,ineligible
"0,1043,4061,6639,8116,5383>9670",9670,5,1,0,,ineligible
"0,1043,4061,6639,8116>5383",5383,4,1,0,,ineligible
"0,1043,4061,6639>8116",8116,3,1,0,,ineligible
"0,1043,4061,9437,7299,19601,8918>127",127,6,1,0,,ineligible
"0,1043,4061,9437,7299,19601>8918",8918,5,1,0,,ineligible
"0,1043,4061,9437,7299>19601",19601,4,1,0,,ineligible
"0,1043,4061,9437>7299",7299,3,1,0,,ineligible
"0,1043,4061>13814",13814,2,1,0,,ineligible
"0,1043,4061>14518",14518,2,1,0,,ineligible
"0,1043,4061>2107",2107,2,1,0,,ineligible
"0,1043,4061>6639",6639,2,1,0,,ineligible
"0,1043,4061>9437",9437,2,1,0,,ineligible
"0,1043,4371,10810,4733,230,9363>9148",9148,6,1,0,,ineligible
"0,1043,4371,10810,4733,230>9363",9363,5,1,0,,ineligible
"0,1043,4371,10810,4733>230",230,4,1,0,,ineligible
"0,1043,4371,10810>4733",4733,3,1,0,,ineligible
"0,1043,4371,15178,6959,4715,3113>10810",10810,6,1,0,,ineligible
"0,1043,4371,15178,6959,4715>3113",3113,5,1,0,,ineligible
"0,1043,4371,15178,6959>4715",4715,4,1,0,,ineligible
"0,1043,4371,15178>6959",6959,3,1,0,,ineligible
"0,1043,4371,16446,7490,5307,3522>4621",4621,6,1,0,,ineligible
"0,1043,4371,16446,7490,5307>3522",3522,5,1,0,,ineligible
"0,1043,4371,16446,7490>5307",5307,4,1,0,,ineligible
"0,1043,4371,16446>7490",7490,3,1,0,,ineligible
"0,1043,4371,21783,14105,2856,16435>10630",10630,6,1,0,,ineligible
"0,1043,4371,21783,14105,2856>16435",16435,5,1,0,,ineligible
"0,1043,4371,21783,14105>2856",2856,4,1,0,,ineligible
"0,1043,4371,21783>14105",14105,3,1,0,,ineligible
"0,1043,4371,2246,4310,20563,9742>11954",11954,6,1,0,,ineligible
"0,1043,4371,2246,4310,20563>9742",9742,5,1,0,,ineligible
"0,1043,4371,2246,4310>20563",20563,4,1,0,,ineligible
"0,1043,4371,2246>4310",4310,3,1,0,,ineligible
"0,1043,4371,230,82,4271,460>4848",4848,6,1,0,,ineligible
"0,1043,4371,230,82,4271>460",460,5,1,0,,ineligible
"0,1043,4371,230,82>4271",4271,4,1,0,,ineligible
"0,1043,4371,230>82",82,3,1,0,,ineligible
"0,1043,4371,27089,8354,230,13478>9148",9148,6,1,0,,ineligible
"0,1043,4371,27089,8354,230>13478",13478,5,1,0,,ineligible
"0,1043,4371,27089,8354>230",230,4,1,0,,ineligible
"0,1043,4371,27089>8354",8354,3,1,0,,ineligible
"0,1043,4371,30444,27308,4659,7966>8714",8714,6,1,0,,ineligible
"0,1043,4371,30444,27308,4659>7966",7966,5,1,0,,ineligible
"0,1043,4371,30444,27308>4659",4659,4,1,0,,ineligible
"0,1043,4371,30444>27308",27308,3,1,0,,ineligible
"0,1043,4371,5303,6895,5352,4930>7932",7932,6,1,0,,ineligible
"0,1043,4371,5303,6895,5352>4930",4930,5,1,0,,ineligible
"0,1043,4371,5303,6895>5352",5352,4,1,0,,ineligible
"0,1043,4371,5303>6895",6895,3,1,0,,ineligible
"0,1043,4371,7388,14771,10810,6860>4733",4733,6,1,0,,ineligible
"0,1043,4371,7388,14771,10810>6860",6860,5,1,0,,ineligible
"0,1043,4371,7388,14771>10810",10810,4,1,0,,ineligible
"0,1043,4371,7388>14771",14771,3,1,0,,ineligible
"0,1043,4371,8630,8916,2096,173>612",612,6,1,0,,ineligible
"0,1043,4371,8630,8916,2096>173",173,5,1,0,,ineligible
"0,1043,4371,8630,8916>2096",2096,4,1,0,,ineligible
"0,1043,4371,8630>8916",8916,3,1,0,,ineligible
"0,1043,4371,9748,18399,30444,8888>2235",2235,6,1,0,,ineligible
"0,1043,4371,9748,18399,30444>8888",8888,5,1,0,,ineligible
"0,1043,4371,9748,18399>30444",30444,4,1,0,,ineligible
"0,1043,4371,9748>18399",18399,3,1,0,,ineligible
"0,1043,4371>10810",10810,2,1,0,,ineligible
"0,1043,4371>15178",15178,2,1,0,,ineligible
"0,1043,4371>16446",16446,2,1,0,,ineligible
"0,1043,4371>21783",21783,2,1,0,,ineligible
"0,1043,4371>2246",2246,2,1,0,,ineligible
"0,1043,4371>230",230,2,1,0,,ineligible
"0,1043,4371>27089",27089,2,1,0,,ineligible
"0,1043,4371>30444",30444,2,1,0,,ineligible
"0,1043,4371>5303",5303,2,1,0,,ineligible
"0,1043,4371>7388",7388,2,1,0,,ineligible
"0,1043,4371>8630",8630,2,1,0,,ineligible
"0,1043,4371>9748",9748,2,1,0,,ineligible
"0,1043,4414,409,5808,836,2404>9417",9417,6,1,0,,ineligible
"0,1043,4414,409,5808,836>2404",2404,5,1,0,,ineligible
"0,1043,4414,409,5808>836",836,4,1,0,,ineligible
"0,1043,4414,409>5808",5808,3,1,0,,ineligible
"0,1043,4414,5808,409,836,20489>7731",7731,6,1,0,,ineligible
"0,1043,4414,5808,409,836,25134>9417",9417,6,1,0,,ineligible
"0,1043,4414,5808,409,836,7731>20489",20489,6,1,0,,ineligible
"0,1043,4414,5808,409,836>20489",20489,5,1,0,,ineligible
"0,1043,4414,5808,409,836>25134",25134,5,1,0,,ineligible
"0,1043,4414,5808,409,836>7731",7731,5,1,0,,ineligible
"0,1043,4414,5808,409>836",836,4,3,1,,control
"0,1043,4414,5808,836,409,4261>9417",9417,6,1,0,,ineligible
"0,1043,4414,5808,836,409>4261",4261,5,1,0,,ineligible
"0,1043,4414,5808,836>409",409,4,1,0,,ineligible
"0,1043,4414,5808>409",409,3,3,1,,control
"0,1043,4414,5808>836",836,3,1,0,,ineligible
"0,1043,4414>409",409,2,1,0,,ineligible
"0,1043,4414>5808",5808,2,4,1,,control
"0,1043,4517,5931,19652,13221,11587>4887",4887,6,1,0,,ineligible
"0,1043,4517,5931,19652,13221>11587",11587,5,1,0,,ineligible
"0,1043,4517,5931,19652>13221",13221,4,1,0,,ineligible
"0,1043,4517,5931>19652",19652,3,1,0,,ineligible
"0,1043,4517>5931",5931,2,1,0,,ineligible
"0,1043,4597,24787,6855,25876,14098>3028",3028,6,1,0,,ineligible
"0,1043,4597,24787,6855,25876>14098",14098,5,1,0,,ineligible
"0,1043,4597,24787,6855>25876",25876,4,1,0,,ineligible
"0,1043,4597,24787>6855",6855,3,1,0,,ineligible
"0,1043,4597>24787",24787,2,1,0,,ineligible
"0,1043,4612,2696,4371,3126,5459>15003",15003,6,1,0,,ineligible
"0,1043,4612,2696,4371,3126>5459",5459,5,1,0,,ineligible
"0,1043,4612,2696,4371>3126",3126,4,1,0,,ineligible
"0,1043,4612,2696>4371",4371,3,1,0,,ineligible
"0,1043,4612,3408,3922,1304,8888>2235",2235,6,1,0,,ineligible
"0,1043,4612,3408,3922,1304>8888",8888,5,1,0,,ineligible
"0,1043,4612,3408,3922>1304",1304,4,1,0,,ineligible
"0,1043,4612,3408>3922",3922,3,1,0,,ineligible
"0,1043,4612>2696",2696,2,1,0,,ineligible
"0,1043,4612>3408",3408,2,1,0,,ineligible
"0,1043,4621,910,30787,2366,3200>10203",10203,6,1,0,,ineligible
"0,1043,4621,910,30787,2366>3200",3200,5,1,0,,ineligible
"0,1043,4621,910,30787>2366",2366,4,1,0,,ineligible
"0,1043,4621,910>30787",30787,3,1,0,,ineligible
"0,1043,4621>910",910,2,1,0,,ineligible
"0,1043,4814,9603,12044,19574,5771>6256",6256,6,1,0,,ineligible
"0,1043,4814,9603,12044,19574>5771",5771,5,1,0,,ineligible
"0,1043,4814,9603,12044>19574",19574,4,1,0,,ineligible
"0,1043,4814,9603>12044",12044,3,1,0,,ineligible
"0,1043,4814>9603",9603,2,1,0,,ineligible
"0,1043,4915,3005,14912,10656,760>10725",10725,6,1,0,,ineligible
"0,1043,4915,3005,14912,10656>760",760,5,1,0,,ineligible
"0,1043,4915,3005,14912>10656",10656,4,1,0,,ineligible
"0,1043,4915,3005>14912",14912,3,1,0,,ineligible
"0,1043,4915>3005",3005,2,1,0,,ineligible
"0,1043,5436,4371,4659,6677,26942>1716",1716,6,1,0,,ineligible
"0,1043,5436,4371,4659,6677>26942",26942,5,1,0,,ineligible
"0,1043,5436,4371,4659>6677",6677,4,1,0,,ineligible
"0,1043,5436,4371>4659",4659,3,1,0,,ineligible
"0,1043,5436>4371",4371,2,1,0,,ineligible
"0,1043,565,1394,554,2565,1584>4162",4162,6,1,0,,ineligible
"0,1043,565,1394,554,2565>1584",1584,5,1,0,,ineligible
"0,1043,565,1394,554>2565",2565,4,1,0,,ineligible
"0,1043,565,1394>554",554,3,1,0,,ineligible
"0,1043,565>1394",1394,2,1,0,,ineligible
"0,1043,5884,2565,1584,6833,19478>27305",27305,6,1,0,,ineligible
"0,1043,5884,2565,1584,6833>19478",19478,5,1,0,,ineligible
"0,1043,5884,2565,1584>6833",6833,4,1,0,,ineligible
"0,1043,5884,2565>1584",1584,3,1,0,,ineligible
"0,1043,5884,658,7418,2565,8562>6833",6833,6,1,0,,ineligible
"0,1043,5884,658,7418,2565>8562",8562,5,1,0,,ineligible
"0,1043,5884,658,7418>2565",2565,4,1,0,,ineligible
"0,1043,5884,658>7418",7418,3,1,0,,ineligible
"0,1043,5884,7418,6202,8270,21908>6513",6513,6,1,0,,ineligible
"0,1043,5884,7418,6202,8270>21908",21908,5,1,0,,ineligible
"0,1043,5884,7418,6202>8270",8270,4,1,0,,ineligible
"0,1043,5884,7418>6202",6202,3,1,0,,ineligible
"0,1043,5884>2565",2565,2,1,0,,ineligible
"0,1043,5884>658",658,2,1,0,,ineligible
"0,1043,5884>7418",7418,2,1,0,,ineligible
"0,1043,5951,6079,4123,926,3827>2616",2616,6,1,0,,ineligible
"0,1043,5951,6079,4123,926>3827",3827,5,1,0,,ineligible
"0,1043,5951,6079,4123>926",926,4,1,0,,ineligible
"0,1043,5951,6079>4123",4123,3,1,0,,ineligible
