sample_key,user_id,target_group,depth,gold_token,edge_id,legal_child_count,branch_bin,descendant_items,same_token_node_count,semantic_distance,cohort,gold_margin
A16AICX2GYPZ1H:2:B000CBURPU,A16AICX2GYPZ1H,head,3,19615,"0,4183,7778,3412>19615",2,2,1,0,,ineligible,4.116129398345947
A16BB04DCCVBO9:1:B0000E39PG,A16BB04DCCVBO9,tail,0,387,0>387,30,9+,234,1,,control,-2.0939674377441406
A16BB04DCCVBO9:1:B0000E39PG,A16BB04DCCVBO9,tail,1,5492,"0,387>5492",24,9+,7,2,0.00561755895614624,control,-5.884513854980469
A16BB04DCCVBO9:1:B0000E39PG,A16BB04DCCVBO9,tail,2,6772,"0,387,5492>6772",7,5-8,1,0,,ineligible,-0.5741024017333984
A16E4FSVNFUBPN:3:B0001MIPXQ,A16E4FSVNFUBPN,head,0,2412,0>2412,30,9+,354,1,,control,3.607288360595703
A16E4FSVNFUBPN:3:B0001MIPXQ,A16E4FSVNFUBPN,head,1,1463,"0,2412>1463",20,9+,22,1,,control,-3.579265594482422
A16E4FSVNFUBPN:3:B0001MIPXQ,A16E4FSVNFUBPN,head,2,4976,"0,2412,1463>4976",14,9+,1,0,,ineligible,1.5005378723144531
A16EID3ZQJKW09:3:B0002HYD1S,A16EID3ZQJKW09,head,0,17582,0>17582,30,9+,408,1,,control,-2.587535858154297
A16EID3ZQJKW09:3:B0002HYD1S,A16EID3ZQJKW09,head,1,9809,"0,17582>9809",24,9+,10,1,,control,-3.1575279235839844
A16EID3ZQJKW09:3:B0002HYD1S,A16EID3ZQJKW09,head,2,5875,"0,17582,9809>5875",10,9+,1,0,,ineligible,3.6412153244018555
A16GBXDS51J019:3:B005E7A202,A16GBXDS51J019,head,0,2100,0>2100,30,9+,1270,1,,control,-0.9085273742675781
A16GBXDS51J019:3:B005E7A202,A16GBXDS51J019,head,1,20811,"0,2100>20811",31,9+,42,1,,control,0.6816749572753906
A16GBXDS51J019:3:B005E7A202,A16GBXDS51J019,head,2,2856,"0,2100,20811>2856",27,9+,2,0,,ineligible,1.2491788864135742
A16GBXDS51J019:3:B005E7A202,A16GBXDS51J019,head,3,18189,"0,2100,20811,2856>18189",2,2,1,0,,ineligible,12.809575080871582
A16HQB6GTXWKBD:1:B0042T8GR4,A16HQB6GTXWKBD,head,0,14295,0>14295,30,9+,759,1,,control,3.6736183166503906
A16HQB6GTXWKBD:1:B0042T8GR4,A16HQB6GTXWKBD,head,1,4439,"0,14295>4439",44,9+,12,2,0.018763422966003418,control,-1.5528564453125
A16HQB6GTXWKBD:1:B0042T8GR4,A16HQB6GTXWKBD,head,2,4660,"0,14295,4439>4660",10,9+,1,0,,ineligible,4.312229156494141
A16L9YZS3W4Z5I:1:1936112191,A16L9YZS3W4Z5I,head,0,467,0>467,30,9+,1159,1,,control,4.161678314208984
A16L9YZS3W4Z5I:1:1936112191,A16L9YZS3W4Z5I,head,1,895,"0,467>895",24,9+,195,1,,control,-1.083831787109375
A16L9YZS3W4Z5I:1:1936112191,A16L9YZS3W4Z5I,head,2,16213,"0,467,895>16213",74,9+,6,1,,control,-0.236297607421875
A16L9YZS3W4Z5I:1:1936112191,A16L9YZS3W4Z5I,head,3,9666,"0,467,895,16213>9666",6,5-8,1,0,,ineligible,1.5815134048461914
A16RBPUDCYJZHO:2:B000K3BZNS,A16RBPUDCYJZHO,tail,0,9062,0>9062,30,9+,203,1,,control,0.8953475952148438
A16RBPUDCYJZHO:2:B000K3BZNS,A16RBPUDCYJZHO,tail,1,4987,"0,9062>4987",26,9+,6,1,,control,5.905986785888672
A16RBPUDCYJZHO:2:B000K3BZNS,A16RBPUDCYJZHO,tail,4,25055,"0,9062,4987,15133,9502>25055",2,2,5,1,,control,11.338275909423828
A16RBPUDCYJZHO:2:B000K3BZNS,A16RBPUDCYJZHO,tail,5,536,"0,9062,4987,15133,9502,25055>536",5,5-8,1,0,,ineligible,0.6004543304443359
A16RKBCGFDMI8H:1:B0015EPR2Q,A16RKBCGFDMI8H,tail,0,14295,0>14295,30,9+,759,1,,control,-1.01910400390625
A16RKBCGFDMI8H:1:B0015EPR2Q,A16RKBCGFDMI8H,tail,1,4232,"0,14295>4232",44,9+,137,1,,control,0.9246597290039062
A16RKBCGFDMI8H:1:B0015EPR2Q,A16RKBCGFDMI8H,tail,2,10680,"0,14295,4232>10680",96,9+,1,0,,ineligible,-3.6281871795654297
A17437N1L775IJ:3:B000NV6DRU,A17437N1L775IJ,head,0,2341,0>2341,30,9+,490,1,,control,-0.5901069641113281
A17437N1L775IJ:3:B000NV6DRU,A17437N1L775IJ,head,1,11483,"0,2341>11483",23,9+,8,1,,control,-3.9593048095703125
A17437N1L775IJ:3:B000NV6DRU,A17437N1L775IJ,head,2,9905,"0,2341,11483>9905",8,5-8,1,0,,ineligible,0.4873809814453125
A175TVQLNLP30:8:B00134PM7I,A175TVQLNLP30,head,0,14527,0>14527,30,9+,388,1,,control,-1.4118919372558594
A175TVQLNLP30:8:B00134PM7I,A175TVQLNLP30,head,1,3822,"0,14527>3822",19,9+,55,1,,control,0.6123733520507812
A175TVQLNLP30:8:B00134PM7I,A175TVQLNLP30,head,2,7417,"0,14527,3822>7417",49,9+,1,0,,ineligible,1.2875213623046875
A17BLL3VPB3VLG:2:B004KU7PFY,A17BLL3VPB3VLG,tail,0,14295,0>14295,30,9+,759,1,,control,0.9267005920410156
A17BLL3VPB3VLG:2:B004KU7PFY,A17BLL3VPB3VLG,tail,1,4046,"0,14295>4046",44,9+,14,1,,control,-2.3204383850097656
A17BLL3VPB3VLG:2:B004KU7PFY,A17BLL3VPB3VLG,tail,2,1489,"0,14295,4046>1489",10,9+,4,1,,control,1.9800548553466797
A17BLL3VPB3VLG:2:B004KU7PFY,A17BLL3VPB3VLG,tail,5,357,"0,14295,4046,1489,15956,13478>357",4,3-4,1,0,,ineligible,0.2659339904785156
A17CQQGIN0Z2MU:1:B00005UNAX,A17CQQGIN0Z2MU,head,0,467,0>467,30,9+,1159,1,,control,4.0672607421875
A17CQQGIN0Z2MU:1:B00005UNAX,A17CQQGIN0Z2MU,head,1,27733,"0,467>27733",24,9+,13,1,,control,-2.6706581115722656
A17CQQGIN0Z2MU:1:B00005UNAX,A17CQQGIN0Z2MU,head,2,5993,"0,467,27733>5993",5,5-8,9,1,,control,2.730714797973633
A17CQQGIN0Z2MU:1:B00005UNAX,A17CQQGIN0Z2MU,head,3,7518,"0,467,27733,5993>7518",8,5-8,2,0,,ineligible,2.309554100036621
A17CQQGIN0Z2MU:1:B00005UNAX,A17CQQGIN0Z2MU,head,5,536,"0,467,27733,5993,7518,616>536",2,2,1,0,,ineligible,0.8368730545043945
A17LDNW8GIFID1:2:B005193TPS,A17LDNW8GIFID1,tail,0,14527,0>14527,30,9+,388,1,,control,2.2461090087890625
A17LDNW8GIFID1:2:B005193TPS,A17LDNW8GIFID1,tail,1,12911,"0,14527>12911",19,9+,20,1,,control,5.33563232421875
A17LDNW8GIFID1:2:B005193TPS,A17LDNW8GIFID1,tail,2,7093,"0,14527,12911>7093",16,9+,1,0,,ineligible,11.982876777648926
A17NX7T7DW6KL2:12:B00C81LYH2,A17NX7T7DW6KL2,head,0,14295,0>14295,30,9+,759,1,,control,-2.629474639892578
A17NX7T7DW6KL2:12:B00C81LYH2,A17NX7T7DW6KL2,head,1,4232,"0,14295>4232",44,9+,137,1,,control,1.1057510375976562
A17NX7T7DW6KL2:12:B00C81LYH2,A17NX7T7DW6KL2,head,2,2297,"0,14295,4232>2297",96,9+,5,1,,control,0.525665283203125
A17NX7T7DW6KL2:12:B00C81LYH2,A17NX7T7DW6KL2,head,3,12210,"0,14295,4232,2297>12210",5,5-8,1,0,,ineligible,5.598676681518555
A17QT4N3ANAXW:12:B004KZ8P2Q,A17QT4N3ANAXW,head,0,467,0>467,30,9+,1159,1,,control,-0.5595436096191406
A17QT4N3ANAXW:12:B004KZ8P2Q,A17QT4N3ANAXW,head,1,1476,"0,467>1476",24,9+,556,1,,control,2.2781429290771484
A17QT4N3ANAXW:12:B004KZ8P2Q,A17QT4N3ANAXW,head,2,31641,"0,467,1476>31641",186,9+,2,0,,ineligible,-3.7371063232421875
A17QT4N3ANAXW:12:B004KZ8P2Q,A17QT4N3ANAXW,head,3,4974,"0,467,1476,31641>4974",2,2,1,0,,ineligible,1.480031967163086
A17ROMTUTETSF0:4:B003DW92G0,A17ROMTUTETSF0,tail,0,2412,0>2412,30,9+,354,1,,control,2.4254608154296875
A17ROMTUTETSF0:4:B003DW92G0,A17ROMTUTETSF0,tail,1,2160,"0,2412>2160",20,9+,27,1,,control,2.551105499267578
A17ROMTUTETSF0:4:B003DW92G0,A17ROMTUTETSF0,tail,2,7307,"0,2412,2160>7307",24,9+,1,0,,ineligible,0.2286510467529297
A17V2N0N8CXSA9:18:B0037NMWC6,A17V2N0N8CXSA9,tail,0,2100,0>2100,30,9+,1270,1,,control,-0.3373260498046875
A17V2N0N8CXSA9:18:B0037NMWC6,A17V2N0N8CXSA9,tail,1,1088,"0,2100>1088",31,9+,214,5,0.0044814348220825195,control,-3.7522506713867188
A17V2N0N8CXSA9:18:B0037NMWC6,A17V2N0N8CXSA9,tail,2,855,"0,2100,1088>855",28,9+,3,1,,control,-2.1778945922851562
A17V2N0N8CXSA9:18:B0037NMWC6,A17V2N0N8CXSA9,tail,3,16790,"0,2100,1088,855>16790",3,3-4,1,0,,ineligible,2.149148941040039
A17XTU7OH5HOA0:5:B0083WQQ82,A17XTU7OH5HOA0,tail,0,16352,0>16352,30,9+,180,1,,control,5.863639831542969
A17XTU7OH5HOA0:5:B0083WQQ82,A17XTU7OH5HOA0,tail,1,2128,"0,16352>2128",25,9+,11,1,,control,0.49367713928222656
A17XTU7OH5HOA0:5:B0083WQQ82,A17XTU7OH5HOA0,tail,2,15843,"0,16352,2128>15843",10,9+,1,0,,ineligible,1.7723188400268555
A1893YSU7AX0FE:9:B006EFMSSM,A1893YSU7AX0FE,head,0,2948,0>2948,30,9+,297,1,,control,-3.1464271545410156
A1893YSU7AX0FE:9:B006EFMSSM,A1893YSU7AX0FE,head,1,1312,"0,2948>1312",27,9+,63,1,,control,2.2644119262695312
A1893YSU7AX0FE:9:B006EFMSSM,A1893YSU7AX0FE,head,2,1720,"0,2948,1312>1720",49,9+,2,0,,ineligible,4.217082977294922
A1893YSU7AX0FE:9:B006EFMSSM,A1893YSU7AX0FE,head,3,8277,"0,2948,1312,1720>8277",2,2,1,0,,ineligible,3.700773239135742
A18DDXBH5LLDM1:3:B0015ZITNY,A18DDXBH5LLDM1,head,0,17582,0>17582,30,9+,408,1,,control,-1.2989120483398438
A18DDXBH5LLDM1:3:B0015ZITNY,A18DDXBH5LLDM1,head,1,2327,"0,17582>2327",24,9+,8,1,,control,-2.2678451538085938
A18DDXBH5LLDM1:3:B0015ZITNY,A18DDXBH5LLDM1,head,2,3082,"0,17582,2327>3082",5,5-8,3,1,,control,4.0155487060546875
A18DDXBH5LLDM1:3:B0015ZITNY,A18DDXBH5LLDM1,head,3,11971,"0,17582,2327,3082>11971",2,2,1,0,,ineligible,0.8798837661743164
A18NS2LFYCLOTH:3:B000096QQ1,A18NS2LFYCLOTH,tail,0,2341,0>2341,30,9+,490,1,,control,-0.8264236450195312
A18NS2LFYCLOTH:3:B000096QQ1,A18NS2LFYCLOTH,tail,1,9062,"0,2341>9062",23,9+,123,1,,control,0.4306678771972656
A18NS2LFYCLOTH:3:B000096QQ1,A18NS2LFYCLOTH,tail,2,5913,"0,2341,9062>5913",71,9+,1,0,,ineligible,-4.706943511962891
A18PHQM5FOYLUR:2:B008B68IEA,A18PHQM5FOYLUR,head,0,11604,0>11604,30,9+,220,1,,control,2.0836181640625
A18PHQM5FOYLUR:2:B008B68IEA,A18PHQM5FOYLUR,head,1,703,"0,11604>703",29,9+,8,1,,control,-0.27198028564453125
A18PHQM5FOYLUR:2:B008B68IEA,A18PHQM5FOYLUR,head,2,1953,"0,11604,703>1953",7,5-8,1,0,,ineligible,0.6992588043212891
A18RMGZO7XVL48:3:B008CL5Y6O,A18RMGZO7XVL48,head,0,3127,0>3127,30,9+,700,1,,control,-1.3639297485351562
A18RMGZO7XVL48:3:B008CL5Y6O,A18RMGZO7XVL48,head,1,14095,"0,3127>14095",21,9+,34,1,,control,-0.8147506713867188
A18RMGZO7XVL48:3:B008CL5Y6O,A18RMGZO7XVL48,head,2,6311,"0,3127,14095>6311",14,9+,7,2,0.013263821601867676,control,-1.3171892166137695
A18RMGZO7XVL48:3:B008CL5Y6O,A18RMGZO7XVL48,head,3,8636,"0,3127,14095,6311>8636",6,5-8,1,0,,ineligible,2.049285888671875
A18SK0IT354975:2:B000096NYJ,A18SK0IT354975,tail,0,14295,0>14295,30,9+,759,1,,control,-3.3124427795410156
A18SK0IT354975:2:B000096NYJ,A18SK0IT354975,tail,1,13402,"0,14295>13402",44,9+,17,1,,control,-2.389850616455078
A18SK0IT354975:2:B000096NYJ,A18SK0IT354975,tail,2,6534,"0,14295,13402>6534",10,9+,3,1,,control,4.644704818725586
A18SK0IT354975:2:B000096NYJ,A18SK0IT354975,tail,3,6073,"0,14295,13402,6534>6073",3,3-4,1,0,,ineligible,7.020227432250977
A18X40685QFFT0:3:B002ERB4O8,A18X40685QFFT0,head,0,17582,0>17582,30,9+,408,1,,control,0.367645263671875
A18X40685QFFT0:3:B002ERB4O8,A18X40685QFFT0,head,1,2309,"0,17582>2309",24,9+,10,1,,control,-3.50445556640625
A18X40685QFFT0:3:B002ERB4O8,A18X40685QFFT0,head,2,11426,"0,17582,2309>11426",4,3-4,1,0,,ineligible,1.2830467224121094
A190HFGLY5BKSN:7:B002S52VU2,A190HFGLY5BKSN,head,0,2412,0>2412,30,9+,354,1,,control,-3.024059295654297
A190HFGLY5BKSN:7:B002S52VU2,A190HFGLY5BKSN,head,1,7429,"0,2412>7429",20,9+,19,1,,control,0.5846443176269531
A190HFGLY5BKSN:7:B002S52VU2,A190HFGLY5BKSN,head,2,1463,"0,2412,7429>1463",19,9+,1,0,,ineligible,1.0869255065917969
A191AMOO5QYHPC:6:B003SRGOXY,A191AMOO5QYHPC,tail,0,14351,0>14351,30,9+,196,1,,control,1.4239959716796875
A191AMOO5QYHPC:6:B003SRGOXY,A191AMOO5QYHPC,tail,1,10631,"0,14351>10631",25,9+,4,1,,control,0.43744468688964844
A191AMOO5QYHPC:6:B003SRGOXY,A191AMOO5QYHPC,tail,2,2907,"0,14351,10631>2907",4,3-4,1,0,,ineligible,12.977485656738281
A191KCBQAOA98R:8:B003F82NTK,A191KCBQAOA98R,tail,0,740,0>740,30,9+,1209,1,,control,0.5781135559082031
A191KCBQAOA98R:8:B003F82NTK,A191KCBQAOA98R,tail,1,8803,"0,740>8803",53,9+,30,1,,control,-3.3985824584960938
A191KCBQAOA98R:8:B003F82NTK,A191KCBQAOA98R,tail,2,10218,"0,740,8803>10218",25,9+,1,0,,ineligible,2.0671777725219727
A191Q0M6SG37S7:2:B0038AT564,A191Q0M6SG37S7,head,0,14527,0>14527,30,9+,388,1,,control,2.2646446228027344
A191Q0M6SG37S7:2:B0038AT564,A191Q0M6SG37S7,head,1,1431,"0,14527>1431",19,9+,9,1,,control,-0.21004104614257812
A191Q0M6SG37S7:2:B0038AT564,A191Q0M6SG37S7,head,2,13966,"0,14527,1431>13966",9,9+,1,0,,ineligible,10.34060287475586
A19BOGDWQPM1R3:7:B007R3NTME,A19BOGDWQPM1R3,tail,0,740,0>740,30,9+,1209,1,,control,3.9295501708984375
A19BOGDWQPM1R3:7:B007R3NTME,A19BOGDWQPM1R3,tail,1,4648,"0,740>4648",53,9+,9,1,,control,-9.07083511352539
A19BOGDWQPM1R3:7:B007R3NTME,A19BOGDWQPM1R3,tail,2,6702,"0,740,4648>6702",7,5-8,1,0,,ineligible,-2.374248504638672
A19BSL8DK1YT87:1:B0007LQ1DC,A19BSL8DK1YT87,tail,0,2100,0>2100,30,9+,1270,1,,control,-0.4018135070800781
A19BSL8DK1YT87:1:B0007LQ1DC,A19BSL8DK1YT87,tail,1,11925,"0,2100>11925",31,9+,96,1,,control,-2.4477767944335938
A19BSL8DK1YT87:1:B0007LQ1DC,A19BSL8DK1YT87,tail,2,12771,"0,2100,11925>12771",53,9+,1,0,,ineligible,-2.277172088623047
A19F6XX0KK6XZA:1:B007RM5CO8,A19F6XX0KK6XZA,head,0,14295,0>14295,30,9+,759,1,,control,0.6563262939453125
A19F6XX0KK6XZA:1:B007RM5CO8,A19F6XX0KK6XZA,head,1,3624,"0,14295>3624",44,9+,9,1,,control,-0.3985748291015625
A19F6XX0KK6XZA:1:B007RM5CO8,A19F6XX0KK6XZA,head,2,3600,"0,14295,3624>3600",4,3-4,1,0,,ineligible,3.841001510620117
A19FRW264WZTGP:9:B000ZPF8PC,A19FRW264WZTGP,tail,0,2244,0>2244,30,9+,345,1,,control,-2.8475570678710938
A19FRW264WZTGP:9:B000ZPF8PC,A19FRW264WZTGP,tail,1,3827,"0,2244>3827",29,9+,10,5,0.005498707294464111,control,-0.69940185546875
A19FRW264WZTGP:9:B000ZPF8PC,A19FRW264WZTGP,tail,2,3432,"0,2244,3827>3432",10,9+,1,0,,ineligible,-1.0444908142089844
A19GJX6TTSK0C0:4:B006ROJI38,A19GJX6TTSK0C0,head,0,9062,0>9062,30,9+,203,1,,control,1.6510848999023438
A19GJX6TTSK0C0:4:B006ROJI38,A19GJX6TTSK0C0,head,1,3184,"0,9062>3184",26,9+,7,1,,control,-1.3798809051513672
A19GJX6TTSK0C0:4:B006ROJI38,A19GJX6TTSK0C0,head,2,22588,"0,9062,3184>22588",6,5-8,1,0,,ineligible,0.11943817138671875
A19WB4OO3EF0MM:32:B00000JIVS,A19WB4OO3EF0MM,head,0,740,0>740,30,9+,1209,1,,control,3.3950233459472656
A19WB4OO3EF0MM:32:B00000JIVS,A19WB4OO3EF0MM,head,1,90,"0,740>90",53,9+,189,1,,control,1.3941535949707031
A19WB4OO3EF0MM:32:B00000JIVS,A19WB4OO3EF0MM,head,2,3829,"0,740,90>3829",141,9+,2,0,,ineligible,0.07501220703125
A19WB4OO3EF0MM:32:B00000JIVS,A19WB4OO3EF0MM,head,3,16537,"0,740,90,3829>16537",2,2,1,0,,ineligible,1.5215015411376953
A19WEEGB05YAZ3:24:B00CKH9NS6,A19WEEGB05YAZ3,head,0,3203,0>3203,30,9+,353,1,,control,-2.288196563720703
A19WEEGB05YAZ3:24:B00CKH9NS6,A19WEEGB05YAZ3,head,1,6112,"0,3203>6112",28,9+,11,2,0.0046700239181518555,control,1.8212547302246094
A19WEEGB05YAZ3:24:B00CKH9NS6,A19WEEGB05YAZ3,head,2,10550,"0,3203,6112>10550",9,9+,3,1,,control,13.34634017944336
A19WEEGB05YAZ3:24:B00CKH9NS6,A19WEEGB05YAZ3,head,3,19484,"0,3203,6112,10550>19484",2,2,1,0,,ineligible,8.545921325683594
A19XNAQ2TG01QW:11:B008DBZBUC,A19XNAQ2TG01QW,head,0,1041,0>1041,30,9+,628,1,,control,2.8156356811523438
A19XNAQ2TG01QW:11:B008DBZBUC,A19XNAQ2TG01QW,head,1,29151,"0,1041>29151",27,9+,28,1,,control,7.588809967041016
A19XNAQ2TG01QW:11:B008DBZBUC,A19XNAQ2TG01QW,head,2,26569,"0,1041,29151>26569",9,9+,20,1,,control,10.499672889709473
A19XNAQ2TG01QW:11:B008DBZBUC,A19XNAQ2TG01QW,head,3,21615,"0,1041,29151,26569>21615",2,2,19,1,,control,20.18975067138672
A19XNAQ2TG01QW:11:B008DBZBUC,A19XNAQ2TG01QW,head,4,1191,"0,1041,29151,26569,21615>1191",4,3-4,15,1,,control,3.581439971923828
A19XNAQ2TG01QW:11:B008DBZBUC,A19XNAQ2TG01QW,head,5,2534,"0,1041,29151,26569,21615,1191>2534",15,9+,1,0,,ineligible,1.4427289962768555
A19ZCPGGWOV4UQ:5:B001TM5X28,A19ZCPGGWOV4UQ,tail,0,19903,0>19903,30,9+,192,1,,control,4.78253173828125
A19ZCPGGWOV4UQ:5:B001TM5X28,A19ZCPGGWOV4UQ,tail,1,9733,"0,19903>9733",23,9+,15,1,,control,1.024892807006836
A19ZCPGGWOV4UQ:5:B001TM5X28,A19ZCPGGWOV4UQ,tail,2,4632,"0,19903,9733>4632",11,9+,1,0,,ineligible,6.168046951293945
A1A2S6U22NP1FL:1:B00C6PYGJ8,A1A2S6U22NP1FL,head,0,14295,0>14295,30,9+,759,1,,control,-0.5799751281738281
A1A2S6U22NP1FL:1:B00C6PYGJ8,A1A2S6U22NP1FL,head,1,4232,"0,14295>4232",44,9+,137,1,,control,3.270050048828125
A1A2S6U22NP1FL:1:B00C6PYGJ8,A1A2S6U22NP1FL,head,2,2748,"0,14295,4232>2748",96,9+,3,1,,control,1.2645244598388672
A1A2S6U22NP1FL:1:B00C6PYGJ8,A1A2S6U22NP1FL,head,3,2774,"0,14295,4232,2748>2774",2,2,2,0,,ineligible,-0.49083614349365234
A1A2S6U22NP1FL:1:B00C6PYGJ8,A1A2S6U22NP1FL,head,4,19270,"0,14295,4232,2748,2774>19270",2,2,1,0,,ineligible,4.578848838806152
A1A4O0SX4EC3SD:2:B00292BX8U,A1A4O0SX4EC3SD,tail,0,25636,0>25636,30,9+,259,1,,control,-0.23166275024414062
A1A4O0SX4EC3SD:2:B00292BX8U,A1A4O0SX4EC3SD,tail,1,2480,"0,25636>2480",27,9+,11,1,,control,-0.5461711883544922
A1A4O0SX4EC3SD:2:B00292BX8U,A1A4O0SX4EC3SD,tail,2,26190,"0,25636,2480>26190",10,9+,1,0,,ineligible,-1.5943412780761719
A1A9PD00UVHHVI:6:B00CI6J3HA,A1A9PD00UVHHVI,head,0,5364,0>5364,30,9+,319,1,,control,-1.4231719970703125
A1A9PD00UVHHVI:6:B00CI6J3HA,A1A9PD00UVHHVI,head,1,2935,"0,5364>2935",25,9+,44,1,,control,2.0004138946533203
A1A9PD00UVHHVI:6:B00CI6J3HA,A1A9PD00UVHHVI,head,2,29072,"0,5364,2935>29072",34,9+,8,1,,control,0.05858612060546875
A1A9PD00UVHHVI:6:B00CI6J3HA,A1A9PD00UVHHVI,head,3,26320,"0,5364,2935,29072>26320",7,5-8,1,0,,ineligible,12.573740005493164
A1A9Q3CQA5Y28E:2:B00196VBGG,A1A9Q3CQA5Y28E,head,0,1871,0>1871,30,9+,482,1,,control,1.1972084045410156
A1A9Q3CQA5Y28E:2:B00196VBGG,A1A9Q3CQA5Y28E,head,1,9339,"0,1871>9339",29,9+,9,1,,control,-2.992919921875
A1A9Q3CQA5Y28E:2:B00196VBGG,A1A9Q3CQA5Y28E,head,2,9680,"0,1871,9339>9680",6,5-8,3,1,,control,1.8653316497802734
A1A9Q3CQA5Y28E:2:B00196VBGG,A1A9Q3CQA5Y28E,head,5,357,"0,1871,9339,9680,13814,83>357",3,3-4,1,0,,ineligible,0.4207611083984375
A1AIJFHWAGJKTB:2:B00146LV5C,A1AIJFHWAGJKTB,head,0,17582,0>17582,30,9+,408,1,,control,0.13897705078125
A1AIJFHWAGJKTB:2:B00146LV5C,A1AIJFHWAGJKTB,head,1,1228,"0,17582>1228",24,9+,90,1,,control,2.5661163330078125
A1AIJFHWAGJKTB:2:B00146LV5C,A1AIJFHWAGJKTB,head,2,30749,"0,17582,1228>30749",72,9+,1,0,,ineligible,1.4073562622070312
A1ANPNXBHL5UPO:1:B005KISKB8,A1ANPNXBHL5UPO,tail,0,740,0>740,30,9+,1209,1,,control,0.8714408874511719
A1ANPNXBHL5UPO:1:B005KISKB8,A1ANPNXBHL5UPO,tail,1,90,"0,740>90",53,9+,189,1,,control,1.7601814270019531
A1ANPNXBHL5UPO:1:B005KISKB8,A1ANPNXBHL5UPO,tail,2,6941,"0,740,90>6941",141,9+,1,0,,ineligible,-1.6723880767822266
A1B0EQM8VRH9Z1:1:B000ICZ8RK,A1B0EQM8VRH9Z1,tail,0,21677,0>21677,30,9+,202,1,,control,-4.184814453125
A1B0EQM8VRH9Z1:1:B000ICZ8RK,A1B0EQM8VRH9Z1,tail,1,1863,"0,21677>1863",25,9+,5,1,,control,-1.3084793090820312
A1B0EQM8VRH9Z1:1:B000ICZ8RK,A1B0EQM8VRH9Z1,tail,2,2002,"0,21677,1863>2002",5,5-8,1,0,,ineligible,3.8345603942871094
A1B0IBG97OITZZ:5:B006SLYAUQ,A1B0IBG97OITZZ,tail,0,2100,0>2100,30,9+,1270,1,,control,1.7251091003417969
A1B0IBG97OITZZ:5:B006SLYAUQ,A1B0IBG97OITZZ,tail,1,14588,"0,2100>14588",31,9+,8,2,0.004201412200927734,control,-5.5313262939453125
A1B0IBG97OITZZ:5:B006SLYAUQ,A1B0IBG97OITZZ,tail,2,6541,"0,2100,14588>6541",5,5-8,1,0,,ineligible,0.06421089172363281
A1B0N7WV5RR9VS:6:B000S17LA8,A1B0N7WV5RR9VS,head,0,14295,0>14295,30,9+,759,1,,control,-1.4088630676269531
A1B0N7WV5RR9VS:6:B000S17LA8,A1B0N7WV5RR9VS,head,1,1871,"0,14295>1871",44,9+,50,1,,control,0.7804489135742188
A1B0N7WV5RR9VS:6:B000S17LA8,A1B0N7WV5RR9VS,head,2,10795,"0,14295,1871>10795",42,9+,1,0,,ineligible,-0.9211521148681641
A1BAH8UZH8LMPF:5:B000GIL2DU,A1BAH8UZH8LMPF,head,0,2341,0>2341,30,9+,490,1,,control,-3.282482147216797
A1BAH8UZH8LMPF:5:B000GIL2DU,A1BAH8UZH8LMPF,head,1,6438,"0,2341>6438",23,9+,12,2,0.0027341842651367188,control,-1.6054878234863281
A1BAH8UZH8LMPF:5:B000GIL2DU,A1BAH8UZH8LMPF,head,2,21451,"0,2341,6438>21451",10,9+,2,0,,ineligible,0.10971260070800781
A1BAH8UZH8LMPF:5:B000GIL2DU,A1BAH8UZH8LMPF,head,4,3594,"0,2341,6438,21451,6801>3594",2,2,1,0,,ineligible,4.870765686035156
A1BBTT62SBJFI:2:B000TQ4UU6,A1BBTT62SBJFI,tail,0,467,0>467,30,9+,1159,1,,control,3.8989715576171875
A1BBTT62SBJFI:2:B000TQ4UU6,A1BBTT62SBJFI,tail,1,895,"0,467>895",24,9+,195,1,,control,-0.5595779418945312
A1BBTT62SBJFI:2:B000TQ4UU6,A1BBTT62SBJFI,tail,2,2190,"0,467,895>2190",74,9+,51,1,,control,0.6074752807617188
A1BBTT62SBJFI:2:B000TQ4UU6,A1BBTT62SBJFI,tail,3,25976,"0,467,895,2190>25976",49,9+,1,0,,ineligible,0.24855327606201172
A1BICZPS3Q5B7U:4:B0043BYOO0,A1BICZPS3Q5B7U,head,0,5364,0>5364,30,9+,319,1,,control,-0.5286369323730469
A1BICZPS3Q5B7U:4:B0043BYOO0,A1BICZPS3Q5B7U,head,1,29072,"0,5364>29072",25,9+,24,1,,control,0.6867237091064453
A1BICZPS3Q5B7U:4:B0043BYOO0,A1BICZPS3Q5B7U,head,2,23835,"0,5364,29072>23835",18,9+,3,1,,control,0.26387786865234375
A1BICZPS3Q5B7U:4:B0043BYOO0,A1BICZPS3Q5B7U,head,3,2267,"0,5364,29072,23835>2267",3,3-4,1,0,,ineligible,3.0028438568115234
A1BOJ3936IE1E0:6:B00006FDLT,A1BOJ3936IE1E0,tail,0,14527,0>14527,30,9+,388,1,,control,2.195362091064453
A1BOJ3936IE1E0:6:B00006FDLT,A1BOJ3936IE1E0,tail,1,5612,"0,14527>5612",19,9+,51,1,,control,0.8789596557617188
A1BOJ3936IE1E0:6:B00006FDLT,A1BOJ3936IE1E0,tail,2,28207,"0,14527,5612>28207",35,9+,1,0,,ineligible,-2.2470951080322266
